Date,age group,one dose cumulative
2021-08-08,12-17yrs,4137
2021-08-08,18-29yrs,10180
2021-08-08,30-39yrs,9099
2021-08-08,40-49yrs,9367
2021-08-08,50-59yrs,12910
2021-08-08,60-69yrs,17385
2021-08-08,70-79yrs,12696
2021-08-08,80+,7609
2021-08-09,12-17yrs,4137
2021-08-09,18-29yrs,10182
2021-08-09,30-39yrs,9098
2021-08-09,40-49yrs,9369
2021-08-09,50-59yrs,12909
2021-08-09,60-69yrs,17385
2021-08-09,70-79yrs,12696
2021-08-09,80+,7609
2021-08-10,12-17yrs,4140
2021-08-10,18-29yrs,10192
2021-08-10,30-39yrs,9104
2021-08-10,40-49yrs,9378
2021-08-10,50-59yrs,12917
2021-08-10,60-69yrs,17389
2021-08-10,70-79yrs,12697
2021-08-10,80+,7609
2021-08-11,12-17yrs,4180
2021-08-11,18-29yrs,10218
2021-08-11,30-39yrs,9127
2021-08-11,40-49yrs,9394
2021-08-11,50-59yrs,12938
2021-08-11,60-69yrs,17403
2021-08-11,70-79yrs,12698
2021-08-11,80+,7609
2021-08-12,12-17yrs,4184
2021-08-12,18-29yrs,10239
2021-08-12,30-39yrs,9133
2021-08-12,40-49yrs,9405
2021-08-12,50-59yrs,12944
2021-08-12,60-69yrs,17405
2021-08-12,70-79yrs,12701
2021-08-12,80+,7609
2021-08-13,12-17yrs,4189
2021-08-13,18-29yrs,10251
2021-08-13,30-39yrs,9148
2021-08-13,40-49yrs,9409
2021-08-13,50-59yrs,12955
2021-08-13,60-69yrs,17415
2021-08-13,70-79yrs,12701
2021-08-13,80+,7611
2021-08-14,12-17yrs,4191
2021-08-14,18-29yrs,10264
2021-08-14,30-39yrs,9159
2021-08-14,40-49yrs,9420
2021-08-14,50-59yrs,12966
2021-08-14,60-69yrs,17420
2021-08-14,70-79yrs,12706
2021-08-14,80+,7614
2021-08-15,12-17yrs,4203
2021-08-15,18-29yrs,10285
2021-08-15,30-39yrs,9166
2021-08-15,40-49yrs,9428
2021-08-15,50-59yrs,12979
2021-08-15,60-69yrs,17430
2021-08-15,70-79yrs,12716
2021-08-15,80+,7614
2021-08-16,12-17yrs,4203
2021-08-16,18-29yrs,10286
2021-08-16,30-39yrs,9167
2021-08-16,40-49yrs,9431
2021-08-16,50-59yrs,12979
2021-08-16,60-69yrs,17430
2021-08-16,70-79yrs,12716
2021-08-16,80+,7614
2021-08-17,12-17yrs,4209
2021-08-17,18-29yrs,10300
2021-08-17,30-39yrs,9179
2021-08-17,40-49yrs,9435
2021-08-17,50-59yrs,12987
2021-08-17,60-69yrs,17434
2021-08-17,70-79yrs,12717
2021-08-17,80+,7614
2021-08-18,12-17yrs,4242
2021-08-18,18-29yrs,10346
2021-08-18,30-39yrs,9203
2021-08-18,40-49yrs,9466
2021-08-18,50-59yrs,13000
2021-08-18,60-69yrs,17441
2021-08-18,70-79yrs,12720
2021-08-18,80+,7614
2021-08-19,12-17yrs,4272
2021-08-19,18-29yrs,10373
2021-08-19,30-39yrs,9217
2021-08-19,40-49yrs,9487
2021-08-19,50-59yrs,13026
2021-08-19,60-69yrs,17443
2021-08-19,70-79yrs,12725
2021-08-19,80+,7617
2021-08-20,12-17yrs,4292
2021-08-20,18-29yrs,10399
2021-08-20,30-39yrs,9240
2021-08-20,40-49yrs,9501
2021-08-20,50-59yrs,13046
2021-08-20,60-69yrs,17449
2021-08-20,70-79yrs,12729
2021-08-20,80+,7619
2021-08-21,12-17yrs,4334
2021-08-21,18-29yrs,10430
