Date,age group,one dose cumulative
2021-08-19,18-29yrs,18267
2021-08-19,30-39yrs,14975
2021-08-19,40-49yrs,14260
2021-08-19,50-59yrs,18166
2021-08-19,60-69yrs,20752
2021-08-19,70-79yrs,13622
2021-08-19,80+,8018
2021-08-20,12-17yrs,6394
2021-08-20,18-29yrs,18306
2021-08-20,30-39yrs,15009
2021-08-20,40-49yrs,14275
2021-08-20,50-59yrs,18185
2021-08-20,60-69yrs,20756
2021-08-20,70-79yrs,13623
2021-08-20,80+,8018
2021-08-21,12-17yrs,6446
2021-08-21,18-29yrs,18332
2021-08-21,30-39yrs,15034
2021-08-21,40-49yrs,14289
2021-08-21,50-59yrs,18193
2021-08-21,60-69yrs,20763
2021-08-21,70-79yrs,13624
2021-08-21,80+,8019
2021-08-22,12-17yrs,6447
2021-08-22,18-29yrs,18343
2021-08-22,30-39yrs,15039
2021-08-22,40-49yrs,14290
2021-08-22,50-59yrs,18194
2021-08-22,60-69yrs,20765
2021-08-22,70-79yrs,13624
2021-08-22,80+,8019
2021-08-23,12-17yrs,6449
2021-08-23,18-29yrs,18347
2021-08-23,30-39yrs,15041
2021-08-23,40-49yrs,14291
2021-08-23,50-59yrs,18196
2021-08-23,60-69yrs,20765
2021-08-23,70-79yrs,13624
2021-08-23,80+,8019
2021-08-24,12-17yrs,6490
2021-08-24,18-29yrs,18382
2021-08-24,30-39yrs,15059
2021-08-24,40-49yrs,14304
2021-08-24,50-59yrs,18214
2021-08-24,60-69yrs,20773
2021-08-24,70-79yrs,13627
2021-08-24,80+,8019
2021-08-25,12-17yrs,6512
2021-08-25,18-29yrs,18407
2021-08-25,30-39yrs,15075
2021-08-25,40-49yrs,14319
2021-08-25,50-59yrs,18221
2021-08-25,60-69yrs,20780
2021-08-25,70-79yrs,13628
2021-08-25,80+,8018
2021-08-26,12-17yrs,6538
2021-08-26,18-29yrs,18439
2021-08-26,30-39yrs,15101
2021-08-26,40-49yrs,14329
2021-08-26,50-59yrs,18228
2021-08-26,60-69yrs,20783
2021-08-26,70-79yrs,13630
2021-08-26,80+,8020
2021-08-27,12-17yrs,6565
2021-08-27,18-29yrs,18482
2021-08-27,30-39yrs,15136
2021-08-27,40-49yrs,14345
2021-08-27,50-59yrs,18236
2021-08-27,60-69yrs,20790
2021-08-27,70-79yrs,13633
2021-08-27,80+,8023
2021-08-28,12-17yrs,6597
2021-08-28,18-29yrs,18513
2021-08-28,30-39yrs,15162
2021-08-28,40-49yrs,14357
2021-08-28,50-59yrs,18248
2021-08-28,60-69yrs,20792
2021-08-28,70-79yrs,13639
2021-08-28,80+,8023
2021-08-29,12-17yrs,6608
2021-08-29,18-29yrs,18542
2021-08-29,30-39yrs,15171
2021-08-29,40-49yrs,14362
2021-08-29,50-59yrs,18256
2021-08-29,60-69yrs,20796
2021-08-29,70-79yrs,13641
2021-08-29,80+,8025
2021-08-30,12-17yrs,6614
2021-08-30,18-29yrs,18548
2021-08-30,30-39yrs,15173
2021-08-30,40-49yrs,14363
2021-08-30,50-59yrs,18258
2021-08-30,60-69yrs,20798
2021-08-30,70-79yrs,13641
2021-08-30,80+,8025
2021-08-31,12-17yrs,6657
2021-08-31,18-29yrs,18593
2021-08-31,30-39yrs,15199
2021-08-31,40-49yrs,14376
2021-08-31,50-59yrs,18280
2021-08-31,60-69yrs,20808
2021-08-31,70-79yrs,13643
2021-08-31,80+,8028
2021-09-01,12-17yrs,6715
2021-09-01,18-29yrs,18626
2021-09-01,30-39yrs,15243
2021-09-01,40-49yrs,14408
2021-09-01,50-59yrs,18297
2021-09-01,60-69yrs,20825
2021-09-01,70-79yrs,13644
2021-09-01,80+,8031
2021-09-02,12-17yrs,6741
2021-09-02,18-29yrs,18663
2021-09-02,30-39yrs,15281
2021-09-02,40-49yrs,14422
2021-09-02,50-59yrs,18310
2021-09-02,60-69yrs,20831
2021-09-02,70-79yrs,13646
2021-09-02,80+,8033
2021-09-03,12-17yrs,6780
2021-09-03,18-29yrs,18746
2021-09-03,30-39yrs,15345
2021-09-03,40-49yrs,14450
2021-09-03,50-59yrs,18334
2021-09-03,60-69yrs,20846
2021-09-03,70-79yrs,13652
2021-09-03,80+,8032
2021-09-04,12-17yrs,6816
2021-09-04,18-29yrs,18854
2021-09-04,30-39yrs,15414
2021-09-04,40-49yrs,14478
2021-09-04,50-59yrs,18357
2021-09-04,60-69yrs,20862
2021-09-04,70-79yrs,13658
2021-09-04,80+,8035
2021-09-05,12-17yrs,6831
2021-09-05,18-29yrs,18886
2021-09-05,30-39yrs,15436
2021-09-05,40-49yrs,14493
2021-09-05,50-59yrs,18363
2021-09-05,60-69yrs,20862
2021-09-05,70-79yrs,13659
2021-09-05,80+,8036
2021-09-06,12-17yrs,6838
2021-09-06,18-29yrs,18907
2021-09-06,30-39yrs,15446
2021-09-06,40-49yrs,14499
2021-09-06,50-59yrs,18365
2021-09-06,60-69yrs,20865
2021-09-06,70-79yrs,13659
2021-09-06,80+,8036
2021-09-07,12-17yrs,6840
2021-09-07,18-29yrs,18918
2021-09-07,30-39yrs,15449
2021-09-07,40-49yrs,14501
2021-09-07,50-59yrs,18366
2021-09-07,60-69yrs,20865
2021-09-07,70-79yrs,13659
2021-09-07,80+,8037
2021-09-08,12-17yrs,6868
2021-09-08,18-29yrs,19017
2021-09-08,30-39yrs,15516
2021-09-08,40-49yrs,14534
2021-09-08,50-59yrs,18396
2021-09-08,60-69yrs,20879
2021-09-08,70-79yrs,13670
2021-09-08,80+,8037
2021-09-09,12-17yrs,6882
2021-09-09,18-29yrs,19093
2021-09-09,30-39yrs,15551
2021-09-09,40-49yrs,14549
2021-09-09,50-59yrs,18410
2021-09-09,60-69yrs,20889
2021-09-09,70-79yrs,13673
2021-09-09,80+,8037
2021-09-10,12-17yrs,6926
2021-09-10,18-29yrs,19169
2021-09-10,30-39yrs,15602
2021-09-10,40-49yrs,14582
2021-09-10,50-59yrs,18424
2021-09-10,60-69yrs,20901
2021-09-10,70-79yrs,13676
2021-09-10,80+,8036
2021-09-11,12-17yrs,6939
2021-09-11,18-29yrs,19226
2021-09-11,30-39yrs,15641
2021-09-11,40-49yrs,14596
2021-09-11,50-59yrs,18437
2021-09-11,60-69yrs,20911
2021-09-11,70-79yrs,13680
2021-09-11,80+,8036
2021-09-12,12-17yrs,6942
2021-09-12,18-29yrs,19239
2021-09-12,30-39yrs,15649
2021-09-12,40-49yrs,14599
2021-09-12,50-59yrs,18443
2021-09-12,60-69yrs,20917
2021-09-12,70-79yrs,13680
2021-09-12,80+,8036
2021-09-13,12-17yrs,6948
2021-09-13,18-29yrs,19247
2021-09-13,30-39yrs,15656
2021-09-13,40-49yrs,14602
2021-09-13,50-59yrs,18443
2021-09-13,60-69yrs,20919
2021-09-13,70-79yrs,13680
2021-09-13,80+,8036
2021-09-14,12-17yrs,6962
2021-09-14,18-29yrs,19290
2021-09-14,30-39yrs,15688
2021-09-14,40-49yrs,14623
2021-09-14,50-59yrs,18459
2021-09-14,60-69yrs,20932
2021-09-14,70-79yrs,13684
2021-09-14,80+,8038
2021-09-15,12-17yrs,6999
2021-09-15,18-29yrs,19361
2021-09-15,30-39yrs,15722
2021-09-15,40-49yrs,14657
2021-09-15,50-59yrs,18477
2021-09-15,60-69yrs,20939
2021-09-15,70-79yrs,13690
2021-09-15,80+,8039
2021-09-16,12-17yrs,7023
2021-09-16,18-29yrs,19411
2021-09-16,30-39yrs,15756
2021-09-16,40-49yrs,14682
2021-09-16,50-59yrs,18498
2021-09-16,60-69yrs,20956
2021-09-16,70-79yrs,13693
2021-09-16,80+,8041
2021-09-17,12-17yrs,7050
2021-09-17,18-29yrs,19478
2021-09-17,30-39yrs,15810
2021-09-17,40-49yrs,14708
2021-09-17,50-59yrs,18531
2021-09-17,60-69yrs,20967
2021-09-17,70-79yrs,13698
2021-09-17,80+,8042
2021-09-18,12-17yrs,7057
2021-09-18,18-29yrs,19508
2021-09-18,30-39yrs,15850
2021-09-18,40-49yrs,14733
2021-09-18,50-59yrs,18561
2021-09-18,60-69yrs,20975
2021-09-18,70-79yrs,13703
2021-09-18,80+,8047
2021-09-19,12-17yrs,7064
2021-09-19,18-29yrs,19522
2021-09-19,30-39yrs,15863
2021-09-19,40-49yrs,14740
2021-09-19,50-59yrs,18567
2021-09-19,60-69yrs,20978
2021-09-19,70-79yrs,13705
2021-09-19,80+,8048
2021-09-20,12-17yrs,7069
2021-09-20,18-29yrs,19529
2021-09-20,30-39yrs,15870
2021-09-20,40-49yrs,14741
2021-09-20,50-59yrs,18571
2021-09-20,60-69yrs,20980
2021-09-20,70-79yrs,13705
2021-09-20,80+,8048
2021-09-21,12-17yrs,7083
2021-09-21,18-29yrs,19603
2021-09-21,30-39yrs,15914
2021-09-21,40-49yrs,14757
2021-09-21,50-59yrs,18588
2021-09-21,60-69yrs,20984
2021-09-21,70-79yrs,13708
2021-09-21,80+,8048
2021-09-22,12-17yrs,7113
2021-09-22,18-29yrs,19647
2021-09-22,30-39yrs,15955
2021-09-22,40-49yrs,14796
2021-09-22,50-59yrs,18605
2021-09-22,60-69yrs,20992
2021-09-22,70-79yrs,13709
2021-09-22,80+,8049
2021-09-23,12-17yrs,7161
2021-09-23,18-29yrs,19715
2021-09-23,30-39yrs,16008
2021-09-23,40-49yrs,14831
2021-09-23,50-59yrs,18624
2021-09-23,60-69yrs,21002
2021-09-23,70-79yrs,13712
2021-09-23,80+,8050
2021-09-24,12-17yrs,7200
2021-09-24,18-29yrs,19772
2021-09-24,30-39yrs,16054
2021-09-24,40-49yrs,14850
2021-09-24,50-59yrs,18646
2021-09-24,60-69yrs,21015
2021-09-24,70-79yrs,13719
2021-09-24,80+,8051
2021-09-25,12-17yrs,7234
2021-09-25,18-29yrs,19847
2021-09-25,30-39yrs,16101
2021-09-25,40-49yrs,14873
2021-09-25,50-59yrs,18668
2021-09-25,60-69yrs,21031
2021-09-25,70-79yrs,13728
2021-09-25,80+,8051
2021-09-26,12-17yrs,7248
2021-09-26,18-29yrs,19876
2021-09-26,30-39yrs,16115
2021-09-26,40-49yrs,14885
2021-09-26,50-59yrs,18676
2021-09-26,60-69yrs,21035
2021-09-26,70-79yrs,13728
2021-09-26,80+,8052
2021-09-27,12-17yrs,7250
2021-09-27,18-29yrs,19881
2021-09-27,30-39yrs,16118
2021-09-27,40-49yrs,14885
2021-09-27,50-59yrs,18676
2021-09-27,60-69yrs,21035
2021-09-27,70-79yrs,13728
2021-09-27,80+,8052
2021-09-28,12-17yrs,7276
2021-09-28,18-29yrs,19942
2021-09-28,30-39yrs,16162
2021-09-28,40-49yrs,14908
2021-09-28,50-59yrs,18689
2021-09-28,60-69yrs,21051
2021-09-28,70-79yrs,13732
2021-09-28,80+,8052
2021-09-29,12-17yrs,7321
2021-09-29,18-29yrs,20036
2021-09-29,30-39yrs,16228
2021-09-29,40-49yrs,14958
2021-09-29,50-59yrs,18723
2021-09-29,60-69yrs,21076
2021-09-29,70-79yrs,13743
2021-09-29,80+,8054
2021-09-30,12-17yrs,7348
2021-09-30,18-29yrs,20094
2021-09-30,30-39yrs,16273
2021-09-30,40-49yrs,14985
2021-09-30,50-59yrs,18746
2021-09-30,60-69yrs,21088
2021-09-30,70-79yrs,13749
2021-09-30,80+,8057
2021-10-01,12-17yrs,7366
2021-10-01,18-29yrs,20142
2021-10-01,30-39yrs,16301
2021-10-01,40-49yrs,15004
2021-10-01,50-59yrs,18755
2021-10-01,60-69yrs,21094
2021-10-01,70-79yrs,13750
2021-10-01,80+,8059
2021-10-02,12-17yrs,7373
2021-10-02,18-29yrs,20190
2021-10-02,30-39yrs,16324
2021-10-02,40-49yrs,15019
2021-10-02,50-59yrs,18763
2021-10-02,60-69yrs,21104
2021-10-02,70-79yrs,13752
2021-10-02,80+,8064
2021-10-03,12-17yrs,7375
2021-10-03,18-29yrs,20201
2021-10-03,30-39yrs,16333
2021-10-03,40-49yrs,15027
2021-10-03,50-59yrs,18765
2021-10-03,60-69yrs,21107
2021-10-03,70-79yrs,13752
2021-10-03,80+,8065
2021-10-04,12-17yrs,7375
2021-10-04,18-29yrs,20218
2021-10-04,30-39yrs,16341
2021-10-04,40-49yrs,15027
2021-10-04,50-59yrs,18766
2021-10-04,60-69yrs,21109
2021-10-04,70-79yrs,13752
2021-10-04,80+,8066
2021-10-05,12-17yrs,7393
2021-10-05,18-29yrs,20255
2021-10-05,30-39yrs,16367
2021-10-05,40-49yrs,15035
2021-10-05,50-59yrs,18781
2021-10-05,60-69yrs,21118
2021-10-05,70-79yrs,13754
2021-10-05,80+,8067
2021-10-06,12-17yrs,7427
2021-10-06,18-29yrs,20294
2021-10-06,30-39yrs,16403
2021-10-06,40-49yrs,15060
2021-10-06,50-59yrs,18799
2021-10-06,60-69yrs,21127
2021-10-06,70-79yrs,13759
2021-10-06,80+,8070
2021-10-07,12-17yrs,7442
2021-10-07,18-29yrs,20312
2021-10-07,30-39yrs,16422
2021-10-07,40-49yrs,15073
2021-10-07,50-59yrs,18807
2021-10-07,60-69yrs,21133
2021-10-07,70-79yrs,13761
2021-10-07,80+,8072
2021-10-08,12-17yrs,7459
2021-10-08,18-29yrs,20346
2021-10-08,30-39yrs,16449
2021-10-08,40-49yrs,15092
2021-10-08,50-59yrs,18821
2021-10-08,60-69yrs,21136
2021-10-08,70-79yrs,13762
2021-10-08,80+,8071
2021-10-09,12-17yrs,7489
2021-10-09,18-29yrs,20402
2021-10-09,30-39yrs,16491
2021-10-09,40-49yrs,15129
2021-10-09,50-59yrs,18845
2021-10-09,60-69yrs,21146
2021-10-09,70-79yrs,13762
2021-10-09,80+,8072
2021-10-10,12-17yrs,7492
2021-10-10,18-29yrs,20417
2021-10-10,30-39yrs,16505
2021-10-10,40-49yrs,15135
2021-10-10,50-59yrs,18854
2021-10-10,60-69yrs,21145
2021-10-10,70-79yrs,13762
2021-10-10,80+,8072
2021-10-11,12-17yrs,7494
2021-10-11,18-29yrs,20421
2021-10-11,30-39yrs,16510
2021-10-11,40-49yrs,15138
2021-10-11,50-59yrs,18855
2021-10-11,60-69yrs,21145
2021-10-11,70-79yrs,13762
2021-10-11,80+,8072
2021-10-12,12-17yrs,7495
2021-10-12,18-29yrs,20423
2021-10-12,30-39yrs,16511
2021-10-12,40-49yrs,15141
2021-10-12,50-59yrs,18856
2021-10-12,60-69yrs,21145
2021-10-12,70-79yrs,13762
2021-10-12,80+,8072
2021-10-13,12-17yrs,7512
2021-10-13,18-29yrs,20461
2021-10-13,30-39yrs,16543
2021-10-13,40-49yrs,15160
2021-10-13,50-59yrs,18869
2021-10-13,60-69yrs,21154
2021-10-13,70-79yrs,13765
2021-10-13,80+,8072
2021-10-14,12-17yrs,7530
2021-10-14,18-29yrs,20497
2021-10-14,30-39yrs,16574
2021-10-14,40-49yrs,15180
2021-10-14,50-59yrs,18884
2021-10-14,60-69yrs,21161
2021-10-14,70-79yrs,13769
2021-10-14,80+,8074
2021-10-15,12-17yrs,7547
2021-10-15,18-29yrs,20540
2021-10-15,30-39yrs,16607
2021-10-15,40-49yrs,15210
2021-10-15,50-59yrs,18899
2021-10-15,60-69yrs,21164
2021-10-15,70-79yrs,13770
2021-10-15,80+,8075
2021-10-16,12-17yrs,7556
2021-10-16,18-29yrs,20576
2021-10-16,30-39yrs,16644
2021-10-16,40-49yrs,15235
2021-10-16,50-59yrs,18911
2021-10-16,60-69yrs,21169
2021-10-16,70-79yrs,13771
2021-10-16,80+,8076
2021-10-17,12-17yrs,7561
2021-10-17,18-29yrs,20582
2021-10-17,30-39yrs,16647
2021-10-17,40-49yrs,15243
2021-10-17,50-59yrs,18916
2021-10-17,60-69yrs,21169
2021-10-17,70-79yrs,13772
2021-10-17,80+,8076
2021-10-18,12-17yrs,7562
2021-10-18,18-29yrs,20583
2021-10-18,30-39yrs,16652
2021-10-18,40-49yrs,15245
2021-10-18,50-59yrs,18917
2021-10-18,60-69yrs,21169
2021-10-18,70-79yrs,13772
2021-10-18,80+,8076
2021-10-19,12-17yrs,7570
2021-10-19,18-29yrs,20616
2021-10-19,30-39yrs,16678
2021-10-19,40-49yrs,15266
2021-10-19,50-59yrs,18924
2021-10-19,60-69yrs,21175
2021-10-19,70-79yrs,13776
2021-10-19,80+,8076
2021-10-20,12-17yrs,7588
2021-10-20,18-29yrs,20646
2021-10-20,30-39yrs,16699
2021-10-20,40-49yrs,15282
2021-10-20,50-59yrs,18935
2021-10-20,60-69yrs,21182
2021-10-20,70-79yrs,13777
2021-10-20,80+,8079
2021-10-21,12-17yrs,7590
2021-10-21,18-29yrs,20675
2021-10-21,30-39yrs,16719
2021-10-21,40-49yrs,15293
2021-10-21,50-59yrs,18952
2021-10-21,60-69yrs,21191
2021-10-21,70-79yrs,13781
2021-10-21,80+,8079
2021-10-22,12-17yrs,7593
2021-10-22,18-29yrs,20705
2021-10-22,30-39yrs,16730
2021-10-22,40-49yrs,15303
2021-10-22,50-59yrs,18964
2021-10-22,60-69yrs,21199
2021-10-22,70-79yrs,13784
2021-10-22,80+,8080
2021-10-23,12-17yrs,7606
2021-10-23,18-29yrs,20725
2021-10-23,30-39yrs,16747
2021-10-23,40-49yrs,15323
2021-10-23,50-59yrs,18980
2021-10-23,60-69yrs,21209
2021-10-23,70-79yrs,13789
2021-10-23,80+,8081
2021-10-24,12-17yrs,7608
2021-10-24,18-29yrs,20732
2021-10-24,30-39yrs,16750
2021-10-24,40-49yrs,15328
2021-10-24,50-59yrs,18984
2021-10-24,60-69yrs,21212
2021-10-24,70-79yrs,13789
2021-10-24,80+,8081
2021-10-25,12-17yrs,7617
2021-10-25,18-29yrs,20737
2021-10-25,30-39yrs,16752
2021-10-25,40-49yrs,15329
2021-10-25,50-59yrs,18985
2021-10-25,60-69yrs,21212
2021-10-25,70-79yrs,13789
2021-10-25,80+,8081
2021-10-26,12-17yrs,7629
2021-10-26,18-29yrs,20756
2021-10-26,30-39yrs,16769
2021-10-26,40-49yrs,15335
2021-10-26,50-59yrs,18997
2021-10-26,60-69yrs,21218
2021-10-26,70-79yrs,13790
2021-10-26,80+,8081
2021-10-27,12-17yrs,7639
2021-10-27,18-29yrs,20776
2021-10-27,30-39yrs,16791
2021-10-27,40-49yrs,15351
2021-10-27,50-59yrs,19014
2021-10-27,60-69yrs,21224
2021-10-27,70-79yrs,13790
2021-10-27,80+,8081
2021-10-28,12-17yrs,7657
2021-10-28,18-29yrs,20822
2021-10-28,30-39yrs,16819
2021-10-28,40-49yrs,15376
2021-10-28,50-59yrs,19029
2021-10-28,60-69yrs,21234
2021-10-28,70-79yrs,13794
2021-10-28,80+,8084
2021-10-29,12-17yrs,7673
2021-10-29,18-29yrs,20843
2021-10-29,30-39yrs,16846
2021-10-29,40-49yrs,15387
2021-10-29,50-59yrs,19042
2021-10-29,60-69yrs,21236
2021-10-29,70-79yrs,13799
2021-10-29,80+,8086
2021-10-30,12-17yrs,7674
2021-10-30,18-29yrs,20856
2021-10-30,30-39yrs,16866
2021-10-30,40-49yrs,15398
2021-10-30,50-59yrs,19055
2021-10-30,60-69yrs,21243
2021-10-30,70-79yrs,13803
2021-10-30,80+,8086
2021-10-31,12-17yrs,7677
2021-10-31,18-29yrs,20863
2021-10-31,30-39yrs,16867
2021-10-31,40-49yrs,15399
2021-10-31,50-59yrs,19059
2021-10-31,60-69yrs,21243
2021-10-31,70-79yrs,13805
2021-10-31,80+,8086
2021-11-01,12-17yrs,7679
2021-11-01,18-29yrs,20863
2021-11-01,30-39yrs,16867
2021-11-01,40-49yrs,15400
2021-11-01,50-59yrs,19060
2021-11-01,60-69yrs,21243
2021-11-01,70-79yrs,13805
2021-11-01,80+,8086
2021-11-02,12-17yrs,7687
2021-11-02,18-29yrs,20878
2021-11-02,30-39yrs,16881
2021-11-02,40-49yrs,15408
2021-11-02,50-59yrs,19064
2021-11-02,60-69yrs,21248
2021-11-02,70-79yrs,13808
2021-11-02,80+,8086
2021-11-03,12-17yrs,7694
2021-11-03,18-29yrs,20895
2021-11-03,30-39yrs,16896
2021-11-03,40-49yrs,15416
2021-11-03,50-59yrs,19064
2021-11-03,60-69yrs,21250
2021-11-03,70-79yrs,13810
2021-11-03,80+,8086
2021-11-04,12-17yrs,7698
2021-11-04,18-29yrs,20920
2021-11-04,30-39yrs,16921
2021-11-04,40-49yrs,15421
2021-11-04,50-59yrs,19069
2021-11-04,60-69yrs,21252
2021-11-04,70-79yrs,13811
2021-11-04,80+,8086
2021-11-05,12-17yrs,7709
2021-11-05,18-29yrs,20938
2021-11-05,30-39yrs,16933
2021-11-05,40-49yrs,15425
2021-11-05,50-59yrs,19077
2021-11-05,60-69yrs,21258
2021-11-05,70-79yrs,13811
2021-11-05,80+,8086
2021-11-06,12-17yrs,7719
2021-11-06,18-29yrs,20941
2021-11-06,30-39yrs,16941
2021-11-06,40-49yrs,15428
2021-11-06,50-59yrs,19079
2021-11-06,60-69yrs,21263
2021-11-06,70-79yrs,13811
2021-11-06,80+,8086
2021-11-07,12-17yrs,7719
2021-11-07,18-29yrs,20945
2021-11-07,30-39yrs,16942
2021-11-07,40-49yrs,15434
2021-11-07,50-59yrs,19079
2021-11-07,60-69yrs,21264
2021-11-07,70-79yrs,13812
2021-11-07,80+,8086
2021-11-08,12-17yrs,7726
2021-11-08,18-29yrs,20958
2021-11-08,30-39yrs,16957
2021-11-08,40-49yrs,15438
2021-11-08,50-59yrs,19083
2021-11-08,60-69yrs,21266
