Date,age group,one dose cumulative
2021-08-19,18-29yrs,11634
2021-08-19,30-39yrs,10521
2021-08-19,40-49yrs,10547
2021-08-19,50-59yrs,13537
2021-08-19,60-69yrs,17693
2021-08-19,70-79yrs,12911
2021-08-19,80+,7351
2021-08-20,12-17yrs,4976
2021-08-20,18-29yrs,11652
2021-08-20,30-39yrs,10529
2021-08-20,40-49yrs,10553
2021-08-20,50-59yrs,13542
2021-08-20,60-69yrs,17699
2021-08-20,70-79yrs,12923
2021-08-20,80+,7352
2021-08-21,12-17yrs,4981
2021-08-21,18-29yrs,11670
2021-08-21,30-39yrs,10537
2021-08-21,40-49yrs,10560
2021-08-21,50-59yrs,13543
2021-08-21,60-69yrs,17707
2021-08-21,70-79yrs,12923
2021-08-21,80+,7352
2021-08-22,12-17yrs,4989
2021-08-22,18-29yrs,11675
2021-08-22,30-39yrs,10539
2021-08-22,40-49yrs,10566
2021-08-22,50-59yrs,13549
2021-08-22,60-69yrs,17709
2021-08-22,70-79yrs,12923
2021-08-22,80+,7352
2021-08-23,12-17yrs,4991
2021-08-23,18-29yrs,11678
2021-08-23,30-39yrs,10543
2021-08-23,40-49yrs,10568
2021-08-23,50-59yrs,13549
2021-08-23,60-69yrs,17709
2021-08-23,70-79yrs,12923
2021-08-23,80+,7352
2021-08-24,12-17yrs,4989
2021-08-24,18-29yrs,11691
2021-08-24,30-39yrs,10550
2021-08-24,40-49yrs,10577
2021-08-24,50-59yrs,13554
2021-08-24,60-69yrs,17712
2021-08-24,70-79yrs,12923
2021-08-24,80+,7352
2021-08-25,12-17yrs,5014
2021-08-25,18-29yrs,11743
2021-08-25,30-39yrs,10593
2021-08-25,40-49yrs,10604
2021-08-25,50-59yrs,13575
2021-08-25,60-69yrs,17726
2021-08-25,70-79yrs,12927
2021-08-25,80+,7355
2021-08-26,12-17yrs,5043
2021-08-26,18-29yrs,11763
2021-08-26,30-39yrs,10608
2021-08-26,40-49yrs,10623
2021-08-26,50-59yrs,13590
2021-08-26,60-69yrs,17734
2021-08-26,70-79yrs,12934
2021-08-26,80+,7357
2021-08-27,12-17yrs,5091
2021-08-27,18-29yrs,11855
2021-08-27,30-39yrs,10664
2021-08-27,40-49yrs,10668
2021-08-27,50-59yrs,13617
2021-08-27,60-69yrs,17746
2021-08-27,70-79yrs,12937
2021-08-27,80+,7358
2021-08-28,12-17yrs,5098
2021-08-28,18-29yrs,11885
2021-08-28,30-39yrs,10678
2021-08-28,40-49yrs,10676
2021-08-28,50-59yrs,13628
2021-08-28,60-69yrs,17752
2021-08-28,70-79yrs,12940
2021-08-28,80+,7358
2021-08-29,12-17yrs,5099
2021-08-29,18-29yrs,11894
2021-08-29,30-39yrs,10682
2021-08-29,40-49yrs,10682
2021-08-29,50-59yrs,13634
2021-08-29,60-69yrs,17752
2021-08-29,70-79yrs,12940
2021-08-29,80+,7358
2021-08-30,12-17yrs,5101
2021-08-30,18-29yrs,11897
2021-08-30,30-39yrs,10689
2021-08-30,40-49yrs,10683
2021-08-30,50-59yrs,13635
2021-08-30,60-69yrs,17753
2021-08-30,70-79yrs,12940
2021-08-30,80+,7358
2021-08-31,12-17yrs,5110
2021-08-31,18-29yrs,11911
2021-08-31,30-39yrs,10695
2021-08-31,40-49yrs,10692
2021-08-31,50-59yrs,13644
2021-08-31,60-69yrs,17756
2021-08-31,70-79yrs,12944
2021-08-31,80+,7357
2021-09-01,12-17yrs,5141
2021-09-01,18-29yrs,11957
2021-09-01,30-39yrs,10721
2021-09-01,40-49yrs,10715
2021-09-01,50-59yrs,13658
2021-09-01,60-69yrs,17771
2021-09-01,70-79yrs,12948
2021-09-01,80+,7358
2021-09-02,12-17yrs,5174
2021-09-02,18-29yrs,11989
