Date,one dose cumulative
2021-07-26,69507
2021-07-27,69377
2021-07-28,69488
2021-07-29,70146
2021-07-30,70254
2021-07-31,70428
2021-08-01,70435
2021-08-02,70437
2021-08-03,70443
2021-08-04,70629
2021-08-05,70707
2021-08-06,70913
2021-08-07,70977
2021-08-08,71138
2021-08-09,71145
2021-08-10,71149
2021-08-11,70772
2021-08-12,70726
2021-08-13,71179
2021-08-14,71216
2021-08-15,71324
2021-08-16,71331
2021-08-17,71357
2021-08-18,71477
2021-08-19,71580
2021-08-20,71761
2021-08-21,71885
2021-08-22,72066
2021-08-23,72073
2021-08-24,72151
2021-08-25,72361
2021-08-26,72465
2021-08-27,72652
2021-08-28,72705
2021-08-29,72765
2021-08-30,72779
2021-08-31,72840
2021-09-01,73018
2021-09-02,73253
2021-09-03,73449
2021-09-04,73543
2021-09-05,73581
2021-09-06,73611
2021-09-07,73627
2021-09-08,73717
2021-09-09,74009
2021-09-10,74216
2021-09-11,74470
2021-09-12,74631
2021-09-13,74637
2021-09-14,74767
2021-09-15,74866
2021-09-16,75179
2021-09-17,75290
2021-09-18,75453
2021-09-19,75614
2021-09-20,75677
2021-09-21,75776
2021-09-22,75997
2021-09-23,76229
2021-09-24,76447
2021-09-25,76638
2021-09-26,76829
2021-09-27,76863
2021-09-28,76915
2021-09-29,76984
2021-09-30,77158
2021-10-01,77251
2021-10-02,77351
2021-10-03,77518
2021-10-04,77560
2021-10-05,77596
2021-10-06,77659
2021-10-07,77873
2021-10-08,77939
2021-10-09,78018
2021-10-10,78189
2021-10-11,78200
2021-10-12,78200
2021-10-13,78270
2021-10-14,78398
2021-10-15,78461
2021-10-16,78551
2021-10-17,78706
2021-10-18,78725
2021-10-19,78753
2021-10-20,78912
2021-10-21,79025
2021-10-22,79109
2021-10-23,79268
2021-10-24,79356
2021-10-25,79359
2021-10-26,79391
2021-10-27,79442
2021-10-28,79578
2021-10-29,79629
2021-10-30,79679
2021-10-31,79792
2021-11-01,79803
2021-11-02,79834
2021-11-03,79875
2021-11-04,79948
2021-11-05,79981
2021-11-06,80005
2021-11-07,80054
2021-11-08,80075
2021-11-09,80118
2021-11-10,80171
2021-11-11,80238
2021-11-12,80234
2021-11-13,80252
2021-11-14,80300
2021-11-15,80309
2021-11-16,80331
2021-11-17,80399
2021-11-18,80443
2021-11-19,80464
2021-11-20,80481
2021-11-21,80524
2021-11-22,80532
2021-11-23,80548
2021-11-24,80568
2021-11-25,80619
2021-11-26,80650
2021-11-27,80678
2021-11-28,80704
2021-11-29,80705
2021-11-30,80726
2021-12-01,81645
2021-12-02,81833
2021-12-03,81915
2021-12-04,82156
2021-12-05,82316
2021-12-06,82325
2021-12-07,82390
2021-12-08,82465
2021-12-09,82573
2021-12-10,82647
2021-12-11,82789
2021-12-12,82909
2021-12-13,82916
2021-12-14,83007
2021-12-15,83085
2021-12-16,83187
2021-12-17,83244
2021-12-18,83342
2021-12-19,83454
2021-12-20,83459
2021-12-21,83534
2021-12-22,83672
2021-12-23,83766
2021-12-24,83862
2021-12-25,83894
2021-12-26,83895
2021-12-27,83895
2021-12-28,83917
2021-12-29,84087
2021-12-30,84160
2021-12-31,84270
2022-01-01,84311
2022-01-02,84311
2022-01-03,84313
2022-01-04,84453
2022-01-05,84538
2022-01-06,84573
2022-01-07,84596
2022-01-08,84673
2022-01-09,84749
2022-01-10,84749
2022-01-11,84802
2022-01-12,84861
2022-01-13,84938
2022-01-14,85007
2022-01-15,85074
2022-01-16,85122
2022-01-17,85129
2022-01-18,85173
2022-01-19,85223
2022-01-20,85249
2022-01-21,85282
2022-01-22,85367
2022-01-23,85402
2022-01-24,85402
2022-01-25,85419
2022-01-26,85453
2022-01-27,85507
2022-01-28,85538
2022-01-29,85687
2022-01-30,85710
2022-01-31,85709
2022-02-01,85760
2022-02-02,85815
2022-02-03,85847
2022-02-04,85873
2022-02-05,85873
2022-02-06,85910
2022-02-07,85911
2022-02-08,85933
2022-02-09,85947
2022-02-10,86015
2022-02-11,86044
2022-02-12,86045
2022-02-13,86066
2022-02-14,86082
2022-02-15,86092
2022-02-16,86102
2022-02-17,86126
2022-02-18,86137
2022-02-19,86150
2022-02-20,86157
2022-02-21,86157
2022-02-22,86161
2022-02-23,86173
2022-02-24,86188
2022-02-25,86198
2022-02-26,86207
2022-02-27,86213
2022-02-28,86213
2022-03-01,86220
2022-03-02,86220
2022-03-03,86225
2022-03-04,86234
2022-03-05,86235
2022-03-06,86241
2022-03-07,86243
2022-03-08,86249
2022-03-09,86256
2022-03-10,86266
2022-03-11,86274
2022-03-12,86276
2022-03-13,86291
2022-03-14,86291
2022-03-15,86293
2022-03-16,86298
2022-03-17,86313
2022-03-18,86315
2022-03-19,86316
2022-03-20,86325
2022-03-21,86325
2022-03-22,86327
2022-03-23,86330
2022-03-24,86342
2022-03-25,86345
2022-03-26,86351
2022-03-27,86359
