Date,age group,one dose cumulative
2021-08-02,80+,43595
2021-08-03,12-17yrs,52034
2021-08-03,18-29yrs,135288
2021-08-03,30-39yrs,118081
2021-08-03,40-49yrs,116469
2021-08-03,50-59yrs,126342
2021-08-03,60-69yrs,110679
2021-08-03,70-79yrs,74034
2021-08-03,80+,43598
2021-08-04,12-17yrs,52197
2021-08-04,18-29yrs,135379
2021-08-04,30-39yrs,118193
2021-08-04,40-49yrs,116562
2021-08-04,50-59yrs,126373
2021-08-04,60-69yrs,110676
2021-08-04,70-79yrs,74034
2021-08-04,80+,43603
2021-08-05,12-17yrs,52261
2021-08-05,18-29yrs,135244
2021-08-05,30-39yrs,118108
2021-08-05,40-49yrs,116481
2021-08-05,50-59yrs,126252
2021-08-05,60-69yrs,110517
2021-08-05,70-79yrs,73948
2021-08-05,80+,43593
2021-08-06,12-17yrs,52437
2021-08-06,18-29yrs,135442
2021-08-06,30-39yrs,118248
2021-08-06,40-49yrs,116601
2021-08-06,50-59yrs,126320
2021-08-06,60-69yrs,110561
2021-08-06,70-79yrs,73967
2021-08-06,80+,43602
2021-08-07,12-17yrs,52637
2021-08-07,18-29yrs,135663
2021-08-07,30-39yrs,118423
2021-08-07,40-49yrs,116698
2021-08-07,50-59yrs,126425
2021-08-07,60-69yrs,110590
2021-08-07,70-79yrs,73986
2021-08-07,80+,43615
2021-08-08,12-17yrs,52779
2021-08-08,18-29yrs,135757
2021-08-08,30-39yrs,118494
2021-08-08,40-49yrs,116773
2021-08-08,50-59yrs,126459
2021-08-08,60-69yrs,110585
2021-08-08,70-79yrs,73972
2021-08-08,80+,43611
2021-08-09,12-17yrs,52861
2021-08-09,18-29yrs,135792
2021-08-09,30-39yrs,118554
2021-08-09,40-49yrs,116801
2021-08-09,50-59yrs,126463
2021-08-09,60-69yrs,110574
2021-08-09,70-79yrs,73957
2021-08-09,80+,43603
2021-08-10,12-17yrs,52984
2021-08-10,18-29yrs,135961
2021-08-10,30-39yrs,118672
2021-08-10,40-49yrs,116895
2021-08-10,50-59yrs,126531
2021-08-10,60-69yrs,110651
2021-08-10,70-79yrs,73984
2021-08-10,80+,43608
2021-08-11,12-17yrs,53100
2021-08-11,18-29yrs,136116
2021-08-11,30-39yrs,118773
2021-08-11,40-49yrs,116951
2021-08-11,50-59yrs,126623
2021-08-11,60-69yrs,110767
2021-08-11,70-79yrs,74052
2021-08-11,80+,43626
2021-08-12,12-17yrs,53263
2021-08-12,18-29yrs,136304
2021-08-12,30-39yrs,118909
2021-08-12,40-49yrs,117052
2021-08-12,50-59yrs,126684
2021-08-12,60-69yrs,110802
2021-08-12,70-79yrs,74075
2021-08-12,80+,43635
2021-08-13,12-17yrs,53407
2021-08-13,18-29yrs,136539
2021-08-13,30-39yrs,119078
2021-08-13,40-49yrs,117154
2021-08-13,50-59yrs,126709
2021-08-13,60-69yrs,110767
2021-08-13,70-79yrs,74044
2021-08-13,80+,43641
2021-08-14,12-17yrs,53564
2021-08-14,18-29yrs,136793
2021-08-14,30-39yrs,119257
2021-08-14,40-49yrs,117283
2021-08-14,50-59yrs,126789
2021-08-14,60-69yrs,110822
2021-08-14,70-79yrs,74060
2021-08-14,80+,43647
2021-08-15,12-17yrs,53677
