Date,one dose cumulative
2021-07-26,88626
2021-07-27,88791
2021-07-28,88999
2021-07-29,89217
2021-07-30,89520
2021-07-31,89684
2021-08-01,89762
2021-08-02,89789
2021-08-03,89809
2021-08-04,89918
2021-08-05,90042
2021-08-06,90144
2021-08-07,90329
2021-08-08,90358
2021-08-09,90367
2021-08-10,90607
2021-08-11,89175
2021-08-12,89383
2021-08-13,91232
2021-08-14,91483
2021-08-15,91504
2021-08-16,91514
2021-08-17,91848
2021-08-18,92304
2021-08-19,92567
2021-08-20,92717
2021-08-21,92555
2021-08-22,92584
2021-08-23,92611
2021-08-24,92678
2021-08-25,92838
2021-08-26,92980
2021-08-27,93186
2021-08-28,93544
2021-08-29,93641
2021-08-30,93685
2021-08-31,93805
2021-09-01,93935
2021-09-02,94046
2021-09-03,94243
2021-09-04,94543
2021-09-05,94677
2021-09-06,94690
2021-09-07,94719
2021-09-08,94962
2021-09-09,95060
2021-09-10,95163
2021-09-11,95347
2021-09-12,95465
2021-09-13,95490
2021-09-14,95730
2021-09-15,95890
2021-09-16,96144
2021-09-17,96303
2021-09-18,96493
2021-09-19,96540
2021-09-20,96612
2021-09-21,96702
2021-09-22,96864
2021-09-23,97016
2021-09-24,97201
2021-09-25,97351
2021-09-26,97408
2021-09-27,97433
2021-09-28,97572
2021-09-29,97702
2021-09-30,97780
2021-10-01,97864
2021-10-02,97996
2021-10-03,98022
2021-10-04,98133
2021-10-05,98229
2021-10-06,98337
2021-10-07,98489
2021-10-08,98581
2021-10-09,98729
2021-10-10,98766
2021-10-11,98789
2021-10-12,98795
2021-10-13,98972
2021-10-14,99068
2021-10-15,99191
2021-10-16,99289
2021-10-17,99330
2021-10-18,99366
2021-10-19,99467
2021-10-20,99561
2021-10-21,99625
2021-10-22,99702
2021-10-23,99750
2021-10-24,99773
2021-10-25,99786
2021-10-26,99866
2021-10-27,99925
2021-10-28,99966
2021-10-29,100056
2021-10-30,100115
2021-10-31,100131
2021-11-01,100137
2021-11-02,100191
2021-11-03,100232
2021-11-04,100263
2021-11-05,100345
2021-11-06,100355
2021-11-07,100372
2021-11-08,100396
2021-11-09,100427
2021-11-10,100454
2021-11-11,100477
2021-11-12,100537
2021-11-13,100563
2021-11-14,100571
2021-11-15,100599
2021-11-16,100646
2021-11-17,100679
2021-11-18,100713
2021-11-19,100745
2021-11-20,100770
2021-11-21,100784
2021-11-22,100796
2021-11-23,100830
2021-11-24,100871
2021-11-25,100909
2021-11-26,100943
2021-11-27,100900
2021-11-28,100909
2021-11-29,100916
2021-11-30,100961
2021-12-01,101727
2021-12-02,101845
2021-12-03,101960
2021-12-04,102062
2021-12-05,102107
2021-12-06,102413
2021-12-07,102578
2021-12-08,102760
2021-12-09,102881
2021-12-10,103009
2021-12-11,103075
2021-12-12,103173
2021-12-13,103523
2021-12-14,103556
2021-12-15,103617
2021-12-16,103675
2021-12-17,103727
2021-12-18,103757
2021-12-19,103861
2021-12-20,104380
2021-12-21,104391
2021-12-22,104414
2021-12-23,104425
2021-12-24,104409
2021-12-25,104422
2021-12-26,104422
2021-12-27,104425
2021-12-28,104456
2021-12-29,104504
2021-12-30,104554
2021-12-31,104481
2022-01-01,104381
2022-01-02,104381
2022-01-03,104393
2022-01-04,104426
2022-01-05,104479
2022-01-06,104528
2022-01-07,104334
2022-01-08,104445
2022-01-09,104532
2022-01-10,104545
2022-01-11,104593
2022-01-12,104620
2022-01-13,104710
2022-01-14,104906
2022-01-15,105021
2022-01-16,105079
2022-01-17,105109
2022-01-18,105159
2022-01-19,105255
2022-01-20,105318
2022-01-21,105525
2022-01-22,105562
2022-01-23,105615
2022-01-24,105750
2022-01-25,105799
2022-01-26,105838
2022-01-27,105879
2022-01-28,105908
2022-01-29,105957
2022-01-30,105962
2022-01-31,105968
2022-02-01,106003
2022-02-02,106052
2022-02-03,106090
2022-02-04,106121
2022-02-05,106125
2022-02-06,106135
2022-02-07,106157
2022-02-08,106207
2022-02-09,106262
2022-02-10,106284
2022-02-11,106309
2022-02-12,106330
2022-02-13,106343
2022-02-14,106385
2022-02-15,106401
2022-02-16,106422
2022-02-17,106443
2022-02-18,106460
2022-02-19,106462
2022-02-20,106465
2022-02-21,106468
2022-02-22,106467
2022-02-23,106468
2022-02-24,106479
2022-02-25,106500
2022-02-26,106502
2022-02-27,106503
2022-02-28,106504
2022-03-01,106531
2022-03-02,106579
2022-03-03,106603
2022-03-04,106605
2022-03-05,106611
2022-03-06,106616
2022-03-07,106616
2022-03-08,106617
2022-03-09,106620
2022-03-10,106637
2022-03-11,106633
2022-03-12,106637
2022-03-13,106641
2022-03-14,106642
2022-03-15,106648
2022-03-16,106652
2022-03-17,106654
2022-03-18,106657
2022-03-19,106659
2022-03-20,106662
2022-03-21,106664
2022-03-22,106668
2022-03-23,106671
2022-03-24,106680
2022-03-25,106683
2022-03-26,106687
2022-03-27,106688
