Date,one dose cumulative
2021-07-26,135774
2021-07-27,135903
2021-07-28,136121
2021-07-29,136225
2021-07-30,136465
2021-07-31,136616
2021-08-01,136704
2021-08-02,136740
2021-08-03,136774
2021-08-04,136926
2021-08-05,137417
2021-08-06,137559
2021-08-07,137716
2021-08-08,137877
2021-08-09,137987
2021-08-10,138280
2021-08-11,138418
2021-08-12,138792
2021-08-13,139031
2021-08-14,139265
2021-08-15,139373
2021-08-16,139435
2021-08-17,139537
2021-08-18,139721
2021-08-19,139844
2021-08-20,140191
2021-08-21,140319
2021-08-22,140419
2021-08-23,140508
2021-08-24,140594
2021-08-25,140814
2021-08-26,140974
2021-08-27,141344
2021-08-28,141730
2021-08-29,141902
2021-08-30,142059
2021-08-31,142078
2021-09-01,142154
2021-09-02,142339
2021-09-03,142544
2021-09-04,142785
2021-09-05,143016
2021-09-06,143064
2021-09-07,143111
2021-09-08,143238
2021-09-09,143392
2021-09-10,143563
2021-09-11,143871
2021-09-12,143988
2021-09-13,144099
2021-09-14,144206
2021-09-15,144378
2021-09-16,144533
2021-09-17,144692
2021-09-18,144963
2021-09-19,145041
2021-09-20,145081
2021-09-21,145213
2021-09-22,145411
2021-09-23,145683
2021-09-24,146008
2021-09-25,146397
2021-09-26,146795
2021-09-27,146902
2021-09-28,147076
2021-09-29,147283
2021-09-30,147859
2021-10-01,147944
2021-10-02,148037
2021-10-03,148116
2021-10-04,148169
2021-10-05,148329
2021-10-06,148458
2021-10-07,148555
2021-10-08,149005
2021-10-09,149412
2021-10-10,149554
2021-10-11,149619
2021-10-12,149628
2021-10-13,149848
2021-10-14,149986
2021-10-15,150136
2021-10-16,150227
2021-10-17,150267
2021-10-18,150294
2021-10-19,150388
2021-10-20,150514
2021-10-21,150626
2021-10-22,150820
2021-10-23,150879
2021-10-24,150937
2021-10-25,150975
2021-10-26,151045
2021-10-27,151110
2021-10-28,151185
2021-10-29,151242
2021-10-30,151298
2021-10-31,151318
2021-11-01,151364
2021-11-02,151428
2021-11-03,151461
2021-11-04,151520
2021-11-05,151580
2021-11-06,151608
2021-11-07,151625
2021-11-08,151683
2021-11-09,151716
2021-11-10,151780
2021-11-11,151839
2021-11-12,151915
2021-11-13,151962
2021-11-14,151989
2021-11-15,152019
2021-11-16,152056
2021-11-17,152108
2021-11-18,152163
2021-11-19,152206
2021-11-20,152268
2021-11-21,152292
2021-11-22,152316
2021-11-23,152356
2021-11-24,152415
2021-11-25,152460
2021-11-26,152529
2021-11-27,152573
2021-11-28,152592
2021-11-29,152609
2021-11-30,152651
2021-12-01,153579
2021-12-02,153937
2021-12-03,154218
2021-12-04,154393
2021-12-05,154602
2021-12-06,154722
2021-12-07,154992
2021-12-08,155156
2021-12-09,155467
2021-12-10,155717
2021-12-11,156090
2021-12-12,156304
2021-12-13,156728
2021-12-14,156837
2021-12-15,156981
2021-12-16,157212
2021-12-17,157454
2021-12-18,157604
2021-12-19,157906
2021-12-20,158019
2021-12-21,158299
2021-12-22,158495
2021-12-23,158705
2021-12-24,158843
2021-12-25,158870
2021-12-26,158872
2021-12-27,158882
2021-12-28,158919
2021-12-29,158940
2021-12-30,159101
2021-12-31,159194
2022-01-01,159213
2022-01-02,159213
2022-01-03,159251
2022-01-04,159308
2022-01-05,159383
2022-01-06,159467
2022-01-07,159628
2022-01-08,159719
2022-01-09,159771
2022-01-10,159902
2022-01-11,159991
2022-01-12,160086
2022-01-13,160197
2022-01-14,160401
2022-01-15,160473
2022-01-16,160533
2022-01-17,160608
2022-01-18,160609
2022-01-19,160707
2022-01-20,160805
2022-01-21,160897
2022-01-22,160952
2022-01-23,160998
2022-01-24,161044
2022-01-25,161116
2022-01-26,161167
2022-01-27,161270
2022-01-28,161411
2022-01-29,161484
2022-01-30,161492
2022-01-31,161538
2022-02-01,161580
2022-02-02,161628
2022-02-03,161710
2022-02-04,161786
2022-02-05,161818
2022-02-06,161835
2022-02-07,161844
2022-02-08,161886
2022-02-09,161901
2022-02-10,161979
2022-02-11,162073
2022-02-12,162099
2022-02-13,162126
2022-02-14,162219
2022-02-15,162255
2022-02-16,162285
2022-02-17,162309
2022-02-18,162323
2022-02-19,162328
2022-02-20,162333
2022-02-21,162347
2022-02-22,162354
2022-02-23,162373
2022-02-24,162405
2022-02-25,162428
2022-02-26,162436
2022-02-27,162441
2022-02-28,162453
2022-03-01,162468
2022-03-02,162480
2022-03-03,162483
2022-03-04,162485
2022-03-05,162494
2022-03-06,162496
2022-03-07,162507
2022-03-08,162508
2022-03-09,162514
2022-03-10,162527
2022-03-11,162527
2022-03-12,162530
2022-03-13,162533
2022-03-14,162539
2022-03-15,162548
2022-03-16,162565
2022-03-17,162570
2022-03-18,162575
2022-03-19,162585
2022-03-20,162591
2022-03-21,162599
2022-03-22,162606
2022-03-23,162613
2022-03-24,162616
2022-03-25,162616
2022-03-26,162621
2022-03-27,162620
