Date,one dose cumulative
2021-07-26,104500
2021-07-27,104675
2021-07-28,104827
2021-07-29,104969
2021-07-30,105185
2021-07-31,105239
2021-08-01,105269
2021-08-02,105291
2021-08-03,105308
2021-08-04,105479
2021-08-05,105620
2021-08-06,105785
2021-08-07,105906
2021-08-08,105960
2021-08-09,105976
2021-08-10,106106
2021-08-11,106084
2021-08-12,106206
2021-08-13,106488
2021-08-14,106555
2021-08-15,106625
2021-08-16,106633
2021-08-17,106773
2021-08-18,107006
2021-08-19,107290
2021-08-20,107492
2021-08-21,107578
2021-08-22,107611
2021-08-23,107634
2021-08-24,107861
2021-08-25,108002
2021-08-26,108111
2021-08-27,108250
2021-08-28,108368
2021-08-29,108470
2021-08-30,108476
2021-08-31,108639
2021-09-01,108738
2021-09-02,108876
2021-09-03,109129
2021-09-04,109253
2021-09-05,109358
2021-09-06,109414
2021-09-07,109574
2021-09-08,109778
2021-09-09,109894
2021-09-10,110123
2021-09-11,110408
2021-09-12,110533
2021-09-13,110557
2021-09-14,110774
2021-09-15,110919
2021-09-16,111039
2021-09-17,111212
2021-09-18,111438
2021-09-19,111508
2021-09-20,111528
2021-09-21,111770
2021-09-22,111890
2021-09-23,112051
2021-09-24,112219
2021-09-25,112436
2021-09-26,112511
2021-09-27,112527
2021-09-28,112730
2021-09-29,112817
2021-09-30,112922
2021-10-01,112977
2021-10-02,113157
2021-10-03,113191
2021-10-04,113251
2021-10-05,113460
2021-10-06,113552
2021-10-07,113630
2021-10-08,113730
2021-10-09,113872
2021-10-10,113910
2021-10-11,113923
2021-10-12,113958
2021-10-13,114072
2021-10-14,114169
2021-10-15,114252
2021-10-16,114370
2021-10-17,114386
2021-10-18,114390
2021-10-19,114487
2021-10-20,114552
2021-10-21,114607
2021-10-22,114713
2021-10-23,114832
2021-10-24,114847
2021-10-25,114854
2021-10-26,114944
2021-10-27,114995
2021-10-28,115076
2021-10-29,115141
2021-10-30,115231
2021-10-31,115245
2021-11-01,115256
2021-11-02,115295
2021-11-03,115310
2021-11-04,115380
2021-11-05,115430
2021-11-06,115464
2021-11-07,115479
2021-11-08,115540
2021-11-09,115604
2021-11-10,115647
2021-11-11,115678
2021-11-12,115720
2021-11-13,115793
2021-11-14,115815
2021-11-15,115827
2021-11-16,115866
2021-11-17,115898
2021-11-18,115939
2021-11-19,115983
2021-11-20,116064
2021-11-21,116077
2021-11-22,116081
2021-11-23,116122
2021-11-24,116149
2021-11-25,116188
2021-11-26,116249
2021-11-27,116307
2021-11-28,116313
2021-11-29,116316
2021-11-30,116348
2021-12-01,116805
2021-12-02,117080
2021-12-03,117299
2021-12-04,117738
2021-12-05,118025
2021-12-06,118069
2021-12-07,118274
2021-12-08,118469
2021-12-09,118726
2021-12-10,118918
2021-12-11,119008
2021-12-12,119269
2021-12-13,119284
2021-12-14,119489
2021-12-15,119674
2021-12-16,119900
2021-12-17,120083
2021-12-18,120229
2021-12-19,120337
2021-12-20,120365
2021-12-21,120644
2021-12-22,120895
2021-12-23,121024
2021-12-24,121055
2021-12-25,121092
2021-12-26,121093
2021-12-27,121120
2021-12-28,121143
2021-12-29,121357
2021-12-30,121563
2021-12-31,121704
2022-01-01,121734
2022-01-02,121741
2022-01-03,121784
2022-01-04,121834
2022-01-05,121883
2022-01-06,121922
2022-01-07,121958
2022-01-08,122038
2022-01-09,122231
2022-01-10,122297
2022-01-11,122360
2022-01-12,122393
2022-01-13,122437
2022-01-14,122504
2022-01-15,122538
2022-01-16,122567
2022-01-17,122569
2022-01-18,122576
2022-01-19,122620
2022-01-20,122667
2022-01-21,122715
2022-01-22,122808
2022-01-23,122888
2022-01-24,122910
2022-01-25,122986
2022-01-26,123080
2022-01-27,123174
2022-01-28,123225
2022-01-29,123299
2022-01-30,123325
2022-01-31,123328
2022-02-01,123384
2022-02-02,123451
2022-02-03,123565
2022-02-04,123691
2022-02-05,123850
2022-02-06,123868
2022-02-07,123872
2022-02-08,123900
2022-02-09,124017
2022-02-10,124074
2022-02-11,124106
2022-02-12,124143
2022-02-13,124149
2022-02-14,124216
2022-02-15,124238
2022-02-16,124281
2022-02-17,124330
2022-02-18,124343
2022-02-19,124372
2022-02-20,124376
2022-02-21,124378
2022-02-22,124378
2022-02-23,124403
2022-02-24,124466
2022-02-25,124493
2022-02-26,124522
2022-02-27,124520
2022-02-28,124521
2022-03-01,124618
2022-03-02,124767
2022-03-03,124790
2022-03-04,124801
2022-03-05,124809
2022-03-06,124811
2022-03-07,124811
2022-03-08,124818
2022-03-09,124815
2022-03-10,124818
2022-03-11,124819
2022-03-12,124829
2022-03-13,124831
2022-03-14,124833
2022-03-15,124842
2022-03-16,124842
2022-03-17,124854
2022-03-18,124855
2022-03-19,124860
2022-03-20,124863
2022-03-21,124864
2022-03-22,124870
2022-03-23,124875
2022-03-24,124878
2022-03-25,124876
2022-03-26,124890
2022-03-27,124894
