Date,one dose cumulative
2021-07-26,770550
2021-07-27,771546
2021-07-28,772530
2021-07-29,773285
2021-07-30,774198
2021-07-31,775145
2021-08-01,775604
2021-08-02,776055
2021-08-03,776525
2021-08-04,777017
2021-08-05,776404
2021-08-06,777178
2021-08-07,778037
2021-08-08,778430
2021-08-09,778605
2021-08-10,779286
2021-08-11,780008
2021-08-12,780724
2021-08-13,781339
2021-08-14,782215
2021-08-15,782785
2021-08-16,783174
2021-08-17,783940
2021-08-18,784736
2021-08-19,786094
2021-08-20,787315
2021-08-21,788439
2021-08-22,789179
2021-08-23,789733
2021-08-24,790797
2021-08-25,791425
2021-08-26,792676
2021-08-27,793380
2021-08-28,793886
2021-08-29,793827
2021-08-30,793863
2021-08-31,794864
2021-09-01,795776
2021-09-02,797066
2021-09-03,798646
2021-09-04,800327
2021-09-05,801523
2021-09-06,802290
2021-09-07,803146
2021-09-08,804373
2021-09-09,805588
2021-09-10,806641
2021-09-11,807743
2021-09-12,808507
2021-09-13,808811
2021-09-14,809469
2021-09-15,810492
2021-09-16,811481
2021-09-17,812570
2021-09-18,813598
2021-09-19,814385
2021-09-20,814687
2021-09-21,815293
2021-09-22,816220
2021-09-23,817138
2021-09-24,817956
2021-09-25,819071
2021-09-26,819578
2021-09-27,819871
2021-09-28,820426
2021-09-29,821365
2021-09-30,821859
2021-10-01,822461
2021-10-02,823294
2021-10-03,823375
2021-10-04,823403
2021-10-05,823853
2021-10-06,824648
2021-10-07,825372
2021-10-08,825917
2021-10-09,826968
2021-10-10,827552
2021-10-11,827665
2021-10-12,827895
2021-10-13,828574
2021-10-14,829207
2021-10-15,829835
2021-10-16,830474
2021-10-17,830863
2021-10-18,831048
2021-10-19,831401
2021-10-20,831715
2021-10-21,832124
2021-10-22,832601
2021-10-23,833224
2021-10-24,833711
2021-10-25,833873
2021-10-26,834245
2021-10-27,834855
2021-10-28,835369
2021-10-29,835900
2021-10-30,836492
2021-10-31,836790
2021-11-01,836908
2021-11-02,837222
2021-11-03,837651
2021-11-04,838004
2021-11-05,838340
2021-11-06,838544
2021-11-07,838771
2021-11-08,839079
2021-11-09,839430
2021-11-10,839787
2021-11-11,840126
2021-11-12,840443
2021-11-13,840854
2021-11-14,841101
2021-11-15,841243
2021-11-16,841636
2021-11-17,842005
2021-11-18,842398
2021-11-19,842738
2021-11-20,843094
2021-11-21,843290
2021-11-22,843410
2021-11-23,843693
2021-11-24,843978
2021-11-25,844278
2021-11-26,844567
2021-11-27,844859
2021-11-28,845059
2021-11-29,845147
2021-11-30,845418
2021-12-01,859849
2021-12-02,862568
2021-12-03,865283
2021-12-04,868098
2021-12-05,871055
2021-12-06,873332
2021-12-07,875319
2021-12-08,877220
2021-12-09,878890
2021-12-10,880407
2021-12-11,881895
2021-12-12,883754
2021-12-13,884983
2021-12-14,886292
2021-12-15,887628
2021-12-16,888972
2021-12-17,890206
2021-12-18,891394
2021-12-19,892791
2021-12-20,893987
2021-12-21,895356
2021-12-22,896662
2021-12-23,897995
2021-12-24,899037
2021-12-25,899559
2021-12-26,899625
2021-12-27,899805
2021-12-28,900482
2021-12-29,901353
2021-12-30,902033
2021-12-31,902649
2022-01-01,903142
2022-01-02,903246
2022-01-03,903759
2022-01-04,904365
2022-01-05,905036
2022-01-06,905724
2022-01-07,906419
2022-01-08,907059
2022-01-09,907724
2022-01-10,908120
2022-01-11,908762
2022-01-12,909452
2022-01-13,910135
2022-01-14,911052
2022-01-15,911881
2022-01-16,912659
2022-01-17,913054
2022-01-18,913261
2022-01-19,913734
2022-01-20,914225
2022-01-21,914786
2022-01-22,915272
2022-01-23,915694
2022-01-24,915955
2022-01-25,916404
2022-01-26,916772
2022-01-27,917227
2022-01-28,917652
2022-01-29,918006
2022-01-30,918284
2022-01-31,918469
2022-02-01,918752
2022-02-02,919104
2022-02-03,919499
2022-02-04,919913
2022-02-05,920130
2022-02-06,920412
2022-02-07,920524
2022-02-08,920789
2022-02-09,921017
2022-02-10,921300
2022-02-11,921493
2022-02-12,921729
2022-02-13,921842
2022-02-14,922606
2022-02-15,922804
2022-02-16,922996
2022-02-17,923176
2022-02-18,923377
2022-02-19,923532
2022-02-20,923636
2022-02-21,923705
2022-02-22,923775
2022-02-23,923934
2022-02-24,924048
2022-02-25,924145
2022-02-26,924238
2022-02-27,924326
2022-02-28,924341
2022-03-01,924422
2022-03-02,924553
2022-03-03,924694
2022-03-04,924764
2022-03-05,924827
2022-03-06,924918
2022-03-07,924941
2022-03-08,925004
2022-03-09,925074
2022-03-10,925152
2022-03-11,925229
2022-03-12,925302
2022-03-13,925387
2022-03-14,925401
2022-03-15,925451
2022-03-16,925559
2022-03-17,925642
2022-03-18,925729
2022-03-19,925803
2022-03-20,925879
2022-03-21,925897
2022-03-22,925943
2022-03-23,926030
2022-03-24,926081
2022-03-25,926149
2022-03-26,926208
2022-03-27,926264
