Date,age group,one dose cumulative
2021-08-16,12-17yrs,3596
2021-08-16,18-29yrs,8286
2021-08-16,30-39yrs,6773
2021-08-16,40-49yrs,7276
2021-08-16,50-59yrs,9719
2021-08-16,60-69yrs,10778
2021-08-16,70-79yrs,6603
2021-08-16,80+,3684
2021-08-17,12-17yrs,3610
2021-08-17,18-29yrs,8307
2021-08-17,30-39yrs,6784
2021-08-17,40-49yrs,7284
2021-08-17,50-59yrs,9727
2021-08-17,60-69yrs,10783
2021-08-17,70-79yrs,6604
2021-08-17,80+,3685
2021-08-18,12-17yrs,3628
2021-08-18,18-29yrs,8326
2021-08-18,30-39yrs,6795
2021-08-18,40-49yrs,7287
2021-08-18,50-59yrs,9731
2021-08-18,60-69yrs,10784
2021-08-18,70-79yrs,6603
2021-08-18,80+,3685
2021-08-19,12-17yrs,3690
2021-08-19,18-29yrs,8361
2021-08-19,30-39yrs,6814
2021-08-19,40-49yrs,7301
2021-08-19,50-59yrs,9742
2021-08-19,60-69yrs,10793
2021-08-19,70-79yrs,6613
2021-08-19,80+,3690
2021-08-20,12-17yrs,3721
2021-08-20,18-29yrs,8402
2021-08-20,30-39yrs,6838
2021-08-20,40-49yrs,7329
2021-08-20,50-59yrs,9762
2021-08-20,60-69yrs,10817
2021-08-20,70-79yrs,6621
2021-08-20,80+,3694
2021-08-21,12-17yrs,3745
2021-08-21,18-29yrs,8430
2021-08-21,30-39yrs,6878
2021-08-21,40-49yrs,7360
2021-08-21,50-59yrs,9786
2021-08-21,60-69yrs,10840
2021-08-21,70-79yrs,6636
2021-08-21,80+,3697
2021-08-22,12-17yrs,3755
2021-08-22,18-29yrs,8446
2021-08-22,30-39yrs,6886
2021-08-22,40-49yrs,7366
2021-08-22,50-59yrs,9791
2021-08-22,60-69yrs,10843
2021-08-22,70-79yrs,6636
2021-08-22,80+,3697
2021-08-23,12-17yrs,3767
2021-08-23,18-29yrs,8457
2021-08-23,30-39yrs,6890
2021-08-23,40-49yrs,7373
2021-08-23,50-59yrs,9796
2021-08-23,60-69yrs,10844
2021-08-23,70-79yrs,6636
2021-08-23,80+,3697
2021-08-24,12-17yrs,3771
2021-08-24,18-29yrs,8471
2021-08-24,30-39yrs,6920
2021-08-24,40-49yrs,7385
2021-08-24,50-59yrs,9816
2021-08-24,60-69yrs,10858
2021-08-24,70-79yrs,6637
2021-08-24,80+,3697
2021-08-25,12-17yrs,3798
2021-08-25,18-29yrs,8502
2021-08-25,30-39yrs,6948
2021-08-25,40-49yrs,7414
2021-08-25,50-59yrs,9833
2021-08-25,60-69yrs,10868
2021-08-25,70-79yrs,6640
2021-08-25,80+,3697
2021-08-26,12-17yrs,3810
2021-08-26,18-29yrs,8516
2021-08-26,30-39yrs,6967
2021-08-26,40-49yrs,7418
2021-08-26,50-59yrs,9844
2021-08-26,60-69yrs,10870
2021-08-26,70-79yrs,6641
2021-08-26,80+,3698
2021-08-27,12-17yrs,3825
2021-08-27,18-29yrs,8545
2021-08-27,30-39yrs,6969
2021-08-27,40-49yrs,7427
2021-08-27,50-59yrs,9846
