Date,age group,one dose cumulative
2021-08-03,70-79yrs,46060
2021-08-03,80+,28497
2021-08-04,12-17yrs,17457
2021-08-04,18-29yrs,47850
2021-08-04,30-39yrs,40266
2021-08-04,40-49yrs,42444
2021-08-04,50-59yrs,55358
2021-08-04,60-69yrs,61110
2021-08-04,70-79yrs,46080
2021-08-04,80+,28514
2021-08-05,12-17yrs,17526
2021-08-05,18-29yrs,47928
2021-08-05,30-39yrs,40326
2021-08-05,40-49yrs,42489
2021-08-05,50-59yrs,55403
2021-08-05,60-69yrs,61148
2021-08-05,70-79yrs,46096
2021-08-05,80+,28520
2021-08-06,12-17yrs,17600
2021-08-06,18-29yrs,48016
2021-08-06,30-39yrs,40400
2021-08-06,40-49yrs,42544
2021-08-06,50-59yrs,55452
2021-08-06,60-69yrs,61182
2021-08-06,70-79yrs,46114
2021-08-06,80+,28529
2021-08-07,12-17yrs,17666
2021-08-07,18-29yrs,48068
2021-08-07,30-39yrs,40483
2021-08-07,40-49yrs,42584
2021-08-07,50-59yrs,55495
2021-08-07,60-69yrs,61215
2021-08-07,70-79yrs,46118
2021-08-07,80+,28536
2021-08-08,12-17yrs,17724
2021-08-08,18-29yrs,48109
2021-08-08,30-39yrs,40523
2021-08-08,40-49yrs,42619
2021-08-08,50-59yrs,55516
2021-08-08,60-69yrs,61223
2021-08-08,70-79yrs,46119
2021-08-08,80+,28537
2021-08-09,12-17yrs,17759
2021-08-09,18-29yrs,48163
2021-08-09,30-39yrs,40556
2021-08-09,40-49yrs,42638
2021-08-09,50-59yrs,55542
2021-08-09,60-69yrs,61235
2021-08-09,70-79yrs,46123
2021-08-09,80+,28538
2021-08-10,12-17yrs,17839
2021-08-10,18-29yrs,48262
2021-08-10,30-39yrs,40619
2021-08-10,40-49yrs,42701
2021-08-10,50-59yrs,55592
2021-08-10,60-69yrs,61271
2021-08-10,70-79yrs,46148
2021-08-10,80+,28544
2021-08-11,12-17yrs,17900
2021-08-11,18-29yrs,48349
2021-08-11,30-39yrs,40690
2021-08-11,40-49yrs,42753
2021-08-11,50-59yrs,55658
2021-08-11,60-69yrs,61328
2021-08-11,70-79yrs,46198
2021-08-11,80+,28563
2021-08-12,12-17yrs,17953
2021-08-12,18-29yrs,48447
2021-08-12,30-39yrs,40757
2021-08-12,40-49yrs,42812
2021-08-12,50-59yrs,55693
2021-08-12,60-69yrs,61358
2021-08-12,70-79yrs,46221
2021-08-12,80+,28571
2021-08-13,12-17yrs,18044
2021-08-13,18-29yrs,48548
2021-08-13,30-39yrs,40819
2021-08-13,40-49yrs,42857
2021-08-13,50-59yrs,55713
2021-08-13,60-69yrs,61346
2021-08-13,70-79yrs,46208
2021-08-13,80+,28562
2021-08-14,12-17yrs,18138
2021-08-14,18-29yrs,48707
2021-08-14,30-39yrs,40922
2021-08-14,40-49yrs,42919
2021-08-14,50-59yrs,55770
2021-08-14,60-69yrs,61392
2021-08-14,70-79yrs,46226
2021-08-14,80+,28569
2021-08-15,12-17yrs,18192
2021-08-15,18-29yrs,48799
2021-08-15,30-39yrs,40993
2021-08-15,40-49yrs,42968
2021-08-15,50-59yrs,55832
2021-08-15,60-69yrs,61418
2021-08-15,70-79yrs,46234
2021-08-15,80+,28574
2021-08-16,12-17yrs,18230
2021-08-16,18-29yrs,48844
2021-08-16,30-39yrs,41029
2021-08-16,40-49yrs,42986
2021-08-16,50-59yrs,55849
2021-08-16,60-69yrs,61429
2021-08-16,70-79yrs,46235
2021-08-16,80+,28574
2021-08-17,12-17yrs,18289
2021-08-17,18-29yrs,48949
2021-08-17,30-39yrs,41094
2021-08-17,40-49yrs,43028
2021-08-17,50-59yrs,55886
2021-08-17,60-69yrs,61454
2021-08-17,70-79yrs,46250
2021-08-17,80+,28580
2021-08-18,12-17yrs,18357
2021-08-18,18-29yrs,49048
2021-08-18,30-39yrs,41161
2021-08-18,40-49yrs,43063
2021-08-18,50-59yrs,55918
2021-08-18,60-69yrs,61484
2021-08-18,70-79yrs,46265
2021-08-18,80+,28587
2021-08-19,12-17yrs,18516
2021-08-19,18-29yrs,49183
2021-08-19,30-39yrs,41226
2021-08-19,40-49yrs,43118
2021-08-19,50-59yrs,55957
2021-08-19,60-69yrs,61516
2021-08-19,70-79yrs,46277
2021-08-19,80+,28593
2021-08-20,12-17yrs,18685
2021-08-20,18-29yrs,49335
2021-08-20,30-39yrs,41326
2021-08-20,40-49yrs,43181
2021-08-20,50-59yrs,56014
2021-08-20,60-69yrs,61551
2021-08-20,70-79yrs,46296
2021-08-20,80+,28599
2021-08-21,12-17yrs,18802
2021-08-21,18-29yrs,49444
2021-08-21,30-39yrs,41393
2021-08-21,40-49yrs,43220
2021-08-21,50-59yrs,56065
2021-08-21,60-69yrs,61574
2021-08-21,70-79yrs,46306
2021-08-21,80+,28602
2021-08-22,12-17yrs,18876
2021-08-22,18-29yrs,49515
2021-08-22,30-39yrs,41441
2021-08-22,40-49yrs,43245
2021-08-22,50-59yrs,56097
2021-08-22,60-69yrs,61590
2021-08-22,70-79yrs,46312
2021-08-22,80+,28602
2021-08-23,12-17yrs,18953
2021-08-23,18-29yrs,49570
2021-08-23,30-39yrs,41466
2021-08-23,40-49yrs,43268
2021-08-23,50-59yrs,56115
2021-08-23,60-69yrs,61604
2021-08-23,70-79yrs,46318
2021-08-23,80+,28603
2021-08-24,12-17yrs,19090
2021-08-24,18-29yrs,49711
2021-08-24,30-39yrs,41568
2021-08-24,40-49yrs,43342
2021-08-24,50-59yrs,56166
2021-08-24,60-69yrs,61633
2021-08-24,70-79yrs,46328
2021-08-24,80+,28611
2021-08-25,12-17yrs,19226
2021-08-25,18-29yrs,49865
2021-08-25,30-39yrs,41678
2021-08-25,40-49yrs,43422
2021-08-25,50-59yrs,56213
2021-08-25,60-69yrs,61662
2021-08-25,70-79yrs,46340
2021-08-25,80+,28615
2021-08-26,12-17yrs,19332
2021-08-26,18-29yrs,49983
2021-08-26,30-39yrs,41766
2021-08-26,40-49yrs,43502
2021-08-26,50-59yrs,56270
2021-08-26,60-69yrs,61688
2021-08-26,70-79yrs,46353
2021-08-26,80+,28621
2021-08-27,12-17yrs,19413
2021-08-27,18-29yrs,50107
2021-08-27,30-39yrs,41858
2021-08-27,40-49yrs,43545
2021-08-27,50-59yrs,56310
2021-08-27,60-69yrs,61709
2021-08-27,70-79yrs,46360
2021-08-27,80+,28627
2021-08-28,12-17yrs,19506
2021-08-28,18-29yrs,50305
2021-08-28,30-39yrs,41952
2021-08-28,40-49yrs,43620
2021-08-28,50-59yrs,56377
2021-08-28,60-69yrs,61737
2021-08-28,70-79yrs,46370
2021-08-28,80+,28628
2021-08-29,12-17yrs,19561
2021-08-29,18-29yrs,50394
2021-08-29,30-39yrs,42019
2021-08-29,40-49yrs,43659
2021-08-29,50-59yrs,56412
2021-08-29,60-69yrs,61757
2021-08-29,70-79yrs,46382
2021-08-29,80+,28632
2021-08-30,12-17yrs,19640
2021-08-30,18-29yrs,50468
2021-08-30,30-39yrs,42050
2021-08-30,40-49yrs,43705
2021-08-30,50-59yrs,56438
2021-08-30,60-69yrs,61767
2021-08-30,70-79yrs,46390
2021-08-30,80+,28635
2021-08-31,12-17yrs,19727
2021-08-31,18-29yrs,50643
2021-08-31,30-39yrs,42135
2021-08-31,40-49yrs,43766
2021-08-31,50-59yrs,56481
2021-08-31,60-69yrs,61797
2021-08-31,70-79yrs,46403
2021-08-31,80+,28641
2021-09-01,12-17yrs,19801
2021-09-01,18-29yrs,50781
2021-09-01,30-39yrs,42217
2021-09-01,40-49yrs,43822
2021-09-01,50-59yrs,56517
2021-09-01,60-69yrs,61824
2021-09-01,70-79yrs,46421
2021-09-01,80+,28649
2021-09-02,12-17yrs,19910
2021-09-02,18-29yrs,50983
2021-09-02,30-39yrs,42339
2021-09-02,40-49yrs,43903
2021-09-02,50-59yrs,56590
2021-09-02,60-69yrs,61876
2021-09-02,70-79yrs,46442
2021-09-02,80+,28657
2021-09-03,12-17yrs,20095
2021-09-03,18-29yrs,51209
2021-09-03,30-39yrs,42505
2021-09-03,40-49yrs,44021
2021-09-03,50-59yrs,56678
2021-09-03,60-69yrs,61933
2021-09-03,70-79yrs,46459
2021-09-03,80+,28663
2021-09-04,12-17yrs,20317
2021-09-04,18-29yrs,51502
2021-09-04,30-39yrs,42714
2021-09-04,40-49yrs,44165
2021-09-04,50-59yrs,56808
2021-09-04,60-69yrs,61998
2021-09-04,70-79yrs,46498
2021-09-04,80+,28673
2021-09-05,12-17yrs,20434
2021-09-05,18-29yrs,51655
2021-09-05,30-39yrs,42836
2021-09-05,40-49yrs,44244
2021-09-05,50-59yrs,56858
2021-09-05,60-69yrs,62022
2021-09-05,70-79yrs,46514
2021-09-05,80+,28677
2021-09-06,12-17yrs,20496
2021-09-06,18-29yrs,51754
2021-09-06,30-39yrs,42913
2021-09-06,40-49yrs,44298
2021-09-06,50-59yrs,56897
2021-09-06,60-69yrs,62045
2021-09-06,70-79yrs,46523
2021-09-06,80+,28680
2021-09-07,12-17yrs,20527
2021-09-07,18-29yrs,51829
2021-09-07,30-39yrs,42943
2021-09-07,40-49yrs,44321
2021-09-07,50-59yrs,56914
