Date,one dose cumulative
2021-07-26,58283
2021-07-27,58430
2021-07-28,58558
2021-07-29,58747
2021-07-30,58808
2021-07-31,58842
2021-08-01,58845
2021-08-02,58847
2021-08-03,58854
2021-08-04,58891
2021-08-05,59006
2021-08-06,59207
2021-08-07,59292
2021-08-08,59294
2021-08-09,59294
2021-08-10,59364
2021-08-11,59406
2021-08-12,59574
2021-08-13,59737
2021-08-14,59810
2021-08-15,59814
2021-08-16,59817
2021-08-17,59860
2021-08-18,59942
2021-08-19,60068
2021-08-20,60138
2021-08-21,60241
2021-08-22,60246
2021-08-23,60264
2021-08-24,60332
2021-08-25,60479
2021-08-26,60619
2021-08-27,60746
2021-08-28,60818
2021-08-29,60820
2021-08-30,60822
2021-08-31,60838
2021-09-01,60922
2021-09-02,61005
2021-09-03,61088
2021-09-04,61045
2021-09-05,61055
2021-09-06,61068
2021-09-07,61072
2021-09-08,61166
2021-09-09,61323
2021-09-10,61590
2021-09-11,61754
2021-09-12,61770
2021-09-13,61777
2021-09-14,61923
2021-09-15,62150
2021-09-16,62417
2021-09-17,62577
2021-09-18,62676
2021-09-19,62707
2021-09-20,62707
2021-09-21,62926
2021-09-22,63065
2021-09-23,63210
2021-09-24,63495
2021-09-25,63602
2021-09-26,63611
2021-09-27,63621
2021-09-28,63775
2021-09-29,64008
2021-09-30,64223
2021-10-01,64341
2021-10-02,64385
2021-10-03,64392
2021-10-04,64395
2021-10-05,64427
2021-10-06,64509
2021-10-07,64582
2021-10-08,64630
2021-10-09,64732
2021-10-10,64756
2021-10-11,64762
2021-10-12,64770
2021-10-13,64849
2021-10-14,64961
2021-10-15,65063
2021-10-16,65116
2021-10-17,65146
2021-10-18,65146
2021-10-19,65183
2021-10-20,65240
2021-10-21,65336
2021-10-22,65416
2021-10-23,65465
2021-10-24,65475
2021-10-25,65476
2021-10-26,65514
2021-10-27,65575
2021-10-28,65720
2021-10-29,65754
2021-10-30,65833
2021-10-31,65863
2021-11-01,65865
2021-11-02,65918
2021-11-03,65975
2021-11-04,66087
2021-11-05,66167
2021-11-06,66192
2021-11-07,66224
2021-11-08,66253
2021-11-09,66286
2021-11-10,66308
2021-11-11,66376
2021-11-12,66379
2021-11-13,66407
2021-11-14,66430
2021-11-15,66449
2021-11-16,66462
2021-11-17,66488
2021-11-18,66535
2021-11-19,66596
2021-11-20,66657
2021-11-21,66683
2021-11-22,66683
2021-11-23,66700
2021-11-24,66727
2021-11-25,66787
2021-11-26,66884
2021-11-27,66960
2021-11-28,66974
2021-11-29,66975
2021-11-30,67001
2021-12-01,67309
2021-12-02,67593
2021-12-03,67917
2021-12-04,68166
2021-12-05,68401
2021-12-06,68391
2021-12-07,68433
2021-12-08,68554
2021-12-09,68717
2021-12-10,68887
2021-12-11,69078
2021-12-12,69267
2021-12-13,69326
2021-12-14,69387
2021-12-15,69624
2021-12-16,69905
2021-12-17,70012
2021-12-18,70209
2021-12-19,70284
2021-12-20,70293
2021-12-21,70370
2021-12-22,70446
2021-12-23,70595
2021-12-24,70664
2021-12-25,70686
2021-12-26,70684
2021-12-27,70685
2021-12-28,70695
2021-12-29,70756
2021-12-30,70907
2021-12-31,70986
2022-01-01,71052
2022-01-02,71056
2022-01-03,71057
2022-01-04,71066
2022-01-05,71129
2022-01-06,71227
2022-01-07,71285
2022-01-08,71379
2022-01-09,71467
2022-01-10,71472
2022-01-11,71550
2022-01-12,71693
2022-01-13,71841
2022-01-14,72021
2022-01-15,72170
2022-01-16,72293
2022-01-17,72294
2022-01-18,72398
2022-01-19,72484
2022-01-20,72532
2022-01-21,72616
2022-01-22,72697
2022-01-23,72750
2022-01-24,72751
2022-01-25,72804
2022-01-26,72928
2022-01-27,73041
2022-01-28,73145
2022-01-29,73189
2022-01-30,73215
2022-01-31,73215
2022-02-01,73211
2022-02-02,73261
2022-02-03,73285
2022-02-04,73345
2022-02-05,73363
2022-02-06,73365
2022-02-07,73367
2022-02-08,73444
2022-02-09,73567
2022-02-10,73676
2022-02-11,73699
2022-02-12,73770
2022-02-13,73772
2022-02-14,73805
2022-02-15,73814
2022-02-16,73835
2022-02-17,73869
2022-02-18,73895
2022-02-19,73915
2022-02-20,73927
2022-02-21,73936
2022-02-22,73935
2022-02-23,73939
2022-02-24,73968
2022-02-25,73987
2022-02-26,73993
2022-02-27,73990
2022-02-28,73990
2022-03-01,73991
2022-03-02,73992
2022-03-03,73994
2022-03-04,74006
2022-03-05,74015
2022-03-06,74016
2022-03-07,74016
2022-03-08,74019
2022-03-09,74028
2022-03-10,74043
2022-03-11,74050
2022-03-12,74052
2022-03-13,74050
2022-03-14,74050
2022-03-15,74053
2022-03-16,74061
2022-03-17,74071
2022-03-18,74103
2022-03-19,74107
2022-03-20,74107
2022-03-21,74107
2022-03-22,74114
2022-03-23,74123
2022-03-24,74138
2022-03-25,74152
2022-03-26,74171
2022-03-27,74174
