Date,one dose cumulative
2021-07-26,413747
2021-07-27,414440
2021-07-28,415268
2021-07-29,416187
2021-07-30,416883
2021-07-31,417513
2021-08-01,418056
2021-08-02,418536
2021-08-03,419033
2021-08-04,419657
2021-08-05,420399
2021-08-06,420920
2021-08-07,421507
2021-08-08,421994
2021-08-09,422265
2021-08-10,422837
2021-08-11,426184
2021-08-12,426849
2021-08-13,424333
2021-08-14,424844
2021-08-15,425312
2021-08-16,425572
2021-08-17,425957
2021-08-18,426351
2021-08-19,427119
2021-08-20,427936
2021-08-21,428961
2021-08-22,429340
2021-08-23,429712
2021-08-24,430316
2021-08-25,431021
2021-08-26,431702
2021-08-27,432285
2021-08-28,432542
2021-08-29,432836
2021-08-30,433221
2021-08-31,433768
2021-09-01,434369
2021-09-02,435087
2021-09-03,435998
2021-09-04,437127
2021-09-05,437778
2021-09-06,438293
2021-09-07,438515
2021-09-08,439161
2021-09-09,440006
2021-09-10,440636
2021-09-11,441323
2021-09-12,441582
2021-09-13,442069
2021-09-14,442671
2021-09-15,443376
2021-09-16,444146
2021-09-17,444834
2021-09-18,445469
2021-09-19,445778
2021-09-20,446174
2021-09-21,446671
2021-09-22,447319
2021-09-23,448059
2021-09-24,448553
2021-09-25,449130
2021-09-26,449495
2021-09-27,449940
2021-09-28,450581
2021-09-29,451189
2021-09-30,451821
2021-10-01,452258
2021-10-02,452620
2021-10-03,452819
2021-10-04,453158
2021-10-05,453564
2021-10-06,454045
2021-10-07,454340
2021-10-08,454830
2021-10-09,455292
2021-10-10,455560
2021-10-11,455761
2021-10-12,455822
2021-10-13,456217
2021-10-14,456532
2021-10-15,457075
2021-10-16,457379
2021-10-17,457589
2021-10-18,457841
2021-10-19,458090
2021-10-20,458457
2021-10-21,458773
2021-10-22,459201
2021-10-23,459518
2021-10-24,459675
2021-10-25,459845
2021-10-26,460180
2021-10-27,460543
2021-10-28,460757
2021-10-29,461103
2021-10-30,461323
2021-10-31,461460
2021-11-01,461545
2021-11-02,461722
2021-11-03,461995
2021-11-04,462211
2021-11-05,462499
2021-11-06,462609
2021-11-07,462775
2021-11-08,462972
2021-11-09,463139
2021-11-10,463364
2021-11-11,463565
2021-11-12,463811
2021-11-13,463984
2021-11-14,464130
2021-11-15,464245
2021-11-16,464444
2021-11-17,464668
2021-11-18,464911
2021-11-19,465115
2021-11-20,465310
2021-11-21,465438
2021-11-22,465550
2021-11-23,465741
2021-11-24,465938
2021-11-25,466117
2021-11-26,466324
2021-11-27,466476
2021-11-28,466583
2021-11-29,466663
2021-11-30,466834
2021-12-01,471487
2021-12-02,472519
2021-12-03,473621
2021-12-04,475023
2021-12-05,475726
2021-12-06,476149
2021-12-07,477336
2021-12-08,478336
2021-12-09,479115
2021-12-10,480007
2021-12-11,480926
2021-12-12,481533
2021-12-13,481857
2021-12-14,482285
2021-12-15,482780
2021-12-16,483179
2021-12-17,483698
2021-12-18,484253
2021-12-19,484667
2021-12-20,484869
2021-12-21,485502
2021-12-22,486038
2021-12-23,486529
2021-12-24,486992
2021-12-25,487083
2021-12-26,487088
2021-12-27,487086
2021-12-28,487514
2021-12-29,487909
2021-12-30,488184
2021-12-31,488650
2022-01-01,488871
2022-01-02,488872
2022-01-03,488985
2022-01-04,489219
2022-01-05,489478
2022-01-06,489788
2022-01-07,490083
2022-01-08,490325
2022-01-09,490455
2022-01-10,490562
2022-01-11,490700
2022-01-12,490971
2022-01-13,491208
2022-01-14,491573
2022-01-15,491954
2022-01-16,492182
2022-01-17,492330
2022-01-18,492444
2022-01-19,492740
2022-01-20,493194
2022-01-21,493454
2022-01-22,493882
2022-01-23,494212
2022-01-24,494399
2022-01-25,494662
2022-01-26,494983
2022-01-27,495384
2022-01-28,495686
2022-01-29,496022
2022-01-30,496198
2022-01-31,496296
2022-02-01,496528
2022-02-02,496764
2022-02-03,497072
2022-02-04,497276
2022-02-05,497458
2022-02-06,497582
2022-02-07,497651
2022-02-08,497801
2022-02-09,497949
2022-02-10,498059
2022-02-11,498151
2022-02-12,498236
2022-02-13,498303
2022-02-14,498510
2022-02-15,498580
2022-02-16,498657
2022-02-17,498711
2022-02-18,498781
2022-02-19,498865
2022-02-20,498898
2022-02-21,498923
2022-02-22,498949
2022-02-23,499039
2022-02-24,499117
2022-02-25,499211
2022-02-26,499291
2022-02-27,499337
2022-02-28,499349
2022-03-01,499447
2022-03-02,499556
2022-03-03,499624
2022-03-04,499738
2022-03-05,499810
2022-03-06,499853
2022-03-07,499858
2022-03-08,499922
2022-03-09,500031
2022-03-10,500126
2022-03-11,500189
2022-03-12,500239
2022-03-13,500254
2022-03-14,500262
2022-03-15,500288
2022-03-16,500351
2022-03-17,500433
2022-03-18,500499
2022-03-19,500563
2022-03-20,500591
2022-03-21,500615
2022-03-22,500655
2022-03-23,500688
2022-03-24,500706
2022-03-25,500751
2022-03-26,500783
2022-03-27,500817
