Date,age group,one dose cumulative
2021-08-16,12-17yrs,65389
2021-08-16,18-29yrs,140931
2021-08-16,30-39yrs,117362
2021-08-16,40-49yrs,138633
2021-08-16,50-59yrs,154417
2021-08-16,60-69yrs,125262
2021-08-16,70-79yrs,81868
2021-08-16,80+,47802
2021-08-17,12-17yrs,65582
2021-08-17,18-29yrs,141134
2021-08-17,30-39yrs,117515
2021-08-17,40-49yrs,138735
2021-08-17,50-59yrs,154506
2021-08-17,60-69yrs,125329
2021-08-17,70-79yrs,81887
2021-08-17,80+,47812
2021-08-18,12-17yrs,65767
2021-08-18,18-29yrs,141342
2021-08-18,30-39yrs,117641
2021-08-18,40-49yrs,138838
2021-08-18,50-59yrs,154614
2021-08-18,60-69yrs,125382
2021-08-18,70-79yrs,81926
2021-08-18,80+,47820
2021-08-19,12-17yrs,66434
2021-08-19,18-29yrs,141537
2021-08-19,30-39yrs,117789
2021-08-19,40-49yrs,138966
2021-08-19,50-59yrs,154722
2021-08-19,60-69yrs,125447
2021-08-19,70-79yrs,81960
2021-08-19,80+,47834
2021-08-20,12-17yrs,66918
2021-08-20,18-29yrs,141750
2021-08-20,30-39yrs,117936
2021-08-20,40-49yrs,139077
2021-08-20,50-59yrs,154806
2021-08-20,60-69yrs,125499
2021-08-20,70-79yrs,81999
2021-08-20,80+,47846
2021-08-21,12-17yrs,67328
2021-08-21,18-29yrs,141928
2021-08-21,30-39yrs,118082
2021-08-21,40-49yrs,139197
2021-08-21,50-59yrs,154898
2021-08-21,60-69yrs,125561
2021-08-21,70-79yrs,82012
2021-08-21,80+,47855
2021-08-22,12-17yrs,67690
2021-08-22,18-29yrs,142109
2021-08-22,30-39yrs,118236
2021-08-22,40-49yrs,139306
2021-08-22,50-59yrs,155003
2021-08-22,60-69yrs,125606
2021-08-22,70-79yrs,82028
2021-08-22,80+,47862
2021-08-23,12-17yrs,67960
2021-08-23,18-29yrs,142249
2021-08-23,30-39yrs,118350
2021-08-23,40-49yrs,139403
2021-08-23,50-59yrs,155075
2021-08-23,60-69yrs,125648
2021-08-23,70-79yrs,82040
2021-08-23,80+,47874
2021-08-24,12-17yrs,68337
2021-08-24,18-29yrs,142469
2021-08-24,30-39yrs,118467
2021-08-24,40-49yrs,139521
2021-08-24,50-59yrs,155161
2021-08-24,60-69yrs,125701
2021-08-24,70-79yrs,82058
2021-08-24,80+,47882
2021-08-25,12-17yrs,68600
2021-08-25,18-29yrs,142636
2021-08-25,30-39yrs,118580
2021-08-25,40-49yrs,139623
2021-08-25,50-59yrs,155244
2021-08-25,60-69yrs,125739
2021-08-25,70-79yrs,82091
2021-08-25,80+,47888
2021-08-26,12-17yrs,68948
2021-08-26,18-29yrs,142827
2021-08-26,30-39yrs,118745
2021-08-26,40-49yrs,139755
2021-08-26,50-59yrs,155354
2021-08-26,60-69yrs,125797
2021-08-26,70-79yrs,82110
2021-08-26,80+,47903
2021-08-27,12-17yrs,69224
2021-08-27,18-29yrs,143015
2021-08-27,30-39yrs,118909
2021-08-27,40-49yrs,139856
2021-08-27,50-59yrs,155460
2021-08-27,60-69yrs,125844
2021-08-27,70-79yrs,82139
2021-08-27,80+,47917
2021-08-28,12-17yrs,69445
2021-08-28,18-29yrs,143226
2021-08-28,30-39yrs,119050
2021-08-28,40-49yrs,139969
2021-08-28,50-59yrs,155542
2021-08-28,60-69yrs,125898
2021-08-28,70-79yrs,82164
2021-08-28,80+,47928
2021-08-29,12-17yrs,69687
2021-08-29,18-29yrs,143442
2021-08-29,30-39yrs,119178
2021-08-29,40-49yrs,140103
2021-08-29,50-59yrs,155635
2021-08-29,60-69yrs,125942
2021-08-29,70-79yrs,82185
2021-08-29,80+,47942
2021-08-30,12-17yrs,69871
2021-08-30,18-29yrs,143569
2021-08-30,30-39yrs,119258
2021-08-30,40-49yrs,140181
2021-08-30,50-59yrs,155694
2021-08-30,60-69yrs,125974
2021-08-30,70-79yrs,82202
2021-08-30,80+,47946
2021-08-31,12-17yrs,70061
2021-08-31,18-29yrs,143723
2021-08-31,30-39yrs,119367
2021-08-31,40-49yrs,140262
2021-08-31,50-59yrs,155749
2021-08-31,60-69yrs,126008
2021-08-31,70-79yrs,82218
2021-08-31,80+,47952
2021-09-01,12-17yrs,70263
2021-09-01,18-29yrs,143899
2021-09-01,30-39yrs,119488
2021-09-01,40-49yrs,140354
2021-09-01,50-59yrs,155840
2021-09-01,60-69yrs,126055
2021-09-01,70-79yrs,82239
2021-09-01,80+,47960
2021-09-02,12-17yrs,70464
2021-09-02,18-29yrs,144189
2021-09-02,30-39yrs,119642
2021-09-02,40-49yrs,140489
2021-09-02,50-59yrs,155930
2021-09-02,60-69yrs,126101
2021-09-02,70-79yrs,82263
2021-09-02,80+,47964
2021-09-03,12-17yrs,70740
2021-09-03,18-29yrs,144537
2021-09-03,30-39yrs,119861
2021-09-03,40-49yrs,140685
2021-09-03,50-59yrs,156097
2021-09-03,60-69yrs,126174
2021-09-03,70-79yrs,82291
2021-09-03,80+,47980
2021-09-04,12-17yrs,71007
2021-09-04,18-29yrs,144961
2021-09-04,30-39yrs,120176
2021-09-04,40-49yrs,140963
2021-09-04,50-59yrs,156347
2021-09-04,60-69yrs,126361
2021-09-04,70-79yrs,82408
2021-09-04,80+,48030
2021-09-05,12-17yrs,71214
2021-09-05,18-29yrs,145225
2021-09-05,30-39yrs,120366
2021-09-05,40-49yrs,141097
2021-09-05,50-59yrs,156457
2021-09-05,60-69yrs,126414
2021-09-05,70-79yrs,82414
2021-09-05,80+,48040
2021-09-06,12-17yrs,71445
2021-09-06,18-29yrs,145422
2021-09-06,30-39yrs,120493
2021-09-06,40-49yrs,141198
2021-09-06,50-59yrs,156541
2021-09-06,60-69yrs,126450
2021-09-06,70-79yrs,82424
2021-09-06,80+,48045
2021-09-07,12-17yrs,71612
2021-09-07,18-29yrs,145591
2021-09-07,30-39yrs,120588
2021-09-07,40-49yrs,141278
2021-09-07,50-59yrs,156592
2021-09-07,60-69yrs,126473
2021-09-07,70-79yrs,82436
2021-09-07,80+,48049
2021-09-08,12-17yrs,71865
2021-09-08,18-29yrs,145897
2021-09-08,30-39yrs,120775
2021-09-08,40-49yrs,141433
2021-09-08,50-59yrs,156710
2021-09-08,60-69yrs,126540
2021-09-08,70-79yrs,82463
2021-09-08,80+,48057
2021-09-09,12-17yrs,72014
2021-09-09,18-29yrs,146214
2021-09-09,30-39yrs,120985
2021-09-09,40-49yrs,141595
2021-09-09,50-59yrs,156839
2021-09-09,60-69yrs,126612
2021-09-09,70-79yrs,82500
2021-09-09,80+,48067
2021-09-10,12-17yrs,72102
2021-09-10,18-29yrs,146465
2021-09-10,30-39yrs,121186
2021-09-10,40-49yrs,141759
2021-09-10,50-59yrs,156945
2021-09-10,60-69yrs,126683
2021-09-10,70-79yrs,82551
2021-09-10,80+,48073
2021-09-11,12-17yrs,72224
2021-09-11,18-29yrs,146695
2021-09-11,30-39yrs,121366
2021-09-11,40-49yrs,141882
2021-09-11,50-59yrs,157038
2021-09-11,60-69yrs,126741
2021-09-11,70-79yrs,82576
2021-09-11,80+,48085
2021-09-12,12-17yrs,72496
2021-09-12,18-29yrs,146932
2021-09-12,30-39yrs,121526
2021-09-12,40-49yrs,142036
2021-09-12,50-59yrs,157136
2021-09-12,60-69yrs,126798
2021-09-12,70-79yrs,82594
2021-09-12,80+,48097
2021-09-13,12-17yrs,72668
2021-09-13,18-29yrs,147103
2021-09-13,30-39yrs,121661
2021-09-13,40-49yrs,142161
2021-09-13,50-59yrs,157203
2021-09-13,60-69yrs,126837
2021-09-13,70-79yrs,82613
2021-09-13,80+,48104
2021-09-14,12-17yrs,72777
2021-09-14,18-29yrs,147270
2021-09-14,30-39yrs,121810
2021-09-14,40-49yrs,142273
2021-09-14,50-59yrs,157299
2021-09-14,60-69yrs,126882
2021-09-14,70-79yrs,82642
2021-09-14,80+,48110
2021-09-15,12-17yrs,72876
2021-09-15,18-29yrs,147485
2021-09-15,30-39yrs,121976
2021-09-15,40-49yrs,142396
2021-09-15,50-59yrs,157393
2021-09-15,60-69yrs,126949
2021-09-15,70-79yrs,82670
2021-09-15,80+,48119
2021-09-16,12-17yrs,73026
2021-09-16,18-29yrs,147759
2021-09-16,30-39yrs,122157
2021-09-16,40-49yrs,142533
2021-09-16,50-59yrs,157510
2021-09-16,60-69yrs,127018
2021-09-16,70-79yrs,82697
2021-09-16,80+,48125
2021-09-17,12-17yrs,73133
2021-09-17,18-29yrs,147973
2021-09-17,30-39yrs,122292
2021-09-17,40-49yrs,142646
2021-09-17,50-59yrs,157617
2021-09-17,60-69yrs,127079
2021-09-17,70-79yrs,82722
2021-09-17,80+,48142
2021-09-18,12-17yrs,73252
2021-09-18,18-29yrs,148143
2021-09-18,30-39yrs,122436
2021-09-18,40-49yrs,142771
2021-09-18,50-59yrs,157714
2021-09-18,60-69yrs,127117
2021-09-18,70-79yrs,82752
2021-09-18,80+,48148
2021-09-19,12-17yrs,73415
2021-09-19,18-29yrs,148340
2021-09-19,30-39yrs,122583
2021-09-19,40-49yrs,142901
2021-09-19,50-59yrs,157801
2021-09-19,60-69yrs,127162
2021-09-19,70-79yrs,82773
2021-09-19,80+,48155
2021-09-20,12-17yrs,73516
2021-09-20,18-29yrs,148471
2021-09-20,30-39yrs,122696
2021-09-20,40-49yrs,142988
2021-09-20,50-59yrs,157857
2021-09-20,60-69yrs,127187
2021-09-20,70-79yrs,82787
2021-09-20,80+,48160
2021-09-21,12-17yrs,73615
2021-09-21,18-29yrs,148664
2021-09-21,30-39yrs,122839
2021-09-21,40-49yrs,143079
2021-09-21,50-59yrs,157950
2021-09-21,60-69yrs,127233
2021-09-21,70-79yrs,82814
2021-09-21,80+,48163
2021-09-22,12-17yrs,73761
2021-09-22,18-29yrs,148951
2021-09-22,30-39yrs,123052
2021-09-22,40-49yrs,143234
2021-09-22,50-59yrs,158072
2021-09-22,60-69yrs,127307
2021-09-22,70-79yrs,82848
2021-09-22,80+,48173
2021-09-23,12-17yrs,73925
2021-09-23,18-29yrs,149280
2021-09-23,30-39yrs,123274
2021-09-23,40-49yrs,143405
2021-09-23,50-59yrs,158195
2021-09-23,60-69yrs,127377
2021-09-23,70-79yrs,82885
2021-09-23,80+,48177
2021-09-24,12-17yrs,74087
2021-09-24,18-29yrs,149583
2021-09-24,30-39yrs,123505
2021-09-24,40-49yrs,143591
2021-09-24,50-59yrs,158327
2021-09-24,60-69yrs,127445
2021-09-24,70-79yrs,82922
2021-09-24,80+,48195
2021-09-25,12-17yrs,74195
2021-09-25,18-29yrs,149810
2021-09-25,30-39yrs,123714
2021-09-25,40-49yrs,143745
2021-09-25,50-59yrs,158458
2021-09-25,60-69yrs,127505
2021-09-25,70-79yrs,82938
2021-09-25,80+,48201
2021-09-26,12-17yrs,74361
2021-09-26,18-29yrs,150037
2021-09-26,30-39yrs,123865
2021-09-26,40-49yrs,143896
2021-09-26,50-59yrs,158589
2021-09-26,60-69yrs,127575
2021-09-26,70-79yrs,82966
2021-09-26,80+,48218
2021-09-27,12-17yrs,74509
2021-09-27,18-29yrs,150245
2021-09-27,30-39yrs,123997
2021-09-27,40-49yrs,144005
2021-09-27,50-59yrs,158658
2021-09-27,60-69yrs,127613
2021-09-27,70-79yrs,82984
2021-09-27,80+,48219
2021-09-28,12-17yrs,74621
2021-09-28,18-29yrs,150441
2021-09-28,30-39yrs,124150
2021-09-28,40-49yrs,144168
2021-09-28,50-59yrs,158773
2021-09-28,60-69yrs,127675
2021-09-28,70-79yrs,83005
2021-09-28,80+,48224
2021-09-29,12-17yrs,74759
2021-09-29,18-29yrs,150717
2021-09-29,30-39yrs,124315
2021-09-29,40-49yrs,144320
2021-09-29,50-59yrs,158886
2021-09-29,60-69yrs,127747
2021-09-29,70-79yrs,83045
2021-09-29,80+,48245
2021-09-30,12-17yrs,74886
2021-09-30,18-29yrs,150957
2021-09-30,30-39yrs,124502
2021-09-30,40-49yrs,144487
2021-09-30,50-59yrs,159018
2021-09-30,60-69yrs,127819
2021-09-30,70-79yrs,83088
2021-09-30,80+,48265
2021-10-01,12-17yrs,75013
2021-10-01,18-29yrs,151132
2021-10-01,30-39yrs,124667
2021-10-01,40-49yrs,144621
2021-10-01,50-59yrs,159117
2021-10-01,60-69yrs,127882
2021-10-01,70-79yrs,83111
2021-10-01,80+,48274
2021-10-02,12-17yrs,75140
2021-10-02,18-29yrs,151285
2021-10-02,30-39yrs,124820
2021-10-02,40-49yrs,144746
2021-10-02,50-59yrs,159212
2021-10-02,60-69yrs,127951
2021-10-02,70-79yrs,83134
