Date,one dose cumulative
2021-07-26,99123
2021-07-27,99379
2021-07-28,99683
2021-07-29,99816
2021-07-30,100041
2021-07-31,100210
2021-08-01,100338
2021-08-02,100345
2021-08-03,100351
2021-08-04,100395
2021-08-05,100517
2021-08-06,100658
2021-08-07,100808
2021-08-08,100895
2021-08-09,100909
2021-08-10,100952
2021-08-11,101731
2021-08-12,101893
2021-08-13,101464
2021-08-14,101575
2021-08-15,101687
2021-08-16,101694
2021-08-17,101749
2021-08-18,101841
2021-08-19,101967
2021-08-20,102103
2021-08-21,102202
2021-08-22,102354
2021-08-23,102378
2021-08-24,102443
2021-08-25,102592
2021-08-26,102779
2021-08-27,102903
2021-08-28,102995
2021-08-29,103142
2021-08-30,103157
2021-08-31,103245
2021-09-01,103327
2021-09-02,103598
2021-09-03,103846
2021-09-04,104166
2021-09-05,104218
2021-09-06,104238
2021-09-07,104237
2021-09-08,104485
2021-09-09,104663
2021-09-10,104861
2021-09-11,105077
2021-09-12,105205
2021-09-13,105227
2021-09-14,105336
2021-09-15,105502
2021-09-16,105612
2021-09-17,105840
2021-09-18,106025
2021-09-19,106111
2021-09-20,106139
2021-09-21,106192
2021-09-22,106407
2021-09-23,106578
2021-09-24,106743
2021-09-25,106874
2021-09-26,107029
2021-09-27,107044
2021-09-28,107100
2021-09-29,107175
2021-09-30,107352
2021-10-01,107440
2021-10-02,107561
2021-10-03,107613
2021-10-04,107625
2021-10-05,107686
2021-10-06,107790
2021-10-07,107852
2021-10-08,107970
2021-10-09,108101
2021-10-10,108148
2021-10-11,108153
2021-10-12,108153
2021-10-13,108241
2021-10-14,108320
2021-10-15,108427
2021-10-16,108504
2021-10-17,108545
2021-10-18,108558
2021-10-19,108605
2021-10-20,108689
2021-10-21,108771
2021-10-22,108929
2021-10-23,109028
2021-10-24,109007
2021-10-25,109006
2021-10-26,109057
2021-10-27,109143
2021-10-28,109229
2021-10-29,109252
2021-10-30,109328
2021-10-31,109342
2021-11-01,109350
2021-11-02,109385
2021-11-03,109410
2021-11-04,109443
2021-11-05,109507
2021-11-06,109524
2021-11-07,109539
2021-11-08,109557
2021-11-09,109582
2021-11-10,109628
2021-11-11,109671
2021-11-12,109672
2021-11-13,109708
2021-11-14,109739
2021-11-15,109729
2021-11-16,109746
2021-11-17,109796
2021-11-18,109838
2021-11-19,109881
2021-11-20,109907
2021-11-21,109941
2021-11-22,109947
2021-11-23,109974
2021-11-24,110014
2021-11-25,110037
2021-11-26,110089
2021-11-27,110120
2021-11-28,110156
2021-11-29,110155
2021-11-30,110185
2021-12-01,111202
2021-12-02,111592
2021-12-03,111967
2021-12-04,112202
2021-12-05,112443
2021-12-06,112463
2021-12-07,112531
2021-12-08,112743
2021-12-09,113164
2021-12-10,113295
2021-12-11,113449
2021-12-12,113686
2021-12-13,113715
2021-12-14,113766
2021-12-15,113955
2021-12-16,114126
2021-12-17,114267
2021-12-18,114396
2021-12-19,114492
2021-12-20,114577
2021-12-21,114822
2021-12-22,115017
2021-12-23,115144
2021-12-24,115219
2021-12-25,115229
2021-12-26,115232
2021-12-27,115245
2021-12-28,115285
2021-12-29,115331
2021-12-30,115456
2021-12-31,115622
2022-01-01,115653
2022-01-02,115661
2022-01-03,115670
2022-01-04,115769
2022-01-05,115868
2022-01-06,115994
2022-01-07,116126
2022-01-08,116248
2022-01-09,116350
2022-01-10,116368
2022-01-11,116375
2022-01-12,116527
2022-01-13,116699
2022-01-14,116871
2022-01-15,117027
2022-01-16,117172
2022-01-17,117211
2022-01-18,117210
2022-01-19,117261
2022-01-20,117361
2022-01-21,117403
2022-01-22,117376
2022-01-23,117461
2022-01-24,117468
2022-01-25,117489
2022-01-26,117447
2022-01-27,117417
2022-01-28,117443
2022-01-29,117464
2022-01-30,117511
2022-01-31,117511
2022-02-01,117528
2022-02-02,117547
2022-02-03,117485
2022-02-04,117496
2022-02-05,117519
2022-02-06,117537
2022-02-07,117541
2022-02-08,117548
2022-02-09,117571
2022-02-10,117616
2022-02-11,117642
2022-02-12,117672
2022-02-13,117684
2022-02-14,117725
2022-02-15,117737
2022-02-16,117746
2022-02-17,117766
2022-02-18,117777
2022-02-19,117783
2022-02-20,117788
2022-02-21,117788
2022-02-22,117788
2022-02-23,117788
2022-02-24,117817
2022-02-25,117836
2022-02-26,117843
2022-02-27,117856
2022-02-28,117857
2022-03-01,117862
2022-03-02,117871
2022-03-03,117872
2022-03-04,117878
2022-03-05,117889
2022-03-06,117902
2022-03-07,117902
2022-03-08,117904
2022-03-09,117912
2022-03-10,117921
2022-03-11,117940
2022-03-12,117951
2022-03-13,117956
2022-03-14,117957
2022-03-15,117959
2022-03-16,117980
2022-03-17,117988
2022-03-18,117995
2022-03-19,117998
2022-03-20,118011
2022-03-21,118012
2022-03-22,118012
2022-03-23,118015
2022-03-24,118012
2022-03-25,118021
2022-03-26,118022
2022-03-27,118025
