Date,age group,one dose cumulative
2021-08-19,18-29yrs,15160
2021-08-19,30-39yrs,14138
2021-08-19,40-49yrs,14806
2021-08-19,50-59yrs,22604
2021-08-19,60-69yrs,31340
2021-08-19,70-79yrs,23785
2021-08-19,80+,13192
2021-08-20,12-17yrs,6564
2021-08-20,18-29yrs,15212
2021-08-20,30-39yrs,14176
2021-08-20,40-49yrs,14828
2021-08-20,50-59yrs,22624
2021-08-20,60-69yrs,31355
2021-08-20,70-79yrs,23793
2021-08-20,80+,13192
2021-08-21,12-17yrs,6589
2021-08-21,18-29yrs,15246
2021-08-21,30-39yrs,14205
2021-08-21,40-49yrs,14849
2021-08-21,50-59yrs,22645
2021-08-21,60-69yrs,31367
2021-08-21,70-79yrs,23800
2021-08-21,80+,13195
2021-08-22,12-17yrs,6606
2021-08-22,18-29yrs,15263
2021-08-22,30-39yrs,14226
2021-08-22,40-49yrs,14856
2021-08-22,50-59yrs,22650
2021-08-22,60-69yrs,31373
2021-08-22,70-79yrs,23803
2021-08-22,80+,13195
2021-08-23,12-17yrs,6632
2021-08-23,18-29yrs,15284
2021-08-23,30-39yrs,14244
2021-08-23,40-49yrs,14863
2021-08-23,50-59yrs,22661
2021-08-23,60-69yrs,31379
2021-08-23,70-79yrs,23803
2021-08-23,80+,13195
2021-08-24,12-17yrs,6688
2021-08-24,18-29yrs,15327
2021-08-24,30-39yrs,14288
2021-08-24,40-49yrs,14895
2021-08-24,50-59yrs,22698
2021-08-24,60-69yrs,31397
2021-08-24,70-79yrs,23811
2021-08-24,80+,13195
2021-08-25,12-17yrs,6744
2021-08-25,18-29yrs,15381
2021-08-25,30-39yrs,14330
2021-08-25,40-49yrs,14924
2021-08-25,50-59yrs,22721
2021-08-25,60-69yrs,31419
2021-08-25,70-79yrs,23819
2021-08-25,80+,13198
2021-08-26,12-17yrs,6770
2021-08-26,18-29yrs,15427
2021-08-26,30-39yrs,14371
2021-08-26,40-49yrs,14953
2021-08-26,50-59yrs,22750
2021-08-26,60-69yrs,31430
2021-08-26,70-79yrs,23831
2021-08-26,80+,13199
2021-08-27,12-17yrs,6806
2021-08-27,18-29yrs,15472
2021-08-27,30-39yrs,14406
2021-08-27,40-49yrs,14972
2021-08-27,50-59yrs,22778
2021-08-27,60-69yrs,31440
2021-08-27,70-79yrs,23836
2021-08-27,80+,13200
2021-08-28,12-17yrs,6838
2021-08-28,18-29yrs,15530
2021-08-28,30-39yrs,14437
2021-08-28,40-49yrs,14991
2021-08-28,50-59yrs,22794
2021-08-28,60-69yrs,31457
2021-08-28,70-79yrs,23840
2021-08-28,80+,13202
2021-08-29,12-17yrs,6854
2021-08-29,18-29yrs,15558
2021-08-29,30-39yrs,14453
2021-08-29,40-49yrs,15002
2021-08-29,50-59yrs,22802
2021-08-29,60-69yrs,31462
2021-08-29,70-79yrs,23845
2021-08-29,80+,13202
2021-08-30,12-17yrs,6862
2021-08-30,18-29yrs,15572
2021-08-30,30-39yrs,14470
2021-08-30,40-49yrs,15008
2021-08-30,50-59yrs,22803
2021-08-30,60-69yrs,31464
2021-08-30,70-79yrs,23846
2021-08-30,80+,13202
2021-08-31,12-17yrs,6876
2021-08-31,18-29yrs,15592
2021-08-31,30-39yrs,14482
2021-08-31,40-49yrs,15023
2021-08-31,50-59yrs,22817
2021-08-31,60-69yrs,31463
2021-08-31,70-79yrs,23849
2021-08-31,80+,13196
2021-09-01,12-17yrs,6913
2021-09-01,18-29yrs,15626
2021-09-01,30-39yrs,14507
2021-09-01,40-49yrs,15034
2021-09-01,50-59yrs,22842
2021-09-01,60-69yrs,31476
2021-09-01,70-79yrs,23854
2021-09-01,80+,13196
2021-09-02,12-17yrs,6952
2021-09-02,18-29yrs,15679
2021-09-02,30-39yrs,14560
2021-09-02,40-49yrs,15060
2021-09-02,50-59yrs,22861
2021-09-02,60-69yrs,31490
2021-09-02,70-79yrs,23859
2021-09-02,80+,13198
2021-09-03,12-17yrs,6993
2021-09-03,18-29yrs,15744
2021-09-03,30-39yrs,14645
2021-09-03,40-49yrs,15095
2021-09-03,50-59yrs,22898
2021-09-03,60-69yrs,31517
2021-09-03,70-79yrs,23868
2021-09-03,80+,13199
2021-09-04,12-17yrs,7041
2021-09-04,18-29yrs,15865
2021-09-04,30-39yrs,14763
2021-09-04,40-49yrs,15176
2021-09-04,50-59yrs,23036
2021-09-04,60-69yrs,31604
2021-09-04,70-79yrs,23895
2021-09-04,80+,13210
2021-09-05,12-17yrs,7047
2021-09-05,18-29yrs,15891
2021-09-05,30-39yrs,14771
2021-09-05,40-49yrs,15187
2021-09-05,50-59yrs,23046
2021-09-05,60-69yrs,31606
2021-09-05,70-79yrs,23900
2021-09-05,80+,13212
2021-09-06,12-17yrs,7053
2021-09-06,18-29yrs,15909
2021-09-06,30-39yrs,14776
2021-09-06,40-49yrs,15193
2021-09-06,50-59yrs,23048
2021-09-06,60-69yrs,31608
2021-09-06,70-79yrs,23900
2021-09-06,80+,13212
2021-09-07,12-17yrs,7056
2021-09-07,18-29yrs,15919
2021-09-07,30-39yrs,14781
2021-09-07,40-49yrs,15196
2021-09-07,50-59yrs,23051
2021-09-07,60-69yrs,31608
2021-09-07,70-79yrs,23900
2021-09-07,80+,13212
2021-09-08,12-17yrs,7082
2021-09-08,18-29yrs,15970
2021-09-08,30-39yrs,14816
2021-09-08,40-49yrs,15185
2021-09-08,50-59yrs,23056
2021-09-08,60-69yrs,31598
2021-09-08,70-79yrs,23908
2021-09-08,80+,13216
2021-09-09,12-17yrs,7101
2021-09-09,18-29yrs,15998
2021-09-09,30-39yrs,14802
2021-09-09,40-49yrs,15167
2021-09-09,50-59yrs,23047
2021-09-09,60-69yrs,31589
2021-09-09,70-79yrs,23904
2021-09-09,80+,13215
2021-09-10,12-17yrs,7135
2021-09-10,18-29yrs,16046
2021-09-10,30-39yrs,14822
2021-09-10,40-49yrs,15155
2021-09-10,50-59yrs,23040
2021-09-10,60-69yrs,31587
2021-09-10,70-79yrs,23904
2021-09-10,80+,13216
2021-09-11,12-17yrs,7165
2021-09-11,18-29yrs,16094
2021-09-11,30-39yrs,14891
2021-09-11,40-49yrs,15184
2021-09-11,50-59yrs,23077
2021-09-11,60-69yrs,31598
2021-09-11,70-79yrs,23915
2021-09-11,80+,13221
2021-09-12,12-17yrs,7193
2021-09-12,18-29yrs,16119
2021-09-12,30-39yrs,14926
2021-09-12,40-49yrs,15202
2021-09-12,50-59yrs,23098
2021-09-12,60-69yrs,31607
2021-09-12,70-79yrs,23919
2021-09-12,80+,13222
2021-09-13,12-17yrs,7212
2021-09-13,18-29yrs,16143
2021-09-13,30-39yrs,14940
2021-09-13,40-49yrs,15215
2021-09-13,50-59yrs,23105
2021-09-13,60-69yrs,31609
2021-09-13,70-79yrs,23920
2021-09-13,80+,13222
2021-09-14,12-17yrs,7239
2021-09-14,18-29yrs,16199
2021-09-14,30-39yrs,14981
2021-09-14,40-49yrs,15238
2021-09-14,50-59yrs,23130
2021-09-14,60-69yrs,31621
2021-09-14,70-79yrs,23924
2021-09-14,80+,13223
2021-09-15,12-17yrs,7275
2021-09-15,18-29yrs,16235
2021-09-15,30-39yrs,15001
2021-09-15,40-49yrs,15264
2021-09-15,50-59yrs,23148
2021-09-15,60-69yrs,31631
2021-09-15,70-79yrs,23930
2021-09-15,80+,13227
2021-09-16,12-17yrs,7311
2021-09-16,18-29yrs,16284
2021-09-16,30-39yrs,15052
2021-09-16,40-49yrs,15297
2021-09-16,50-59yrs,23172
2021-09-16,60-69yrs,31653
2021-09-16,70-79yrs,23935
2021-09-16,80+,13227
2021-09-17,12-17yrs,7354
2021-09-17,18-29yrs,16326
2021-09-17,30-39yrs,15102
2021-09-17,40-49yrs,15318
2021-09-17,50-59yrs,23202
2021-09-17,60-69yrs,31670
2021-09-17,70-79yrs,23941
2021-09-17,80+,13231
2021-09-18,12-17yrs,7392
2021-09-18,18-29yrs,16392
2021-09-18,30-39yrs,15156
2021-09-18,40-49yrs,15346
2021-09-18,50-59yrs,23234
2021-09-18,60-69yrs,31689
2021-09-18,70-79yrs,23951
2021-09-18,80+,13234
2021-09-19,12-17yrs,7404
2021-09-19,18-29yrs,16421
2021-09-19,30-39yrs,15181
2021-09-19,40-49yrs,15358
2021-09-19,50-59yrs,23251
2021-09-19,60-69yrs,31699
2021-09-19,70-79yrs,23958
2021-09-19,80+,13235
2021-09-20,12-17yrs,7408
2021-09-20,18-29yrs,16438
2021-09-20,30-39yrs,15206
2021-09-20,40-49yrs,15372
2021-09-20,50-59yrs,23260
2021-09-20,60-69yrs,31704
2021-09-20,70-79yrs,23961
2021-09-20,80+,13235
2021-09-21,12-17yrs,7447
2021-09-21,18-29yrs,16511
2021-09-21,30-39yrs,15251
2021-09-21,40-49yrs,15397
2021-09-21,50-59yrs,23287
2021-09-21,60-69yrs,31716
2021-09-21,70-79yrs,23965
2021-09-21,80+,13236
2021-09-22,12-17yrs,7473
2021-09-22,18-29yrs,16562
2021-09-22,30-39yrs,15298
2021-09-22,40-49yrs,15432
2021-09-22,50-59yrs,23309
2021-09-22,60-69yrs,31729
2021-09-22,70-79yrs,23969
2021-09-22,80+,13235
2021-09-23,12-17yrs,7501
2021-09-23,18-29yrs,16635
2021-09-23,30-39yrs,15353
2021-09-23,40-49yrs,15471
2021-09-23,50-59yrs,23335
2021-09-23,60-69yrs,31744
2021-09-23,70-79yrs,23970
2021-09-23,80+,13239
2021-09-24,12-17yrs,7539
2021-09-24,18-29yrs,16685
2021-09-24,30-39yrs,15393
2021-09-24,40-49yrs,15508
2021-09-24,50-59yrs,23360
2021-09-24,60-69yrs,31768
2021-09-24,70-79yrs,23979
2021-09-24,80+,13241
2021-09-25,12-17yrs,7570
2021-09-25,18-29yrs,16742
2021-09-25,30-39yrs,15456
2021-09-25,40-49yrs,15538
2021-09-25,50-59yrs,23397
2021-09-25,60-69yrs,31784
2021-09-25,70-79yrs,23987
2021-09-25,80+,13244
2021-09-26,12-17yrs,7580
2021-09-26,18-29yrs,16765
2021-09-26,30-39yrs,15478
2021-09-26,40-49yrs,15547
2021-09-26,50-59yrs,23406
2021-09-26,60-69yrs,31791
2021-09-26,70-79yrs,23987
2021-09-26,80+,13245
2021-09-27,12-17yrs,7584
2021-09-27,18-29yrs,16773
2021-09-27,30-39yrs,15485
2021-09-27,40-49yrs,15555
2021-09-27,50-59yrs,23409
2021-09-27,60-69yrs,31795
2021-09-27,70-79yrs,23988
2021-09-27,80+,13245
2021-09-28,12-17yrs,7617
2021-09-28,18-29yrs,16823
2021-09-28,30-39yrs,15530
2021-09-28,40-49yrs,15588
2021-09-28,50-59yrs,23438
2021-09-28,60-69yrs,31813
2021-09-28,70-79yrs,23996
2021-09-28,80+,13249
2021-09-29,12-17yrs,7623
2021-09-29,18-29yrs,16872
2021-09-29,30-39yrs,15563
2021-09-29,40-49yrs,15609
2021-09-29,50-59yrs,23463
2021-09-29,60-69yrs,31832
2021-09-29,70-79yrs,24009
2021-09-29,80+,13255
2021-09-30,12-17yrs,7627
2021-09-30,18-29yrs,16904
2021-09-30,30-39yrs,15590
2021-09-30,40-49yrs,15624
2021-09-30,50-59yrs,23470
2021-09-30,60-69yrs,31839
2021-09-30,70-79yrs,24013
2021-09-30,80+,13256
2021-10-01,12-17yrs,7634
2021-10-01,18-29yrs,16935
2021-10-01,30-39yrs,15626
2021-10-01,40-49yrs,15645
2021-10-01,50-59yrs,23480
2021-10-01,60-69yrs,31849
2021-10-01,70-79yrs,24016
2021-10-01,80+,13256
2021-10-02,12-17yrs,7647
2021-10-02,18-29yrs,16975
2021-10-02,30-39yrs,15666
2021-10-02,40-49yrs,15673
2021-10-02,50-59yrs,23502
2021-10-02,60-69yrs,31875
2021-10-02,70-79yrs,24027
2021-10-02,80+,13263
2021-10-03,12-17yrs,7651
2021-10-03,18-29yrs,16988
2021-10-03,30-39yrs,15675
2021-10-03,40-49yrs,15674
2021-10-03,50-59yrs,23513
2021-10-03,60-69yrs,31875
2021-10-03,70-79yrs,24027
2021-10-03,80+,13265
2021-10-04,12-17yrs,7655
2021-10-04,18-29yrs,16996
2021-10-04,30-39yrs,15683
2021-10-04,40-49yrs,15678
2021-10-04,50-59yrs,23514
2021-10-04,60-69yrs,31878
2021-10-04,70-79yrs,24028
2021-10-04,80+,13265
2021-10-05,12-17yrs,7669
2021-10-05,18-29yrs,17005
2021-10-05,30-39yrs,15695
2021-10-05,40-49yrs,15667
2021-10-05,50-59yrs,23496
2021-10-05,60-69yrs,31872
2021-10-05,70-79yrs,24013
2021-10-05,80+,13263
2021-10-06,12-17yrs,7677
2021-10-06,18-29yrs,17038
2021-10-06,30-39yrs,15717
2021-10-06,40-49yrs,15683
2021-10-06,50-59yrs,23506
2021-10-06,60-69yrs,31884
2021-10-06,70-79yrs,24015
2021-10-06,80+,13264
2021-10-07,12-17yrs,7683
2021-10-07,18-29yrs,17051
2021-10-07,30-39yrs,15726
2021-10-07,40-49yrs,15688
2021-10-07,50-59yrs,23517
2021-10-07,60-69yrs,31885
2021-10-07,70-79yrs,24014
2021-10-07,80+,13261
2021-10-08,12-17yrs,7692
2021-10-08,18-29yrs,17062
2021-10-08,30-39yrs,15729
2021-10-08,40-49yrs,15693
2021-10-08,50-59yrs,23523
2021-10-08,60-69yrs,31883
2021-10-08,70-79yrs,24012
2021-10-08,80+,13257
2021-10-09,12-17yrs,7705
