Date,one dose cumulative
2021-07-26,111942
2021-07-27,112119
2021-07-28,112292
2021-07-29,112499
2021-07-30,112649
2021-07-31,112790
2021-08-01,112820
2021-08-02,112832
2021-08-03,112849
2021-08-04,112998
2021-08-05,113133
2021-08-06,113258
2021-08-07,113355
2021-08-08,113385
2021-08-09,113393
2021-08-10,113525
2021-08-11,113640
2021-08-12,113746
2021-08-13,113932
2021-08-14,114021
2021-08-15,114047
2021-08-16,114058
2021-08-17,114148
2021-08-18,114257
2021-08-19,114396
2021-08-20,114566
2021-08-21,114700
2021-08-22,114721
2021-08-23,114732
2021-08-24,114868
2021-08-25,114960
2021-08-26,115068
2021-08-27,115210
2021-08-28,115331
2021-08-29,115401
2021-08-30,115420
2021-08-31,115584
2021-09-01,115789
2021-09-02,115927
2021-09-03,116185
2021-09-04,116474
2021-09-05,116566
2021-09-06,116615
2021-09-07,116635
2021-09-08,116917
2021-09-09,117084
2021-09-10,117316
2021-09-11,117466
2021-09-12,117505
2021-09-13,117531
2021-09-14,117676
2021-09-15,117884
2021-09-16,118060
2021-09-17,118284
2021-09-18,118434
2021-09-19,118487
2021-09-20,118513
2021-09-21,118685
2021-09-22,118866
2021-09-23,119103
2021-09-24,119307
2021-09-25,119533
2021-09-26,119615
2021-09-27,119625
2021-09-28,119812
2021-09-29,120139
2021-09-30,120340
2021-10-01,120471
2021-10-02,120589
2021-10-03,120625
2021-10-04,120654
2021-10-05,120770
2021-10-06,120939
2021-10-07,121022
2021-10-08,121136
2021-10-09,121336
2021-10-10,121382
2021-10-11,121397
2021-10-12,121405
2021-10-13,121536
2021-10-14,121669
2021-10-15,121812
2021-10-16,121938
2021-10-17,121966
2021-10-18,121976
2021-10-19,122081
2021-10-20,122188
2021-10-21,122280
2021-10-22,122358
2021-10-23,122460
2021-10-24,122484
2021-10-25,122502
2021-10-26,122575
2021-10-27,122666
2021-10-28,122815
2021-10-29,122912
2021-10-30,122981
2021-10-31,122999
2021-11-01,123003
2021-11-02,123060
2021-11-03,123111
2021-11-04,123178
2021-11-05,123237
2021-11-06,123268
2021-11-07,123281
2021-11-08,123326
2021-11-09,123393
2021-11-10,123459
2021-11-11,123529
2021-11-12,123565
2021-11-13,123632
2021-11-14,123645
2021-11-15,123650
2021-11-16,123694
2021-11-17,123743
2021-11-18,123772
2021-11-19,123841
2021-11-20,123883
2021-11-21,123897
2021-11-22,123906
2021-11-23,123949
2021-11-24,124043
2021-11-25,124107
2021-11-26,124169
2021-11-27,124200
2021-11-28,124210
2021-11-29,124212
2021-11-30,124295
2021-12-01,126213
2021-12-02,126600
2021-12-03,126871
2021-12-04,127194
2021-12-05,127438
2021-12-06,127583
2021-12-07,127836
2021-12-08,128111
2021-12-09,128355
2021-12-10,128578
2021-12-11,128879
2021-12-12,128944
2021-12-13,128951
2021-12-14,129063
2021-12-15,129224
2021-12-16,129442
2021-12-17,129662
2021-12-18,129752
2021-12-19,129781
2021-12-20,129801
2021-12-21,129938
2021-12-22,130063
2021-12-23,130243
2021-12-24,130368
2021-12-25,130398
2021-12-26,130398
2021-12-27,130402
2021-12-28,130412
2021-12-29,130428
2021-12-30,130512
2021-12-31,130591
2022-01-01,130598
2022-01-02,130599
2022-01-03,130603
2022-01-04,130632
2022-01-05,130730
2022-01-06,130823
2022-01-07,130972
2022-01-08,131035
2022-01-09,131049
2022-01-10,131067
2022-01-11,131135
2022-01-12,131244
2022-01-13,131366
2022-01-14,131517
2022-01-15,131630
2022-01-16,131668
2022-01-17,131676
2022-01-18,131770
2022-01-19,131892
2022-01-20,131990
2022-01-21,132151
2022-01-22,132335
2022-01-23,132341
2022-01-24,132344
2022-01-25,132443
2022-01-26,132527
2022-01-27,132618
2022-01-28,132728
2022-01-29,132837
2022-01-30,132867
2022-01-31,132869
2022-02-01,132946
2022-02-02,133014
2022-02-03,133098
2022-02-04,133155
2022-02-05,133211
2022-02-06,133231
2022-02-07,133233
2022-02-08,133281
2022-02-09,133354
2022-02-10,133458
2022-02-11,133520
2022-02-12,133607
2022-02-13,133613
2022-02-14,133672
2022-02-15,133733
2022-02-16,133770
2022-02-17,133803
2022-02-18,133846
2022-02-19,133868
2022-02-20,133873
2022-02-21,133874
2022-02-22,133880
2022-02-23,133909
2022-02-24,133954
2022-02-25,133976
2022-02-26,133988
2022-02-27,133995
2022-02-28,134003
2022-03-01,134016
2022-03-02,134040
2022-03-03,134051
2022-03-04,134067
2022-03-05,134089
2022-03-06,134101
2022-03-07,134100
2022-03-08,134107
2022-03-09,134124
2022-03-10,134140
2022-03-11,134162
2022-03-12,134177
2022-03-13,134179
2022-03-14,134178
2022-03-15,134184
2022-03-16,134200
2022-03-17,134207
2022-03-18,134209
2022-03-19,134219
2022-03-20,134221
2022-03-21,134221
2022-03-22,134222
2022-03-23,134231
2022-03-24,134231
2022-03-25,134244
2022-03-26,134254
2022-03-27,134253
