Date,one dose cumulative
2021-07-26,2158828
2021-07-27,2162294
2021-07-28,2165689
2021-07-29,2168050
2021-07-30,2171311
2021-07-31,2174561
2021-08-01,2176892
2021-08-02,2178614
2021-08-03,2179557
2021-08-04,2182069
2021-08-05,2184367
2021-08-06,2186730
2021-08-07,2189295
2021-08-08,2191351
2021-08-09,2192643
2021-08-10,2194571
2021-08-11,2196491
2021-08-12,2198428
2021-08-13,2200693
2021-08-14,2202994
2021-08-15,2205190
2021-08-16,2206618
2021-08-17,2208878
2021-08-18,2211382
2021-08-19,2214242
2021-08-20,2217070
2021-08-21,2220056
2021-08-22,2222617
2021-08-23,2224270
2021-08-24,2226505
2021-08-25,2229053
2021-08-26,2231651
2021-08-27,2233954
2021-08-28,2236289
2021-08-29,2238726
2021-08-30,2240018
2021-08-31,2242082
2021-09-01,2244469
2021-09-02,2247236
2021-09-03,2250748
2021-09-04,2253302
2021-09-05,2256148
2021-09-06,2257883
2021-09-07,2258912
2021-09-08,2262363
2021-09-09,2265697
2021-09-10,2268506
2021-09-11,2271233
2021-09-12,2273770
2021-09-13,2275143
2021-09-14,2277244
2021-09-15,2279826
2021-09-16,2282343
2021-09-17,2284668
2021-09-18,2287012
2021-09-19,2289679
2021-09-20,2291032
2021-09-21,2301771
2021-09-22,2304699
2021-09-23,2298840
2021-09-24,2301708
2021-09-25,2304576
2021-09-26,2307637
2021-09-27,2309481
2021-09-28,2311498
2021-09-29,2314105
2021-09-30,2316673
2021-10-01,2318728
2021-10-02,2320853
2021-10-03,2322808
2021-10-04,2324137
2021-10-05,2325792
2021-10-06,2327820
2021-10-07,2329398
2021-10-08,2331229
2021-10-09,2333836
2021-10-10,2336246
2021-10-11,2337270
2021-10-12,2337625
2021-10-13,2341048
2021-10-14,2342900
2021-10-15,2344722
2021-10-16,2346641
2021-10-17,2348469
2021-10-18,2349397
2021-10-19,2350696
2021-10-20,2352356
2021-10-21,2353642
2021-10-22,2355214
2021-10-23,2356957
2021-10-24,2358592
2021-10-25,2359267
2021-10-26,2360352
2021-10-27,2361593
2021-10-28,2362673
2021-10-29,2363817
2021-10-30,2365036
2021-10-31,2366205
2021-11-01,2366776
2021-11-02,2367439
2021-11-03,2368312
2021-11-04,2368989
2021-11-05,2369625
2021-11-06,2370177
2021-11-07,2371198
2021-11-08,2372295
2021-11-09,2373137
2021-11-10,2374069
2021-11-11,2375147
2021-11-12,2376094
2021-11-13,2377274
2021-11-14,2378326
2021-11-15,2378884
2021-11-16,2379701
2021-11-17,2380785
2021-11-18,2381796
2021-11-19,2382985
2021-11-20,2384165
2021-11-21,2385198
2021-11-22,2385777
2021-11-23,2386598
2021-11-24,2387618
2021-11-25,2388507
2021-11-26,2389421
2021-11-27,2390135
2021-11-28,2390845
2021-11-29,2391414
2021-11-30,2392051
2021-12-01,2416461
2021-12-02,2421259
2021-12-03,2425888
2021-12-04,2431248
2021-12-05,2438253
2021-12-06,2443355
2021-12-07,2445201
2021-12-08,2448796
2021-12-09,2451740
2021-12-10,2454460
2021-12-11,2458458
2021-12-12,2463029
2021-12-13,2465694
2021-12-14,2466862
2021-12-15,2468808
2021-12-16,2470477
2021-12-17,2472350
2021-12-18,2474705
2021-12-19,2477764
2021-12-20,2479481
2021-12-21,2481359
2021-12-22,2484025
2021-12-23,2486658
2021-12-24,2488540
2021-12-25,2489605
2021-12-26,2489800
2021-12-27,2490120
2021-12-28,2491284
2021-12-29,2493141
2021-12-30,2495490
2021-12-31,2497765
2022-01-01,2499342
2022-01-02,2499672
2022-01-03,2500749
2022-01-04,2501840
2022-01-05,2503481
2022-01-06,2505326
2022-01-07,2507391
2022-01-08,2509582
2022-01-09,2511899
2022-01-10,2512963
2022-01-11,2514196
2022-01-12,2516234
2022-01-13,2518589
2022-01-14,2521410
2022-01-15,2523864
2022-01-16,2526132
2022-01-17,2527259
2022-01-18,2527604
2022-01-19,2529104
2022-01-20,2530641
2022-01-21,2532380
2022-01-22,2534328
2022-01-23,2536305
2022-01-24,2537169
2022-01-25,2538275
2022-01-26,2539596
2022-01-27,2541052
2022-01-28,2542472
2022-01-29,2544298
2022-01-30,2545910
2022-01-31,2546706
2022-02-01,2548060
2022-02-02,2550035
2022-02-03,2552376
2022-02-04,2554700
2022-02-05,2556697
2022-02-06,2558107
2022-02-07,2558613
2022-02-08,2559735
2022-02-09,2560680
2022-02-10,2561972
2022-02-11,2563143
2022-02-12,2564329
2022-02-13,2565208
2022-02-14,2567426
2022-02-15,2568286
2022-02-16,2569299
2022-02-17,2570514
2022-02-18,2571569
2022-02-19,2572610
2022-02-20,2573162
2022-02-21,2573418
2022-02-22,2573543
2022-02-23,2574392
2022-02-24,2575245
2022-02-25,2575900
2022-02-26,2576483
2022-02-27,2576896
2022-02-28,2577024
2022-03-01,2577444
2022-03-02,2577984
2022-03-03,2578403
2022-03-04,2578827
2022-03-05,2579277
2022-03-06,2579656
2022-03-07,2579842
2022-03-08,2580159
2022-03-09,2580513
2022-03-10,2580959
2022-03-11,2581435
2022-03-12,2581896
2022-03-13,2582249
2022-03-14,2582400
2022-03-15,2582704
2022-03-16,2583108
2022-03-17,2583449
2022-03-18,2583770
2022-03-19,2584143
2022-03-20,2584420
2022-03-21,2584551
2022-03-22,2584839
2022-03-23,2585140
2022-03-24,2585407
2022-03-25,2585641
2022-03-26,2585923
2022-03-27,2586168
