Date,age group,one dose cumulative
2021-08-16,12-17yrs,4032
2021-08-16,18-29yrs,8762
2021-08-16,30-39yrs,8174
2021-08-16,40-49yrs,8343
2021-08-16,50-59yrs,12083
2021-08-16,60-69yrs,15334
2021-08-16,70-79yrs,10804
2021-08-16,80+,6156
2021-08-17,12-17yrs,4039
2021-08-17,18-29yrs,8780
2021-08-17,30-39yrs,8181
2021-08-17,40-49yrs,8354
2021-08-17,50-59yrs,12091
2021-08-17,60-69yrs,15337
2021-08-17,70-79yrs,10805
2021-08-17,80+,6156
2021-08-18,12-17yrs,4049
2021-08-18,18-29yrs,8798
2021-08-18,30-39yrs,8187
2021-08-18,40-49yrs,8361
2021-08-18,50-59yrs,12098
2021-08-18,60-69yrs,15340
2021-08-18,70-79yrs,10809
2021-08-18,80+,6156
2021-08-19,12-17yrs,4060
2021-08-19,18-29yrs,8814
2021-08-19,30-39yrs,8201
2021-08-19,40-49yrs,8368
2021-08-19,50-59yrs,12112
2021-08-19,60-69yrs,15347
2021-08-19,70-79yrs,10811
2021-08-19,80+,6157
2021-08-20,12-17yrs,4146
2021-08-20,18-29yrs,8887
2021-08-20,30-39yrs,8246
2021-08-20,40-49yrs,8405
2021-08-20,50-59yrs,12137
2021-08-20,60-69yrs,15365
2021-08-20,70-79yrs,10818
2021-08-20,80+,6159
2021-08-21,12-17yrs,4169
2021-08-21,18-29yrs,8912
2021-08-21,30-39yrs,8256
2021-08-21,40-49yrs,8417
2021-08-21,50-59yrs,12152
2021-08-21,60-69yrs,15376
2021-08-21,70-79yrs,10819
2021-08-21,80+,6159
2021-08-22,12-17yrs,4176
2021-08-22,18-29yrs,8917
2021-08-22,30-39yrs,8263
2021-08-22,40-49yrs,8421
2021-08-22,50-59yrs,12156
2021-08-22,60-69yrs,15379
2021-08-22,70-79yrs,10819
2021-08-22,80+,6159
2021-08-23,12-17yrs,4177
2021-08-23,18-29yrs,8920
2021-08-23,30-39yrs,8263
2021-08-23,40-49yrs,8421
2021-08-23,50-59yrs,12158
2021-08-23,60-69yrs,15379
2021-08-23,70-79yrs,10819
2021-08-23,80+,6159
2021-08-24,12-17yrs,4202
2021-08-24,18-29yrs,8937
2021-08-24,30-39yrs,8276
2021-08-24,40-49yrs,8430
2021-08-24,50-59yrs,12165
2021-08-24,60-69yrs,15385
2021-08-24,70-79yrs,10820
2021-08-24,80+,6160
2021-08-25,12-17yrs,4215
2021-08-25,18-29yrs,8961
2021-08-25,30-39yrs,8294
2021-08-25,40-49yrs,8437
2021-08-25,50-59yrs,12173
2021-08-25,60-69yrs,15397
2021-08-25,70-79yrs,10824
2021-08-25,80+,6160
2021-08-26,12-17yrs,4255
2021-08-26,18-29yrs,8962
2021-08-26,30-39yrs,8296
2021-08-26,40-49yrs,8431
2021-08-26,50-59yrs,12115
2021-08-26,60-69yrs,15319
2021-08-26,70-79yrs,10767
2021-08-26,80+,6136
2021-08-27,12-17yrs,4276
2021-08-27,18-29yrs,8992
2021-08-27,30-39yrs,8314
2021-08-27,40-49yrs,8441
2021-08-27,50-59yrs,12103
2021-08-27,60-69yrs,15299
2021-08-27,70-79yrs,10748
2021-08-27,80+,6120
2021-08-28,12-17yrs,4306
2021-08-28,18-29yrs,9026
2021-08-28,30-39yrs,8336
2021-08-28,40-49yrs,8455
2021-08-28,50-59yrs,12123
2021-08-28,60-69yrs,15306
2021-08-28,70-79yrs,10754
2021-08-28,80+,6120
2021-08-29,12-17yrs,4307
2021-08-29,18-29yrs,9033
2021-08-29,30-39yrs,8340
2021-08-29,40-49yrs,8459
2021-08-29,50-59yrs,12131
2021-08-29,60-69yrs,15309
2021-08-29,70-79yrs,10756
2021-08-29,80+,6120
2021-08-30,12-17yrs,4310
2021-08-30,18-29yrs,9037
2021-08-30,30-39yrs,8345
2021-08-30,40-49yrs,8464
2021-08-30,50-59yrs,12131
2021-08-30,60-69yrs,15311
2021-08-30,70-79yrs,10756
2021-08-30,80+,6120
2021-08-31,12-17yrs,4342
2021-08-31,18-29yrs,9070
2021-08-31,30-39yrs,8370
2021-08-31,40-49yrs,8480
2021-08-31,50-59yrs,12142
2021-08-31,60-69yrs,15320
2021-08-31,70-79yrs,10756
2021-08-31,80+,6121
2021-09-01,12-17yrs,4347
2021-09-01,18-29yrs,9074
2021-09-01,30-39yrs,8376
2021-09-01,40-49yrs,8485
2021-09-01,50-59yrs,12147
2021-09-01,60-69yrs,15320
2021-09-01,70-79yrs,10761
2021-09-01,80+,6121
2021-09-02,12-17yrs,4383
2021-09-02,18-29yrs,9113
2021-09-02,30-39yrs,8414
2021-09-02,40-49yrs,8509
2021-09-02,50-59yrs,12166
2021-09-02,60-69yrs,15332
2021-09-02,70-79yrs,10763
2021-09-02,80+,6121
2021-09-03,12-17yrs,4403
2021-09-03,18-29yrs,9155
2021-09-03,30-39yrs,8436
2021-09-03,40-49yrs,8527
2021-09-03,50-59yrs,12178
2021-09-03,60-69yrs,15339
2021-09-03,70-79yrs,10767
2021-09-03,80+,6123
2021-09-04,12-17yrs,4433
2021-09-04,18-29yrs,9210
2021-09-04,30-39yrs,8473
2021-09-04,40-49yrs,8550
2021-09-04,50-59yrs,12205
2021-09-04,60-69yrs,15349
2021-09-04,70-79yrs,10773
2021-09-04,80+,6125
2021-09-05,12-17yrs,4436
2021-09-05,18-29yrs,9223
2021-09-05,30-39yrs,8487
2021-09-05,40-49yrs,8553
2021-09-05,50-59yrs,12210
2021-09-05,60-69yrs,15353
2021-09-05,70-79yrs,10774
2021-09-05,80+,6125
2021-09-06,12-17yrs,4438
2021-09-06,18-29yrs,9229
2021-09-06,30-39yrs,8488
2021-09-06,40-49yrs,8556
2021-09-06,50-59yrs,12210
2021-09-06,60-69yrs,15354
2021-09-06,70-79yrs,10774
2021-09-06,80+,6125
2021-09-07,12-17yrs,4448
2021-09-07,18-29yrs,9242
2021-09-07,30-39yrs,8493
2021-09-07,40-49yrs,8562
2021-09-07,50-59yrs,12214
2021-09-07,60-69yrs,15356
2021-09-07,70-79yrs,10774
2021-09-07,80+,6125
2021-09-08,12-17yrs,4462
2021-09-08,18-29yrs,9287
2021-09-08,30-39yrs,8515
2021-09-08,40-49yrs,8579
2021-09-08,50-59yrs,12228
2021-09-08,60-69yrs,15371
2021-09-08,70-79yrs,10783
2021-09-08,80+,6128
2021-09-09,12-17yrs,4482
2021-09-09,18-29yrs,9337
2021-09-09,30-39yrs,8550
2021-09-09,40-49yrs,8610
2021-09-09,50-59yrs,12243
2021-09-09,60-69yrs,15381
2021-09-09,70-79yrs,10786
2021-09-09,80+,6130
2021-09-10,12-17yrs,4504
2021-09-10,18-29yrs,9382
2021-09-10,30-39yrs,8576
2021-09-10,40-49yrs,8633
2021-09-10,50-59yrs,12260
2021-09-10,60-69yrs,15393
2021-09-10,70-79yrs,10788
2021-09-10,80+,6131
2021-09-11,12-17yrs,4538
2021-09-11,18-29yrs,9414
2021-09-11,30-39yrs,8606
2021-09-11,40-49yrs,8653
2021-09-11,50-59yrs,12269
2021-09-11,60-69yrs,15398
2021-09-11,70-79yrs,10789
2021-09-11,80+,6133
2021-09-12,12-17yrs,4544
2021-09-12,18-29yrs,9432
2021-09-12,30-39yrs,8623
2021-09-12,40-49yrs,8662
2021-09-12,50-59yrs,12277
2021-09-12,60-69yrs,15404
2021-09-12,70-79yrs,10791
2021-09-12,80+,6133
2021-09-13,12-17yrs,4548
2021-09-13,18-29yrs,9439
2021-09-13,30-39yrs,8632
2021-09-13,40-49yrs,8668
2021-09-13,50-59yrs,12281
2021-09-13,60-69yrs,15406
2021-09-13,70-79yrs,10791
2021-09-13,80+,6133
2021-09-14,12-17yrs,4563
2021-09-14,18-29yrs,9463
2021-09-14,30-39yrs,8652
2021-09-14,40-49yrs,8685
2021-09-14,50-59yrs,12297
2021-09-14,60-69yrs,15412
2021-09-14,70-79yrs,10795
2021-09-14,80+,6134
2021-09-15,12-17yrs,4590
2021-09-15,18-29yrs,9503
2021-09-15,30-39yrs,8696
2021-09-15,40-49yrs,8707
2021-09-15,50-59yrs,12313
2021-09-15,60-69yrs,15420
2021-09-15,70-79yrs,10795
2021-09-15,80+,6138
2021-09-16,12-17yrs,4611
2021-09-16,18-29yrs,9541
2021-09-16,30-39yrs,8746
2021-09-16,40-49yrs,8725
2021-09-16,50-59yrs,12322
2021-09-16,60-69yrs,15432
2021-09-16,70-79yrs,10800
2021-09-16,80+,6138
2021-09-17,12-17yrs,4622
2021-09-17,18-29yrs,9564
2021-09-17,30-39yrs,8764
2021-09-17,40-49yrs,8736
2021-09-17,50-59yrs,12329
2021-09-17,60-69yrs,15436
2021-09-17,70-79yrs,10800
2021-09-17,80+,6139
2021-09-18,12-17yrs,4637
2021-09-18,18-29yrs,9616
2021-09-18,30-39yrs,8808
2021-09-18,40-49yrs,8772
2021-09-18,50-59yrs,12357
2021-09-18,60-69yrs,15442
2021-09-18,70-79yrs,10808
2021-09-18,80+,6139
2021-09-19,12-17yrs,4638
2021-09-19,18-29yrs,9620
2021-09-19,30-39yrs,8814
2021-09-19,40-49yrs,8774
2021-09-19,50-59yrs,12361
2021-09-19,60-69yrs,15443
2021-09-19,70-79yrs,10810
2021-09-19,80+,6139
2021-09-20,12-17yrs,4638
2021-09-20,18-29yrs,9622
2021-09-20,30-39yrs,8816
2021-09-20,40-49yrs,8774
2021-09-20,50-59yrs,12361
2021-09-20,60-69yrs,15444
2021-09-20,70-79yrs,10810
2021-09-20,80+,6139
2021-09-21,12-17yrs,4648
2021-09-21,18-29yrs,9647
2021-09-21,30-39yrs,8838
2021-09-21,40-49yrs,8792
2021-09-21,50-59yrs,12378
2021-09-21,60-69yrs,15457
2021-09-21,70-79yrs,10811
2021-09-21,80+,6139
2021-09-22,12-17yrs,4655
2021-09-22,18-29yrs,9676
2021-09-22,30-39yrs,8859
2021-09-22,40-49yrs,8807
2021-09-22,50-59yrs,12390
2021-09-22,60-69yrs,15465
2021-09-22,70-79yrs,10813
2021-09-22,80+,6141
2021-09-23,12-17yrs,4674
2021-09-23,18-29yrs,9706
2021-09-23,30-39yrs,8907
2021-09-23,40-49yrs,8832
2021-09-23,50-59yrs,12401
2021-09-23,60-69yrs,15482
2021-09-23,70-79yrs,10819
2021-09-23,80+,6144
2021-09-24,12-17yrs,4704
2021-09-24,18-29yrs,9766
2021-09-24,30-39yrs,8958
2021-09-24,40-49yrs,8862
2021-09-24,50-59yrs,12421
2021-09-24,60-69yrs,15494
2021-09-24,70-79yrs,10825
2021-09-24,80+,6148
2021-09-25,12-17yrs,4715
2021-09-25,18-29yrs,9807
2021-09-25,30-39yrs,8990
2021-09-25,40-49yrs,8876
2021-09-25,50-59yrs,12434
2021-09-25,60-69yrs,15505
2021-09-25,70-79yrs,10828
2021-09-25,80+,6149
2021-09-26,12-17yrs,4720
2021-09-26,18-29yrs,9820
2021-09-26,30-39yrs,8998
2021-09-26,40-49yrs,8877
2021-09-26,50-59yrs,12441
2021-09-26,60-69yrs,15506
2021-09-26,70-79yrs,10830
2021-09-26,80+,6151
2021-09-27,12-17yrs,4725
2021-09-27,18-29yrs,9826
2021-09-27,30-39yrs,9006
2021-09-27,40-49yrs,8883
2021-09-27,50-59yrs,12446
2021-09-27,60-69yrs,15506
2021-09-27,70-79yrs,10830
2021-09-27,80+,6151
2021-09-28,12-17yrs,4742
2021-09-28,18-29yrs,9854
2021-09-28,30-39yrs,9034
2021-09-28,40-49yrs,8905
2021-09-28,50-59yrs,12472
2021-09-28,60-69yrs,15516
2021-09-28,70-79yrs,10833
2021-09-28,80+,6151
2021-09-29,12-17yrs,4760
2021-09-29,18-29yrs,9875
2021-09-29,30-39yrs,9060
2021-09-29,40-49yrs,8919
2021-09-29,50-59yrs,12485
2021-09-29,60-69yrs,15522
2021-09-29,70-79yrs,10836
2021-09-29,80+,6151
2021-09-30,12-17yrs,4780
2021-09-30,18-29yrs,9917
2021-09-30,30-39yrs,9082
2021-09-30,40-49yrs,8945
2021-09-30,50-59yrs,12506
2021-09-30,60-69yrs,15527
2021-09-30,70-79yrs,10839
2021-09-30,80+,6151
2021-10-01,12-17yrs,4786
2021-10-01,18-29yrs,9924
2021-10-01,30-39yrs,9089
2021-10-01,40-49yrs,8951
2021-10-01,50-59yrs,12510
2021-10-01,60-69yrs,15531
2021-10-01,70-79yrs,10840
2021-10-01,80+,6151
2021-10-02,12-17yrs,4803
2021-10-02,18-29yrs,9949
2021-10-02,30-39yrs,9116
2021-10-02,40-49yrs,8965
2021-10-02,50-59yrs,12521
2021-10-02,60-69yrs,15536
2021-10-02,70-79yrs,10843
2021-10-02,80+,6151
2021-10-03,12-17yrs,4809
2021-10-03,18-29yrs,9959
2021-10-03,30-39yrs,9122
2021-10-03,40-49yrs,8969
2021-10-03,50-59yrs,12527
2021-10-03,60-69yrs,15538
2021-10-03,70-79yrs,10847
2021-10-03,80+,6152
2021-10-04,12-17yrs,4814
2021-10-04,18-29yrs,9963
2021-10-04,30-39yrs,9126
2021-10-04,40-49yrs,8975
2021-10-04,50-59yrs,12529
2021-10-04,60-69yrs,15542
2021-10-04,70-79yrs,10850
2021-10-04,80+,6153
2021-10-05,12-17yrs,4818
2021-10-05,18-29yrs,9979
2021-10-05,30-39yrs,9136
2021-10-05,40-49yrs,8981
2021-10-05,50-59yrs,12534
2021-10-05,60-69yrs,15544
2021-10-05,70-79yrs,10852
2021-10-05,80+,6153
2021-10-06,12-17yrs,4835
2021-10-06,18-29yrs,10010
2021-10-06,30-39yrs,9164
2021-10-06,40-49yrs,9003
2021-10-06,50-59yrs,12543
2021-10-06,60-69yrs,15549
2021-10-06,70-79yrs,10857
2021-10-06,80+,6154
2021-10-07,12-17yrs,4836
2021-10-07,18-29yrs,10026
2021-10-07,30-39yrs,9173
2021-10-07,40-49yrs,9009
2021-10-07,50-59yrs,12558
2021-10-07,60-69yrs,15555
2021-10-07,70-79yrs,10859
2021-10-07,80+,6153
2021-10-08,12-17yrs,4843
2021-10-08,18-29yrs,10051
2021-10-08,30-39yrs,9209
2021-10-08,40-49yrs,9023
2021-10-08,50-59yrs,12580
2021-10-08,60-69yrs,15562
2021-10-08,70-79yrs,10859
2021-10-08,80+,6153
2021-10-09,12-17yrs,4866
2021-10-09,18-29yrs,10084
2021-10-09,30-39yrs,9238
2021-10-09,40-49yrs,9045
2021-10-09,50-59yrs,12604
2021-10-09,60-69yrs,15572
2021-10-09,70-79yrs,10861
2021-10-09,80+,6153
2021-10-10,12-17yrs,4868
2021-10-10,18-29yrs,10099
2021-10-10,30-39yrs,9250
2021-10-10,40-49yrs,9048
