Date,one dose cumulative
2021-07-26,501120
2021-07-27,501811
2021-07-28,502599
2021-07-29,503470
2021-07-30,504187
2021-07-31,504937
2021-08-01,505436
2021-08-02,505909
2021-08-03,506239
2021-08-04,506853
2021-08-05,507474
2021-08-06,508060
2021-08-07,508642
2021-08-08,509041
2021-08-09,509364
2021-08-10,509869
2021-08-11,510002
2021-08-12,510505
2021-08-13,511353
2021-08-14,511904
2021-08-15,512346
2021-08-16,512706
2021-08-17,513249
2021-08-18,513879
2021-08-19,514651
2021-08-20,515657
2021-08-21,516584
2021-08-22,517086
2021-08-23,517454
2021-08-24,518236
2021-08-25,518975
2021-08-26,519661
2021-08-27,520140
2021-08-28,520712
2021-08-29,521351
2021-08-30,521573
2021-08-31,522003
2021-09-01,522557
2021-09-02,523328
2021-09-03,524449
2021-09-04,525368
2021-09-05,526001
2021-09-06,526596
2021-09-07,527041
2021-09-08,528063
2021-09-09,529033
2021-09-10,529718
2021-09-11,530464
2021-09-12,531219
2021-09-13,531483
2021-09-14,532153
2021-09-15,532993
2021-09-16,533646
2021-09-17,534369
2021-09-18,535163
2021-09-19,535783
2021-09-20,535936
2021-09-21,536523
2021-09-22,537432
2021-09-23,538213
2021-09-24,539100
2021-09-25,539962
2021-09-26,540597
2021-09-27,540776
2021-09-28,541317
2021-09-29,542114
2021-09-30,542637
2021-10-01,543302
2021-10-02,543934
2021-10-03,544350
2021-10-04,544572
2021-10-05,545039
2021-10-06,545661
2021-10-07,546078
2021-10-08,546619
2021-10-09,547293
2021-10-10,547793
2021-10-11,547899
2021-10-12,547949
2021-10-13,548528
2021-10-14,549115
2021-10-15,549709
2021-10-16,550178
2021-10-17,550633
2021-10-18,550809
2021-10-19,551134
2021-10-20,551543
2021-10-21,551938
2021-10-22,552361
2021-10-23,552773
2021-10-24,553095
2021-10-25,553153
2021-10-26,553400
2021-10-27,553862
2021-10-28,554187
2021-10-29,554486
2021-10-30,554872
2021-10-31,555080
2021-11-01,555147
2021-11-02,555788
2021-11-03,556481
2021-11-04,557414
2021-11-05,558028
2021-11-06,558208
2021-11-07,558387
2021-11-08,558588
2021-11-09,558820
2021-11-10,559101
2021-11-11,559325
2021-11-12,559562
2021-11-13,559903
2021-11-14,560077
2021-11-15,560181
2021-11-16,560355
2021-11-17,560604
2021-11-18,560803
2021-11-19,561020
2021-11-20,561282
2021-11-21,561455
2021-11-22,561537
2021-11-23,561769
2021-11-24,561940
2021-11-25,562172
2021-11-26,562340
2021-11-27,562474
2021-11-28,562578
2021-11-29,562649
2021-11-30,562807
2021-12-01,570356
2021-12-02,571370
2021-12-03,572257
2021-12-04,573805
2021-12-05,575085
2021-12-06,576216
2021-12-07,577027
2021-12-08,577997
2021-12-09,578921
2021-12-10,579589
2021-12-11,580380
2021-12-12,581391
2021-12-13,581979
2021-12-14,582546
2021-12-15,582927
2021-12-16,583468
2021-12-17,584528
2021-12-18,585626
2021-12-19,586761
2021-12-20,587454
2021-12-21,588358
2021-12-22,589241
2021-12-23,590001
2021-12-24,590458
2021-12-25,590615
2021-12-26,590633
2021-12-27,590746
2021-12-28,591089
2021-12-29,591562
2021-12-30,592203
2021-12-31,592709
2022-01-01,592921
2022-01-02,593026
2022-01-03,593326
2022-01-04,593764
2022-01-05,594471
2022-01-06,595141
2022-01-07,595804
2022-01-08,596702
2022-01-09,597033
2022-01-10,597396
2022-01-11,598149
2022-01-12,598921
2022-01-13,599921
2022-01-14,601013
2022-01-15,601991
2022-01-16,602730
2022-01-17,603551
2022-01-18,603560
2022-01-19,603967
2022-01-20,604370
2022-01-21,604676
2022-01-22,605066
2022-01-23,605445
2022-01-24,605353
2022-01-25,605380
2022-01-26,605580
2022-01-27,605718
2022-01-28,605858
2022-01-29,606256
2022-01-30,606550
2022-01-31,606355
2022-02-01,606578
2022-02-02,606376
2022-02-03,605497
2022-02-04,604533
2022-02-05,604234
2022-02-06,603912
2022-02-07,604045
2022-02-08,603885
2022-02-09,603957
2022-02-10,604166
2022-02-11,604698
2022-02-12,605028
2022-02-13,605249
2022-02-14,605590
2022-02-15,605671
2022-02-16,605817
2022-02-17,605952
2022-02-18,606051
2022-02-19,606188
2022-02-20,606290
2022-02-21,606366
2022-02-22,606431
2022-02-23,606528
2022-02-24,606665
2022-02-25,606797
2022-02-26,606935
2022-02-27,607076
2022-02-28,607160
2022-03-01,607276
2022-03-02,607367
2022-03-03,607483
2022-03-04,607602
2022-03-05,607695
2022-03-06,607782
2022-03-07,607826
2022-03-08,607969
2022-03-09,608294
2022-03-10,608491
2022-03-11,608568
2022-03-12,608648
2022-03-13,608707
2022-03-14,608755
2022-03-15,608845
2022-03-16,608908
2022-03-17,608952
2022-03-18,609011
2022-03-19,609047
2022-03-20,609138
2022-03-21,609165
2022-03-22,609239
2022-03-23,609296
2022-03-24,609340
2022-03-25,609384
2022-03-26,609442
2022-03-27,609511
