Date,one dose cumulative
2021-07-26,137890
2021-07-27,138125
2021-07-28,138357
2021-07-29,138568
2021-07-30,138709
2021-07-31,138886
2021-08-01,139010
2021-08-02,139085
2021-08-03,139136
2021-08-04,139289
2021-08-05,139470
2021-08-06,139600
2021-08-07,139745
2021-08-08,139847
2021-08-09,139918
2021-08-10,140122
2021-08-11,140269
2021-08-12,140483
2021-08-13,140648
2021-08-14,140827
2021-08-15,140944
2021-08-16,140980
2021-08-17,141098
2021-08-18,141277
2021-08-19,141549
2021-08-20,141744
2021-08-21,141896
2021-08-22,141972
2021-08-23,142061
2021-08-24,142299
2021-08-25,142536
2021-08-26,142731
2021-08-27,142910
2021-08-28,143089
2021-08-29,143178
2021-08-30,143227
2021-08-31,143298
2021-09-01,143448
2021-09-02,143659
2021-09-03,143959
2021-09-04,144590
2021-09-05,144660
2021-09-06,144699
2021-09-07,144723
2021-09-08,144831
2021-09-09,144823
2021-09-10,144905
2021-09-11,145145
2021-09-12,145286
2021-09-13,145366
2021-09-14,145555
2021-09-15,145711
2021-09-16,145931
2021-09-17,146144
2021-09-18,146394
2021-09-19,146507
2021-09-20,146584
2021-09-21,146810
2021-09-22,147007
2021-09-23,147248
2021-09-24,147473
2021-09-25,147718
2021-09-26,147799
2021-09-27,147834
2021-09-28,148054
2021-09-29,148226
2021-09-30,148323
2021-10-01,148441
2021-10-02,148628
2021-10-03,148668
2021-10-04,148697
2021-10-05,148680
2021-10-06,148784
2021-10-07,148825
2021-10-08,148851
2021-10-09,148996
2021-10-10,149069
2021-10-11,149079
2021-10-12,149087
2021-10-13,149193
2021-10-14,149282
2021-10-15,149408
2021-10-16,149513
2021-10-17,149613
2021-10-18,149629
2021-10-19,149715
2021-10-20,149805
2021-10-21,149838
2021-10-22,149920
2021-10-23,150050
2021-10-24,150096
2021-10-25,150105
2021-10-26,150127
2021-10-27,150143
2021-10-28,150096
2021-10-29,150112
2021-10-30,150212
2021-10-31,150268
2021-11-01,150275
2021-11-02,150306
2021-11-03,150354
2021-11-04,150357
2021-11-05,150366
2021-11-06,150393
2021-11-07,150423
2021-11-08,150508
2021-11-09,150470
2021-11-10,150504
2021-11-11,150531
2021-11-12,150562
2021-11-13,150584
2021-11-14,150604
2021-11-15,150630
2021-11-16,150682
2021-11-17,150640
2021-11-18,150674
2021-11-19,150742
2021-11-20,150815
2021-11-21,150837
2021-11-22,150867
2021-11-23,150842
2021-11-24,150861
2021-11-25,150886
2021-11-26,150932
2021-11-27,150909
2021-11-28,150936
2021-11-29,150959
2021-11-30,150999
2021-12-01,151503
2021-12-02,151669
2021-12-03,151999
2021-12-04,152237
2021-12-05,152437
2021-12-06,152703
2021-12-07,152936
2021-12-08,153118
2021-12-09,153234
2021-12-10,153498
2021-12-11,153747
2021-12-12,153898
2021-12-13,154108
2021-12-14,154333
2021-12-15,154442
2021-12-16,154526
2021-12-17,154635
2021-12-18,154808
2021-12-19,154961
2021-12-20,155137
2021-12-21,155453
2021-12-22,155718
2021-12-23,155892
2021-12-24,156045
2021-12-25,156065
2021-12-26,156064
2021-12-27,156066
2021-12-28,156215
2021-12-29,156479
2021-12-30,156613
2021-12-31,156755
2022-01-01,156817
2022-01-02,156822
2022-01-03,156889
2022-01-04,157013
2022-01-05,157023
2022-01-06,157039
2022-01-07,157103
2022-01-08,157159
2022-01-09,157263
2022-01-10,157275
2022-01-11,157201
2022-01-12,157249
2022-01-13,157282
2022-01-14,157380
2022-01-15,157372
2022-01-16,157428
2022-01-17,157461
2022-01-18,157477
2022-01-19,157538
2022-01-20,157628
2022-01-21,157772
2022-01-22,158004
2022-01-23,158226
2022-01-24,158355
2022-01-25,158657
2022-01-26,158862
2022-01-27,159231
2022-01-28,159298
2022-01-29,159360
2022-01-30,159412
2022-01-31,159424
2022-02-01,159468
2022-02-02,159509
2022-02-03,159535
2022-02-04,159567
2022-02-05,159751
2022-02-06,159808
2022-02-07,159816
2022-02-08,159918
2022-02-09,159944
2022-02-10,159958
2022-02-11,159962
2022-02-12,160008
2022-02-13,160022
2022-02-14,160058
2022-02-15,160106
2022-02-16,160145
2022-02-17,160166
2022-02-18,160160
2022-02-19,160140
2022-02-20,160145
2022-02-21,160161
2022-02-22,160160
2022-02-23,160164
2022-02-24,160167
2022-02-25,160194
2022-02-26,160190
2022-02-27,160191
2022-02-28,160200
2022-03-01,159882
2022-03-02,159450
2022-03-03,159426
2022-03-04,159433
2022-03-05,159463
2022-03-06,159469
2022-03-07,159470
2022-03-08,159485
2022-03-09,159477
2022-03-10,159470
2022-03-11,159481
2022-03-12,159486
2022-03-13,159491
2022-03-14,159491
2022-03-15,159498
2022-03-16,159501
2022-03-17,159504
2022-03-18,159508
2022-03-19,159512
2022-03-20,159518
2022-03-21,159520
2022-03-22,159523
2022-03-23,159530
2022-03-24,159531
2022-03-25,159530
2022-03-26,159533
2022-03-27,159547
