Date,one dose cumulative
2021-07-26,394273
2021-07-27,394927
2021-07-28,395557
2021-07-29,396061
2021-07-30,396629
2021-07-31,397189
2021-08-01,397689
2021-08-02,397991
2021-08-03,398218
2021-08-04,398664
2021-08-05,399253
2021-08-06,399683
2021-08-07,400234
2021-08-08,400625
2021-08-09,400951
2021-08-10,401454
2021-08-11,402970
2021-08-12,403475
2021-08-13,402934
2021-08-14,403537
2021-08-15,403972
2021-08-16,404285
2021-08-17,404871
2021-08-18,405453
2021-08-19,406212
2021-08-20,406938
2021-08-21,407700
2021-08-22,408353
2021-08-23,408717
2021-08-24,409424
2021-08-25,410112
2021-08-26,410892
2021-08-27,411519
2021-08-28,412145
2021-08-29,412716
2021-08-30,413121
2021-08-31,413700
2021-09-01,414295
2021-09-02,415046
2021-09-03,415925
2021-09-04,416977
2021-09-05,417738
2021-09-06,418259
2021-09-07,418591
2021-09-08,419199
2021-09-09,420025
2021-09-10,420725
2021-09-11,421413
2021-09-12,421916
2021-09-13,422195
2021-09-14,422736
2021-09-15,423297
2021-09-16,423921
2021-09-17,424586
2021-09-18,425309
2021-09-19,425816
2021-09-20,426105
2021-09-21,426635
2021-09-22,427176
2021-09-23,428035
2021-09-24,428836
2021-09-25,429591
2021-09-26,430265
2021-09-27,430636
2021-09-28,431161
2021-09-29,431665
2021-09-30,432306
2021-10-01,432854
2021-10-02,433380
2021-10-03,433720
2021-10-04,433983
2021-10-05,434375
2021-10-06,434832
2021-10-07,435226
2021-10-08,435615
2021-10-09,436205
2021-10-10,436702
2021-10-11,436901
2021-10-12,436968
2021-10-13,437223
2021-10-14,437770
2021-10-15,438156
2021-10-16,438561
2021-10-17,438884
2021-10-18,439066
2021-10-19,439372
2021-10-20,439738
2021-10-21,440107
2021-10-22,440406
2021-10-23,440720
2021-10-24,440901
2021-10-25,441002
2021-10-26,441274
2021-10-27,441501
2021-10-28,441823
2021-10-29,442112
2021-10-30,442372
2021-10-31,442581
2021-11-01,442695
2021-11-02,442908
2021-11-03,443155
2021-11-04,443422
2021-11-05,443644
2021-11-06,443665
2021-11-07,443822
2021-11-08,444087
2021-11-09,444270
2021-11-10,444570
2021-11-11,444780
2021-11-12,444900
2021-11-13,445140
2021-11-14,445362
2021-11-15,445497
2021-11-16,445672
2021-11-17,445935
2021-11-18,446091
2021-11-19,446342
2021-11-20,446698
2021-11-21,446869
2021-11-22,446985
2021-11-23,447150
2021-11-24,447319
2021-11-25,447512
2021-11-26,447714
2021-11-27,447948
2021-11-28,448053
2021-11-29,448127
2021-11-30,448270
2021-12-01,452797
2021-12-02,453503
2021-12-03,454234
2021-12-04,455086
2021-12-05,456170
2021-12-06,456903
2021-12-07,457601
2021-12-08,458237
2021-12-09,458888
2021-12-10,459417
2021-12-11,460128
2021-12-12,460859
2021-12-13,461353
2021-12-14,461649
2021-12-15,462112
2021-12-16,462580
2021-12-17,462868
2021-12-18,463327
2021-12-19,463859
2021-12-20,464427
2021-12-21,465000
2021-12-22,465599
2021-12-23,466088
2021-12-24,466681
2021-12-25,467004
2021-12-26,467010
2021-12-27,467158
2021-12-28,467546
2021-12-29,468057
2021-12-30,468604
2021-12-31,469061
2022-01-01,469486
2022-01-02,469492
2022-01-03,469823
2022-01-04,470276
2022-01-05,470766
2022-01-06,471282
2022-01-07,471838
2022-01-08,472444
2022-01-09,473030
2022-01-10,473522
2022-01-11,474100
2022-01-12,474785
2022-01-13,475328
2022-01-14,475994
2022-01-15,476722
2022-01-16,477467
2022-01-17,477881
2022-01-18,478215
2022-01-19,478550
2022-01-20,478840
2022-01-21,479102
2022-01-22,479441
2022-01-23,479751
2022-01-24,479967
2022-01-25,480139
2022-01-26,480332
2022-01-27,480510
2022-01-28,480657
2022-01-29,481005
2022-01-30,481231
2022-01-31,481349
2022-02-01,481482
2022-02-02,481744
2022-02-03,481965
2022-02-04,482073
2022-02-05,482246
2022-02-06,482391
2022-02-07,482461
2022-02-08,482602
2022-02-09,482776
2022-02-10,482989
2022-02-11,483206
2022-02-12,483430
2022-02-13,483537
2022-02-14,483804
2022-02-15,483939
2022-02-16,484067
2022-02-17,484223
2022-02-18,484351
2022-02-19,484463
2022-02-20,484533
2022-02-21,484582
2022-02-22,484586
2022-02-23,484755
2022-02-24,484851
2022-02-25,484994
2022-02-26,485100
2022-02-27,485150
2022-02-28,485176
2022-03-01,485257
2022-03-02,485372
2022-03-03,485462
2022-03-04,485548
2022-03-05,485675
2022-03-06,485733
2022-03-07,485749
2022-03-08,485819
2022-03-09,485916
2022-03-10,486044
2022-03-11,486113
2022-03-12,486189
2022-03-13,486224
2022-03-14,486248
2022-03-15,486292
2022-03-16,486338
2022-03-17,486414
2022-03-18,486468
2022-03-19,486527
2022-03-20,486576
2022-03-21,486594
2022-03-22,486638
2022-03-23,486676
2022-03-24,486711
2022-03-25,486741
2022-03-26,486779
2022-03-27,486833
