Date,one dose cumulative
2021-07-26,81765
2021-07-27,81864
2021-07-28,82003
2021-07-29,82139
2021-07-30,82537
2021-07-31,82747
2021-08-01,82890
2021-08-02,82893
2021-08-03,82925
2021-08-04,83041
2021-08-05,83120
2021-08-06,83208
2021-08-07,83370
2021-08-08,83383
2021-08-09,83385
2021-08-10,83426
2021-08-11,83567
2021-08-12,83620
2021-08-13,83679
2021-08-14,83740
2021-08-15,83821
2021-08-16,83826
2021-08-17,83875
2021-08-18,84032
2021-08-19,84160
2021-08-20,84275
2021-08-21,84430
2021-08-22,84472
2021-08-23,84479
2021-08-24,84596
2021-08-25,84815
2021-08-26,84895
2021-08-27,85001
2021-08-28,85174
2021-08-29,85218
2021-08-30,85244
2021-08-31,85289
2021-09-01,85529
2021-09-02,85646
2021-09-03,85848
2021-09-04,85974
2021-09-05,85999
2021-09-06,86039
2021-09-07,86039
2021-09-08,86200
2021-09-09,86391
2021-09-10,86511
2021-09-11,86822
2021-09-12,86878
2021-09-13,86901
2021-09-14,86994
2021-09-15,87133
2021-09-16,87470
2021-09-17,87565
2021-09-18,87722
2021-09-19,87852
2021-09-20,87869
2021-09-21,87963
2021-09-22,88165
2021-09-23,88324
2021-09-24,88485
2021-09-25,88643
2021-09-26,88710
2021-09-27,88744
2021-09-28,88817
2021-09-29,88935
2021-09-30,89134
2021-10-01,89211
2021-10-02,89407
2021-10-03,89451
2021-10-04,89484
2021-10-05,89542
2021-10-06,89621
2021-10-07,89718
2021-10-08,89818
2021-10-09,89963
2021-10-10,90006
2021-10-11,90020
2021-10-12,90029
2021-10-13,90080
2021-10-14,90178
2021-10-15,90243
2021-10-16,90406
2021-10-17,90432
2021-10-18,90447
2021-10-19,90488
2021-10-20,90539
2021-10-21,90629
2021-10-22,90681
2021-10-23,90783
2021-10-24,90820
2021-10-25,90843
2021-10-26,90894
2021-10-27,90932
2021-10-28,91004
2021-10-29,91077
2021-10-30,91153
2021-10-31,91175
2021-11-01,91186
2021-11-02,91219
2021-11-03,91263
2021-11-04,91326
2021-11-05,91363
2021-11-06,91392
2021-11-07,91406
2021-11-08,91458
2021-11-09,91493
2021-11-10,91548
2021-11-11,91604
2021-11-12,91624
2021-11-13,91691
2021-11-14,91717
2021-11-15,91727
2021-11-16,91763
2021-11-17,91842
2021-11-18,91911
2021-11-19,91958
2021-11-20,92024
2021-11-21,92053
2021-11-22,92066
2021-11-23,92101
2021-11-24,92150
2021-11-25,92208
2021-11-26,92255
2021-11-27,92329
2021-11-28,92366
2021-11-29,92378
2021-11-30,92416
2021-12-01,93607
2021-12-02,93916
2021-12-03,94334
2021-12-04,94628
2021-12-05,94941
2021-12-06,94970
2021-12-07,95101
2021-12-08,95314
2021-12-09,95547
2021-12-10,95748
2021-12-11,95841
2021-12-12,96094
2021-12-13,96106
2021-12-14,96161
2021-12-15,96223
2021-12-16,96416
2021-12-17,96500
2021-12-18,96613
2021-12-19,96742
2021-12-20,96757
2021-12-21,96830
2021-12-22,96918
2021-12-23,97017
2021-12-24,97087
2021-12-25,97103
2021-12-26,97103
2021-12-27,97101
2021-12-28,97168
2021-12-29,97229
2021-12-30,97290
2021-12-31,97348
2022-01-01,97354
2022-01-02,97355
2022-01-03,97360
2022-01-04,97404
2022-01-05,97462
2022-01-06,97539
2022-01-07,97718
2022-01-08,97764
2022-01-09,97773
2022-01-10,97787
2022-01-11,97835
2022-01-12,97912
2022-01-13,98064
2022-01-14,98203
2022-01-15,98354
2022-01-16,98383
2022-01-17,98390
2022-01-18,98463
2022-01-19,98596
2022-01-20,98647
2022-01-21,98753
2022-01-22,98815
2022-01-23,98831
2022-01-24,98837
2022-01-25,98892
2022-01-26,98966
2022-01-27,99021
2022-01-28,99044
2022-01-29,99070
2022-01-30,99083
2022-01-31,99083
2022-02-01,99106
2022-02-02,99149
2022-02-03,99234
2022-02-04,99273
2022-02-05,99363
2022-02-06,99396
2022-02-07,99398
2022-02-08,99409
2022-02-09,99466
2022-02-10,99528
2022-02-11,99553
2022-02-12,99589
2022-02-13,99601
2022-02-14,99647
2022-02-15,99659
2022-02-16,99673
2022-02-17,99697
2022-02-18,99707
2022-02-19,99730
2022-02-20,99746
2022-02-21,99748
2022-02-22,99747
2022-02-23,99771
2022-02-24,99784
2022-02-25,99804
2022-02-26,99817
2022-02-27,99843
2022-02-28,99844
2022-03-01,99847
2022-03-02,99856
2022-03-03,99866
2022-03-04,99872
2022-03-05,99880
2022-03-06,99880
2022-03-07,99881
2022-03-08,99884
2022-03-09,99893
2022-03-10,99899
2022-03-11,99907
2022-03-12,99911
2022-03-13,99913
2022-03-14,99914
2022-03-15,99913
2022-03-16,99917
2022-03-17,99929
2022-03-18,99931
2022-03-19,99942
2022-03-20,99943
2022-03-21,99943
2022-03-22,99943
2022-03-23,99947
2022-03-24,99952
2022-03-25,99962
2022-03-26,99966
2022-03-27,99968
