Date,one dose cumulative
2021-07-26,144410
2021-07-27,144630
2021-07-28,144961
2021-07-29,145463
2021-07-30,145745
2021-07-31,146065
2021-08-01,146153
2021-08-02,146171
2021-08-03,146213
2021-08-04,146499
2021-08-05,147226
2021-08-06,147484
2021-08-07,147670
2021-08-08,147770
2021-08-09,147894
2021-08-10,148023
2021-08-11,148692
2021-08-12,148849
2021-08-13,148615
2021-08-14,148772
2021-08-15,149033
2021-08-16,149060
2021-08-17,149290
2021-08-18,149520
2021-08-19,149792
2021-08-20,150111
2021-08-21,150406
2021-08-22,150472
2021-08-23,150498
2021-08-24,150703
2021-08-25,151051
2021-08-26,151297
2021-08-27,151702
2021-08-28,152193
2021-08-29,152603
2021-08-30,152759
2021-08-31,152952
2021-09-01,153146
2021-09-02,153538
2021-09-03,153905
2021-09-04,154424
2021-09-05,154530
2021-09-06,154643
2021-09-07,154690
2021-09-08,154992
2021-09-09,155527
2021-09-10,155936
2021-09-11,156276
2021-09-12,156411
2021-09-13,156462
2021-09-14,156742
2021-09-15,157197
2021-09-16,157651
2021-09-17,158016
2021-09-18,158384
2021-09-19,158476
2021-09-20,158487
2021-09-21,158788
2021-09-22,159130
2021-09-23,159526
2021-09-24,160115
2021-09-25,160395
2021-09-26,160464
2021-09-27,160491
2021-09-28,160724
2021-09-29,161015
2021-09-30,161294
2021-10-01,161612
2021-10-02,161955
2021-10-03,162415
2021-10-04,162691
2021-10-05,162935
2021-10-06,163185
2021-10-07,163400
2021-10-08,163657
2021-10-09,163948
2021-10-10,164093
2021-10-11,164200
2021-10-12,164202
2021-10-13,164465
2021-10-14,164624
2021-10-15,164848
2021-10-16,165078
2021-10-17,165113
2021-10-18,165115
2021-10-19,165236
2021-10-20,165499
2021-10-21,165665
2021-10-22,165947
2021-10-23,166090
2021-10-24,166123
2021-10-25,166144
2021-10-26,166232
2021-10-27,166455
2021-10-28,166563
2021-10-29,166675
2021-10-30,166775
2021-10-31,166833
2021-11-01,166845
2021-11-02,166917
2021-11-03,167052
2021-11-04,167112
2021-11-05,167187
2021-11-06,167241
2021-11-07,167252
2021-11-08,167348
2021-11-09,167413
2021-11-10,167523
2021-11-11,167573
2021-11-12,167615
2021-11-13,167684
2021-11-14,167760
2021-11-15,167762
2021-11-16,167813
2021-11-17,167921
2021-11-18,167970
2021-11-19,168035
2021-11-20,168088
2021-11-21,168105
2021-11-22,168106
2021-11-23,168138
2021-11-24,168263
2021-11-25,168297
2021-11-26,168385
2021-11-27,168453
2021-11-28,168507
2021-11-29,168512
2021-11-30,168549
2021-12-01,169527
2021-12-02,169884
2021-12-03,170281
2021-12-04,170759
2021-12-05,170995
2021-12-06,171358
2021-12-07,171678
2021-12-08,172210
2021-12-09,172501
2021-12-10,172913
2021-12-11,173193
2021-12-12,173508
2021-12-13,173663
2021-12-14,173935
2021-12-15,174301
2021-12-16,174567
2021-12-17,174846
2021-12-18,175072
2021-12-19,175467
2021-12-20,175520
2021-12-21,175716
2021-12-22,175935
2021-12-23,176162
2021-12-24,176364
2021-12-25,176410
2021-12-26,176420
2021-12-27,176424
2021-12-28,176477
2021-12-29,176528
2021-12-30,176641
2021-12-31,176773
2022-01-01,176809
2022-01-02,176821
2022-01-03,176851
2022-01-04,176906
2022-01-05,176966
2022-01-06,177103
2022-01-07,177252
2022-01-08,177343
2022-01-09,177441
2022-01-10,177477
2022-01-11,177610
2022-01-12,177797
2022-01-13,177987
2022-01-14,178155
2022-01-15,178362
2022-01-16,178480
2022-01-17,178518
2022-01-18,178551
2022-01-19,178714
2022-01-20,178855
2022-01-21,178986
2022-01-22,179107
2022-01-23,179184
2022-01-24,179226
2022-01-25,179304
2022-01-26,179446
2022-01-27,179530
2022-01-28,179624
2022-01-29,179692
2022-01-30,179765
2022-01-31,179806
2022-02-01,179848
2022-02-02,179950
2022-02-03,180011
2022-02-04,180043
2022-02-05,180107
2022-02-06,180186
2022-02-07,180212
2022-02-08,180240
2022-02-09,180295
2022-02-10,180348
2022-02-11,180389
2022-02-12,180421
2022-02-13,180500
2022-02-14,180590
2022-02-15,180608
2022-02-16,180642
2022-02-17,180664
2022-02-18,180695
2022-02-19,180713
2022-02-20,180710
2022-02-21,180717
2022-02-22,180716
2022-02-23,180736
2022-02-24,180753
2022-02-25,180781
2022-02-26,180789
2022-02-27,180794
2022-02-28,180801
2022-03-01,180816
2022-03-02,180844
2022-03-03,180865
2022-03-04,180876
2022-03-05,180889
2022-03-06,180890
2022-03-07,180895
2022-03-08,180903
2022-03-09,180904
2022-03-10,180935
2022-03-11,180943
2022-03-12,180953
2022-03-13,180959
2022-03-14,180962
2022-03-15,180969
2022-03-16,180966
2022-03-17,180994
2022-03-18,181010
2022-03-19,181018
2022-03-20,181017
2022-03-21,181020
2022-03-22,181035
2022-03-23,181045
2022-03-24,181055
2022-03-25,181064
2022-03-26,181076
2022-03-27,181075
