Date,one dose cumulative
2021-07-26,107314
2021-07-27,107452
2021-07-28,107688
2021-07-29,107296
2021-07-30,107448
2021-07-31,107614
2021-08-01,107722
2021-08-02,107744
2021-08-03,107753
2021-08-04,107896
2021-08-05,108038
2021-08-06,108181
2021-08-07,108333
2021-08-08,108408
2021-08-09,108416
2021-08-10,108534
2021-08-11,105000
2021-08-12,105138
2021-08-13,108996
2021-08-14,109124
2021-08-15,109214
2021-08-16,109239
2021-08-17,109343
2021-08-18,109499
2021-08-19,109646
2021-08-20,109836
2021-08-21,110035
2021-08-22,110153
2021-08-23,110187
2021-08-24,110325
2021-08-25,110509
2021-08-26,110651
2021-08-27,110793
2021-08-28,110996
2021-08-29,111121
2021-08-30,111151
2021-08-31,111284
2021-09-01,111478
2021-09-02,111651
2021-09-03,111661
2021-09-04,111175
2021-09-05,111194
2021-09-06,110827
2021-09-07,110833
2021-09-08,110991
2021-09-09,110242
2021-09-10,109911
2021-09-11,110224
2021-09-12,110323
2021-09-13,110369
2021-09-14,110503
2021-09-15,110755
2021-09-16,110938
2021-09-17,111140
2021-09-18,111408
2021-09-19,111465
2021-09-20,111486
2021-09-21,111674
2021-09-22,111897
2021-09-23,112163
2021-09-24,112409
2021-09-25,112691
2021-09-26,112781
2021-09-27,112804
2021-09-28,113017
2021-09-29,113194
2021-09-30,113381
2021-10-01,113488
2021-10-02,113684
2021-10-03,113713
2021-10-04,113752
2021-10-05,113920
2021-10-06,114055
2021-10-07,114164
2021-10-08,114271
2021-10-09,114436
2021-10-10,114511
2021-10-11,114534
2021-10-12,114543
2021-10-13,114686
2021-10-14,114783
2021-10-15,114891
2021-10-16,115061
2021-10-17,115129
2021-10-18,115145
2021-10-19,115213
2021-10-20,115402
2021-10-21,115509
2021-10-22,115686
2021-10-23,115779
2021-10-24,115813
2021-10-25,115824
2021-10-26,115911
2021-10-27,116019
2021-10-28,116080
2021-10-29,116140
2021-10-30,116246
2021-10-31,116264
2021-11-01,116272
2021-11-02,116327
2021-11-03,116410
2021-11-04,116447
2021-11-05,116511
2021-11-06,116538
2021-11-07,116558
2021-11-08,116612
2021-11-09,116674
2021-11-10,116725
2021-11-11,116779
2021-11-12,116826
2021-11-13,116887
2021-11-14,116909
2021-11-15,116915
2021-11-16,116976
2021-11-17,117038
2021-11-18,117092
2021-11-19,117152
2021-11-20,117227
2021-11-21,117242
2021-11-22,117250
2021-11-23,117303
2021-11-24,117355
2021-11-25,117401
2021-11-26,117451
2021-11-27,117501
2021-11-28,117514
2021-11-29,117520
2021-11-30,117566
2021-12-01,119058
2021-12-02,119429
2021-12-03,119608
2021-12-04,119959
2021-12-05,120149
2021-12-06,120170
2021-12-07,120374
2021-12-08,120556
2021-12-09,120757
2021-12-10,120903
2021-12-11,121141
2021-12-12,121261
2021-12-13,121271
2021-12-14,121370
2021-12-15,121463
2021-12-16,121581
2021-12-17,121654
2021-12-18,121776
2021-12-19,121908
2021-12-20,121914
2021-12-21,122058
2021-12-22,122180
2021-12-23,122322
2021-12-24,122385
2021-12-25,122410
2021-12-26,122410
2021-12-27,122408
2021-12-28,122431
2021-12-29,122529
2021-12-30,122669
2021-12-31,122743
2022-01-01,122780
2022-01-02,122789
2022-01-03,122794
2022-01-04,122809
2022-01-05,122961
2022-01-06,123079
2022-01-07,123178
2022-01-08,123281
2022-01-09,123290
2022-01-10,123309
2022-01-11,123421
2022-01-12,123555
2022-01-13,123738
2022-01-14,123905
2022-01-15,124094
2022-01-16,124205
2022-01-17,124210
2022-01-18,124278
2022-01-19,124401
2022-01-20,124538
2022-01-21,124661
2022-01-22,124808
2022-01-23,124852
2022-01-24,124853
2022-01-25,124898
2022-01-26,124937
2022-01-27,125000
2022-01-28,125056
2022-01-29,125134
2022-01-30,125179
2022-01-31,125177
2022-02-01,125224
2022-02-02,125276
2022-02-03,125313
2022-02-04,125361
2022-02-05,125410
2022-02-06,125432
2022-02-07,125435
2022-02-08,125479
2022-02-09,125547
2022-02-10,125592
2022-02-11,125634
2022-02-12,125709
2022-02-13,125737
2022-02-14,125783
2022-02-15,125803
2022-02-16,125827
2022-02-17,125842
2022-02-18,125840
2022-02-19,125855
2022-02-20,125876
2022-02-21,125877
2022-02-22,125882
2022-02-23,125898
2022-02-24,125915
2022-02-25,125929
2022-02-26,125949
2022-02-27,125959
2022-02-28,125958
2022-03-01,125978
2022-03-02,125991
2022-03-03,126001
2022-03-04,126021
2022-03-05,126039
2022-03-06,126045
2022-03-07,126046
2022-03-08,126051
2022-03-09,126053
2022-03-10,126063
2022-03-11,126077
2022-03-12,126089
2022-03-13,126100
2022-03-14,126100
2022-03-15,126110
2022-03-16,126122
2022-03-17,126122
2022-03-18,126128
2022-03-19,126144
2022-03-20,126152
2022-03-21,126153
2022-03-22,126160
2022-03-23,126165
2022-03-24,126167
2022-03-25,126179
2022-03-26,126194
2022-03-27,126200
