Date,one dose cumulative
2021-08-13,79.25
2021-08-14,79.4
2021-08-15,79.45
2021-08-16,79.47
2021-08-17,79.51
2021-08-18,79.68
2021-08-19,79.84
2021-08-20,79.98
2021-08-21,80.11
2021-08-22,80.15
2021-08-23,80.2
2021-08-24,80.29
2021-08-25,80.53
2021-08-26,80.68
2021-08-27,80.78
2021-08-28,80.89
2021-08-29,80.96
2021-08-30,80.97
2021-08-31,81.09
2021-09-01,81.29
2021-09-02,81.49
2021-09-03,81.72
2021-09-04,81.91
2021-09-05,82.03
2021-09-06,82.13
2021-09-07,82.17
2021-09-08,82.43
2021-09-09,82.7
2021-09-10,82.86
2021-09-11,83.01
2021-09-12,83.13
2021-09-13,83.15
2021-09-14,83.33
2021-09-15,83.61
2021-09-16,83.86
2021-09-17,84.07
2021-09-18,84.26
2021-09-19,84.4
2021-09-20,84.52
2021-09-21,84.7
2021-09-22,85.01
2021-09-23,85.29
2021-09-24,85.5
2021-09-25,85.74
2021-09-26,85.99
2021-09-27,86.0
2021-09-28,86.31
2021-09-29,86.59
2021-09-30,86.99
2021-10-01,87.08
2021-10-02,87.28
2021-10-03,87.33
2021-10-04,87.38
2021-10-05,87.54
2021-10-06,87.86
2021-10-07,88.13
2021-10-08,88.3
2021-10-09,88.57
2021-10-10,88.66
2021-10-11,88.68
2021-10-12,88.71
2021-10-13,89.0
2021-10-14,89.17
2021-10-15,89.3
2021-10-16,89.42
2021-10-17,89.5
2021-10-18,89.51
2021-10-19,89.59
2021-10-20,89.77
2021-10-21,89.89
2021-10-22,90.01
2021-10-23,90.08
2021-10-24,90.13
2021-10-25,90.14
2021-10-26,90.22
2021-10-27,90.33
2021-10-28,90.41
2021-10-29,90.53
2021-10-30,90.57
2021-10-31,90.62
2021-11-01,90.62
2021-11-02,90.66
2021-11-03,90.75
2021-11-04,90.81
2021-11-05,90.87
2021-11-06,90.89
2021-11-07,90.93
2021-11-08,90.97
2021-11-09,91.02
2021-11-10,91.12
2021-11-11,91.2
2021-11-12,91.24
2021-11-13,91.31
2021-11-14,91.36
2021-11-15,91.37
2021-11-16,91.4
2021-11-17,91.47
2021-11-18,91.54
2021-11-19,91.59
2021-11-20,91.62
2021-11-21,91.67
2021-11-22,91.68
2021-11-23,91.72
2021-11-24,91.81
2021-11-25,91.85
2021-11-26,91.93
2021-11-27,92.01
2021-11-28,92.03
2021-11-29,92.03
2021-11-30,92.06
2021-12-01,83.21
2021-12-02,83.44
2021-12-03,83.62
2021-12-04,83.81
2021-12-05,83.92
2021-12-06,83.93
2021-12-07,84.07
2021-12-08,84.33
2021-12-09,84.49
2021-12-10,84.75
2021-12-11,84.9
2021-12-12,84.98
2021-12-13,84.99
2021-12-14,85.07
2021-12-15,85.21
2021-12-16,85.36
2021-12-17,85.57
2021-12-18,85.68
2021-12-19,85.79
2021-12-20,85.81
2021-12-21,85.89
2021-12-22,86.09
2021-12-23,86.2
2021-12-24,86.3
2021-12-25,86.31
2021-12-26,86.31
2021-12-27,86.31
2021-12-28,86.33
2021-12-29,86.46
2021-12-30,86.55
2021-12-31,86.68
2022-01-01,86.75
2022-01-02,86.75
2022-01-03,86.76
2022-01-04,86.78
2022-01-05,86.86
2022-01-06,86.92
2022-01-07,87.05
2022-01-08,87.13
2022-01-09,87.21
2022-01-10,87.21
2022-01-11,87.25
2022-01-12,87.34
2022-01-13,87.41
2022-01-14,87.54
2022-01-15,87.6
2022-01-16,87.66
2022-01-17,87.66
2022-01-18,87.7
2022-01-19,87.79
2022-01-20,87.86
2022-01-21,87.93
2022-01-22,87.98
2022-01-23,88.01
2022-01-24,88.01
2022-01-25,88.04
2022-01-26,88.09
2022-01-27,88.13
2022-01-28,88.18
2022-01-29,88.23
2022-01-30,88.26
2022-01-31,88.26
2022-02-01,88.3
2022-02-02,88.35
2022-02-03,88.39
2022-02-04,88.43
2022-02-05,88.48
2022-02-06,88.5
2022-02-07,88.5
2022-02-08,88.52
2022-02-09,88.56
2022-02-10,88.6
2022-02-11,88.64
2022-02-12,88.67
2022-02-13,88.69
2022-02-14,88.72
2022-02-15,88.73
2022-02-16,88.76
2022-02-17,88.79
2022-02-18,88.81
2022-02-19,88.84
2022-02-20,88.85
2022-02-21,88.85
2022-02-22,88.85
2022-02-23,88.86
2022-02-24,88.87
2022-02-25,88.9
2022-02-26,88.91
2022-02-27,88.91
2022-02-28,88.92
2022-03-01,88.93
2022-03-02,88.94
2022-03-03,88.95
2022-03-04,88.96
2022-03-05,88.96
2022-03-06,88.97
2022-03-07,88.97
2022-03-08,88.97
2022-03-09,88.99
2022-03-10,88.99
2022-03-11,89.0
2022-03-12,89.0
2022-03-13,89.01
