Date,age group,Total population, one dose cumulative
2021-08-08,80+,3618,3207
2021-08-09,12-17yrs,6670,4328
2021-08-09,18-29yrs,13990,9987
2021-08-09,30-39yrs,9958,8343
2021-08-09,40-49yrs,9699,7847
2021-08-09,50-59yrs,11842,9284
2021-08-09,60-69yrs,11530,10179
2021-08-09,70-79yrs,6718,6119
2021-08-09,80+,3618,3207
2021-08-10,12-17yrs,6670,4333
2021-08-10,18-29yrs,13990,10002
2021-08-10,30-39yrs,9958,8359
2021-08-10,40-49yrs,9699,7861
2021-08-10,50-59yrs,11842,9291
2021-08-10,60-69yrs,11530,10188
2021-08-10,70-79yrs,6718,6121
2021-08-10,80+,3618,3209
2021-08-11,12-17yrs,6670,4339
2021-08-11,18-29yrs,13990,10009
2021-08-11,30-39yrs,9958,8364
2021-08-11,40-49yrs,9699,7871
2021-08-11,50-59yrs,11842,9300
2021-08-11,60-69yrs,11530,10193
2021-08-11,70-79yrs,6718,6121
2021-08-11,80+,3618,3209
2021-08-12,12-17yrs,6670,4364
2021-08-12,18-29yrs,13990,10051
2021-08-12,30-39yrs,9958,8402
2021-08-12,40-49yrs,9699,7899
2021-08-12,50-59yrs,11842,9314
2021-08-12,60-69yrs,11530,10207
2021-08-12,70-79yrs,6718,6127
2021-08-12,80+,3618,3210
2021-08-13,12-17yrs,6670,4389
2021-08-13,18-29yrs,13990,10096
2021-08-13,30-39yrs,9958,8424
2021-08-13,40-49yrs,9699,7928
2021-08-13,50-59yrs,11842,9338
2021-08-13,60-69yrs,11530,10220
2021-08-13,70-79yrs,6718,6130
2021-08-13,80+,3618,3212
2021-08-14,12-17yrs,6670,4401
2021-08-14,18-29yrs,13990,10105
2021-08-14,30-39yrs,9958,8444
2021-08-14,40-49yrs,9699,7936
2021-08-14,50-59yrs,11842,9346
2021-08-14,60-69yrs,11530,10233
2021-08-14,70-79yrs,6718,6132
2021-08-14,80+,3618,3213
2021-08-15,12-17yrs,6670,4402
2021-08-15,18-29yrs,13990,10106
2021-08-15,30-39yrs,9958,8445
2021-08-15,40-49yrs,9699,7937
2021-08-15,50-59yrs,11842,9346
2021-08-15,60-69yrs,11530,10233
2021-08-15,70-79yrs,6718,6132
2021-08-15,80+,3618,3213
2021-08-16,12-17yrs,6670,4403
2021-08-16,18-29yrs,13990,10106
2021-08-16,30-39yrs,9958,8445
2021-08-16,40-49yrs,9699,7938
2021-08-16,50-59yrs,11842,9347
2021-08-16,60-69yrs,11530,10233
2021-08-16,70-79yrs,6718,6132
2021-08-16,80+,3618,3213
2021-08-17,12-17yrs,6670,4410
2021-08-17,18-29yrs,13990,10116
2021-08-17,30-39yrs,9958,8453
2021-08-17,40-49yrs,9699,7947
2021-08-17,50-59yrs,11842,9351
2021-08-17,60-69yrs,11530,10236
2021-08-17,70-79yrs,6718,6134
2021-08-17,80+,3618,3213
2021-08-18,12-17yrs,6670,4422
2021-08-18,18-29yrs,13990,10130
2021-08-18,30-39yrs,9958,8471
2021-08-18,40-49yrs,9699,7958
2021-08-18,50-59yrs,11842,9366
2021-08-18,60-69yrs,11530,10243
2021-08-18,70-79yrs,6718,6138
2021-08-18,80+,3618,3214
2021-08-19,12-17yrs,6670,4453
2021-08-19,18-29yrs,13990,10159
2021-08-19,30-39yrs,9958,8488
2021-08-19,40-49yrs,9699,7974
2021-08-19,50-59yrs,11842,9379
2021-08-19,60-69yrs,11530,10258
2021-08-19,70-79yrs,6718,6142
2021-08-19,80+,3618,3215
2021-08-20,12-17yrs,6670,4460
2021-08-20,18-29yrs,13990,10181
2021-08-20,30-39yrs,9958,8498
2021-08-20,40-49yrs,9699,7983
2021-08-20,50-59yrs,11842,9385
2021-08-20,60-69yrs,11530,10270
2021-08-20,70-79yrs,6718,6145
2021-08-20,80+,3618,3216
2021-08-21,12-17yrs,6670,4486
2021-08-21,18-29yrs,13990,10202
2021-08-21,30-39yrs,9958,8520
2021-08-21,40-49yrs,9699,8002
2021-08-21,50-59yrs,11842,9396
2021-08-21,60-69yrs,11530,10274
2021-08-21,70-79yrs,6718,6145
2021-08-21,80+,3618,3216
2021-08-22,12-17yrs,6670,4487
2021-08-22,18-29yrs,13990,10203
2021-08-22,30-39yrs,9958,8522
2021-08-22,40-49yrs,9699,8003
2021-08-22,50-59yrs,11842,9396
2021-08-22,60-69yrs,11530,10274
2021-08-22,70-79yrs,6718,6145
2021-08-22,80+,3618,3216
2021-08-23,12-17yrs,6670,4487
2021-08-23,18-29yrs,13990,10208
2021-08-23,30-39yrs,9958,8525
2021-08-23,40-49yrs,9699,8008
2021-08-23,50-59yrs,11842,9399
2021-08-23,60-69yrs,11530,10276
2021-08-23,70-79yrs,6718,6145
2021-08-23,80+,3618,3216
2021-08-24,12-17yrs,6670,4501
2021-08-24,18-29yrs,13990,10220
2021-08-24,30-39yrs,9958,8535
2021-08-24,40-49yrs,9699,8024
2021-08-24,50-59yrs,11842,9406
2021-08-24,60-69yrs,11530,10283
2021-08-24,70-79yrs,6718,6147
2021-08-24,80+,3618,3216
2021-08-25,12-17yrs,6670,4547
2021-08-25,18-29yrs,13990,10263
2021-08-25,30-39yrs,9958,8560
2021-08-25,40-49yrs,9699,8036
2021-08-25,50-59yrs,11842,9415
2021-08-25,60-69yrs,11530,10287
2021-08-25,70-79yrs,6718,6153
2021-08-25,80+,3618,3218
2021-08-26,12-17yrs,6670,4571
2021-08-26,18-29yrs,13990,10292
2021-08-26,30-39yrs,9958,8589
2021-08-26,40-49yrs,9699,8058
2021-08-26,50-59yrs,11842,9433
2021-08-26,60-69yrs,11530,10302
2021-08-26,70-79yrs,6718,6156
2021-08-26,80+,3618,3218
2021-08-27,12-17yrs,6670,4601
2021-08-27,18-29yrs,13990,10317
2021-08-27,30-39yrs,9958,8604
2021-08-27,40-49yrs,9699,8079
2021-08-27,50-59yrs,11842,9452
2021-08-27,60-69yrs,11530,10310
2021-08-27,70-79yrs,6718,6162
2021-08-27,80+,3618,3221
2021-08-28,12-17yrs,6670,4617
2021-08-28,18-29yrs,13990,10337
2021-08-28,30-39yrs,9958,8618
2021-08-28,40-49yrs,9699,8088
2021-08-28,50-59yrs,11842,9459
2021-08-28,60-69yrs,11530,10315
2021-08-28,70-79yrs,6718,6163
2021-08-28,80+,3618,3221
2021-08-29,12-17yrs,6670,4617
2021-08-29,18-29yrs,13990,10338
2021-08-29,30-39yrs,9958,8620
2021-08-29,40-49yrs,9699,8087
2021-08-29,50-59yrs,11842,9459
2021-08-29,60-69yrs,11530,10315
2021-08-29,70-79yrs,6718,6163
2021-08-29,80+,3618,3221
2021-08-30,12-17yrs,6670,4617
2021-08-30,18-29yrs,13990,10338
2021-08-30,30-39yrs,9958,8621
2021-08-30,40-49yrs,9699,8088
2021-08-30,50-59yrs,11842,9459
2021-08-30,60-69yrs,11530,10315
2021-08-30,70-79yrs,6718,6163
2021-08-30,80+,3618,3221
2021-08-31,12-17yrs,6670,4624
2021-08-31,18-29yrs,13990,10340
2021-08-31,30-39yrs,9958,8624
2021-08-31,40-49yrs,9699,8094
2021-08-31,50-59yrs,11842,9458
2021-08-31,60-69yrs,11530,10315
2021-08-31,70-79yrs,6718,6162
2021-08-31,80+,3618,3221
2021-09-01,12-17yrs,6670,4653
2021-09-01,18-29yrs,13990,10355
2021-09-01,30-39yrs,9958,8640
2021-09-01,40-49yrs,9699,8106
2021-09-01,50-59yrs,11842,9464
2021-09-01,60-69yrs,11530,10321
2021-09-01,70-79yrs,6718,6163
2021-09-01,80+,3618,3220
2021-09-02,12-17yrs,6670,4670
2021-09-02,18-29yrs,13990,10384
2021-09-02,30-39yrs,9958,8657
2021-09-02,40-49yrs,9699,8113
2021-09-02,50-59yrs,11842,9471
2021-09-02,60-69yrs,11530,10325
2021-09-02,70-79yrs,6718,6164
2021-09-02,80+,3618,3221
2021-09-03,12-17yrs,6670,4682
2021-09-03,18-29yrs,13990,10406
2021-09-03,30-39yrs,9958,8680
2021-09-03,40-49yrs,9699,8130
2021-09-03,50-59yrs,11842,9476
2021-09-03,60-69yrs,11530,10327
2021-09-03,70-79yrs,6718,6166
2021-09-03,80+,3618,3221
2021-09-04,12-17yrs,6670,4682
2021-09-04,18-29yrs,13990,10394
2021-09-04,30-39yrs,9958,8662
2021-09-04,40-49yrs,9699,8123
2021-09-04,50-59yrs,11842,9475
2021-09-04,60-69yrs,11530,10323
2021-09-04,70-79yrs,6718,6168
2021-09-04,80+,3618,3218
2021-09-05,12-17yrs,6670,4684
2021-09-05,18-29yrs,13990,10399
2021-09-05,30-39yrs,9958,8665
2021-09-05,40-49yrs,9699,8123
2021-09-05,50-59yrs,11842,9475
2021-09-05,60-69yrs,11530,10323
2021-09-05,70-79yrs,6718,6168
2021-09-05,80+,3618,3218
2021-09-06,12-17yrs,6670,4685
2021-09-06,18-29yrs,13990,10405
2021-09-06,30-39yrs,9958,8668
2021-09-06,40-49yrs,9699,8125
2021-09-06,50-59yrs,11842,9476
2021-09-06,60-69yrs,11530,10323
2021-09-06,70-79yrs,6718,6168
2021-09-06,80+,3618,3218
2021-09-07,12-17yrs,6670,4685
2021-09-07,18-29yrs,13990,10408
2021-09-07,30-39yrs,9958,8668
2021-09-07,40-49yrs,9699,8125
2021-09-07,50-59yrs,11842,9477
2021-09-07,60-69yrs,11530,10323
2021-09-07,70-79yrs,6718,6168
2021-09-07,80+,3618,3218
2021-09-08,12-17yrs,6670,4704
2021-09-08,18-29yrs,13990,10429
2021-09-08,30-39yrs,9958,8693
2021-09-08,40-49yrs,9699,8134
2021-09-08,50-59yrs,11842,9485
2021-09-08,60-69yrs,11530,10330
2021-09-08,70-79yrs,6718,6173
2021-09-08,80+,3618,3218
2021-09-09,12-17yrs,6670,4729
2021-09-09,18-29yrs,13990,10476
2021-09-09,30-39yrs,9958,8724
2021-09-09,40-49yrs,9699,8156
2021-09-09,50-59yrs,11842,9498
2021-09-09,60-69yrs,11530,10338
2021-09-09,70-79yrs,6718,6178
2021-09-09,80+,3618,3224
2021-09-10,12-17yrs,6670,4786
2021-09-10,18-29yrs,13990,10544
2021-09-10,30-39yrs,9958,8766
2021-09-10,40-49yrs,9699,8198
2021-09-10,50-59yrs,11842,9531
2021-09-10,60-69yrs,11530,10358
2021-09-10,70-79yrs,6718,6182
2021-09-10,80+,3618,3225
2021-09-11,12-17yrs,6670,4806
2021-09-11,18-29yrs,13990,10583
2021-09-11,30-39yrs,9958,8798
2021-09-11,40-49yrs,9699,8225
2021-09-11,50-59yrs,11842,9557
2021-09-11,60-69yrs,11530,10374
2021-09-11,70-79yrs,6718,6186
2021-09-11,80+,3618,3225
2021-09-12,12-17yrs,6670,4809
2021-09-12,18-29yrs,13990,10585
2021-09-12,30-39yrs,9958,8800
2021-09-12,40-49yrs,9699,8228
2021-09-12,50-59yrs,11842,9562
2021-09-12,60-69yrs,11530,10374
2021-09-12,70-79yrs,6718,6187
2021-09-12,80+,3618,3225
2021-09-13,12-17yrs,6670,4809
2021-09-13,18-29yrs,13990,10586
2021-09-13,30-39yrs,9958,8802
2021-09-13,40-49yrs,9699,8228
2021-09-13,50-59yrs,11842,9565
2021-09-13,60-69yrs,11530,10375
2021-09-13,70-79yrs,6718,6187
2021-09-13,80+,3618,3225
2021-09-14,12-17yrs,6670,4841
2021-09-14,18-29yrs,13990,10622
2021-09-14,30-39yrs,9958,8834
2021-09-14,40-49yrs,9699,8244
2021-09-14,50-59yrs,11842,9585
2021-09-14,60-69yrs,11530,10380
2021-09-14,70-79yrs,6718,6190
2021-09-14,80+,3618,3227
2021-09-15,12-17yrs,6670,4896
2021-09-15,18-29yrs,13990,10685
2021-09-15,30-39yrs,9958,8880
2021-09-15,40-49yrs,9699,8270
2021-09-15,50-59yrs,11842,9605
2021-09-15,60-69yrs,11530,10394
2021-09-15,70-79yrs,6718,6193
2021-09-15,80+,3618,3227
2021-09-16,12-17yrs,6670,4945
2021-09-16,18-29yrs,13990,10736
2021-09-16,30-39yrs,9958,8933
2021-09-16,40-49yrs,9699,8312
2021-09-16,50-59yrs,11842,9645
2021-09-16,60-69yrs,11530,10413
2021-09-16,70-79yrs,6718,6204
2021-09-16,80+,3618,3229
2021-09-17,12-17yrs,6670,4963
2021-09-17,18-29yrs,13990,10776
2021-09-17,30-39yrs,9958,8965
2021-09-17,40-49yrs,9699,8340
2021-09-17,50-59yrs,11842,9675
2021-09-17,60-69yrs,11530,10422
2021-09-17,70-79yrs,6718,6206
2021-09-17,80+,3618,3230
2021-09-18,12-17yrs,6670,4982
2021-09-18,18-29yrs,13990,10801
2021-09-18,30-39yrs,9958,8992
2021-09-18,40-49yrs,9699,8350
2021-09-18,50-59yrs,11842,9682
2021-09-18,60-69yrs,11530,10429
2021-09-18,70-79yrs,6718,6210
2021-09-18,80+,3618,3230
2021-09-19,12-17yrs,6670,4989
2021-09-19,18-29yrs,13990,10808
2021-09-19,30-39yrs,9958,8995
2021-09-19,40-49yrs,9699,8358
2021-09-19,50-59yrs,11842,9687
2021-09-19,60-69yrs,11530,10430
2021-09-19,70-79yrs,6718,6210
2021-09-19,80+,3618,3230
2021-09-20,12-17yrs,6670,4989
2021-09-20,18-29yrs,13990,10808
2021-09-20,30-39yrs,9958,8995
2021-09-20,40-49yrs,9699,8358
2021-09-20,50-59yrs,11842,9687
2021-09-20,60-69yrs,11530,10430
2021-09-20,70-79yrs,6718,6210
2021-09-20,80+,3618,3230
2021-09-21,12-17yrs,6670,5003
2021-09-21,18-29yrs,13990,10877
2021-09-21,30-39yrs,9958,9040
2021-09-21,40-49yrs,9699,8396
2021-09-21,50-59yrs,11842,9715
2021-09-21,60-69yrs,11530,10449
2021-09-21,70-79yrs,6718,6211
2021-09-21,80+,3618,3235
2021-09-22,12-17yrs,6670,5009
2021-09-22,18-29yrs,13990,10924
2021-09-22,30-39yrs,9958,9065
2021-09-22,40-49yrs,9699,8421
2021-09-22,50-59yrs,11842,9732
2021-09-22,60-69yrs,11530,10458
2021-09-22,70-79yrs,6718,6218
2021-09-22,80+,3618,3238
2021-09-23,12-17yrs,6670,5031
2021-09-23,18-29yrs,13990,10959
2021-09-23,30-39yrs,9958,9093
2021-09-23,40-49yrs,9699,8445
2021-09-23,50-59yrs,11842,9750
2021-09-23,60-69yrs,11530,10472
2021-09-23,70-79yrs,6718,6223
2021-09-23,80+,3618,3237
2021-09-24,12-17yrs,6670,5094
2021-09-24,18-29yrs,13990,11040
2021-09-24,30-39yrs,9958,9128
2021-09-24,40-49yrs,9699,8477
2021-09-24,50-59yrs,11842,9784
2021-09-24,60-69yrs,11530,10497
2021-09-24,70-79yrs,6718,6235
2021-09-24,80+,3618,3240
2021-09-25,12-17yrs,6670,5107
2021-09-25,18-29yrs,13990,11075
2021-09-25,30-39yrs,9958,9147
2021-09-25,40-49yrs,9699,8493
2021-09-25,50-59yrs,11842,9794
2021-09-25,60-69yrs,11530,10507
2021-09-25,70-79yrs,6718,6239
2021-09-25,80+,3618,3240
2021-09-26,12-17yrs,6670,5112
2021-09-26,18-29yrs,13990,11076
2021-09-26,30-39yrs,9958,9148
2021-09-26,40-49yrs,9699,8496
2021-09-26,50-59yrs,11842,9794
2021-09-26,60-69yrs,11530,10506
2021-09-26,70-79yrs,6718,6239
2021-09-26,80+,3618,3240
2021-09-27,12-17yrs,6670,5111
2021-09-27,18-29yrs,13990,11079
2021-09-27,30-39yrs,9958,9151
2021-09-27,40-49yrs,9699,8499
2021-09-27,50-59yrs,11842,9796
2021-09-27,60-69yrs,11530,10506
2021-09-27,70-79yrs,6718,6239
2021-09-27,80+,3618,3240
2021-09-28,12-17yrs,6670,5138
2021-09-28,18-29yrs,13990,11126
2021-09-28,30-39yrs,9958,9183
2021-09-28,40-49yrs,9699,8520
2021-09-28,50-59yrs,11842,9812
2021-09-28,60-69yrs,11530,10513
2021-09-28,70-79yrs,6718,6243
2021-09-28,80+,3618,3240
2021-09-29,12-17yrs,6670,5200
2021-09-29,18-29yrs,13990,11181
2021-09-29,30-39yrs,9958,9221
2021-09-29,40-49yrs,9699,8551
2021-09-29,50-59yrs,11842,9839
2021-09-29,60-69yrs,11530,10527
2021-09-29,70-79yrs,6718,6247
2021-09-29,80+,3618,3242
2021-09-30,12-17yrs,6670,5242
2021-09-30,18-29yrs,13990,11239
2021-09-30,30-39yrs,9958,9266
2021-09-30,40-49yrs,9699,8575
2021-09-30,50-59yrs,11842,9866
2021-09-30,60-69yrs,11530,10541
2021-09-30,70-79yrs,6718,6251
2021-09-30,80+,3618,3243
2021-10-01,12-17yrs,6670,5257
2021-10-01,18-29yrs,13990,11263
2021-10-01,30-39yrs,9958,9294
2021-10-01,40-49yrs,9699,8588
2021-10-01,50-59yrs,11842,9882
2021-10-01,60-69yrs,11530,10556
2021-10-01,70-79yrs,6718,6257
2021-10-01,80+,3618,3244
2021-10-02,12-17yrs,6670,5261
2021-10-02,18-29yrs,13990,11281
2021-10-02,30-39yrs,9958,9301
2021-10-02,40-49yrs,9699,8595
2021-10-02,50-59yrs,11842,9884
2021-10-02,60-69yrs,11530,10559
2021-10-02,70-79yrs,6718,6260
2021-10-02,80+,3618,3244
2021-10-03,12-17yrs,6670,5262
2021-10-03,18-29yrs,13990,11285
2021-10-03,30-39yrs,9958,9302
2021-10-03,40-49yrs,9699,8596
2021-10-03,50-59yrs,11842,9884
2021-10-03,60-69yrs,11530,10559
2021-10-03,70-79yrs,6718,6260
2021-10-03,80+,3618,3244
2021-10-04,12-17yrs,6670,5262
2021-10-04,18-29yrs,13990,11286
2021-10-04,30-39yrs,9958,9303
2021-10-04,40-49yrs,9699,8597
2021-10-04,50-59yrs,11842,9884
2021-10-04,60-69yrs,11530,10559
2021-10-04,70-79yrs,6718,6260
2021-10-04,80+,3618,3244
2021-10-05,12-17yrs,6670,5266
2021-10-05,18-29yrs,13990,11295
2021-10-05,30-39yrs,9958,9307
2021-10-05,40-49yrs,9699,8604
2021-10-05,50-59yrs,11842,9886
2021-10-05,60-69yrs,11530,10564
2021-10-05,70-79yrs,6718,6261
2021-10-05,80+,3618,3244
2021-10-06,12-17yrs,6670,5277
2021-10-06,18-29yrs,13990,11320
2021-10-06,30-39yrs,9958,9330
2021-10-06,40-49yrs,9699,8612
2021-10-06,50-59yrs,11842,9896
2021-10-06,60-69yrs,11530,10565
2021-10-06,70-79yrs,6718,6265
2021-10-06,80+,3618,3244
2021-10-07,12-17yrs,6670,5295
2021-10-07,18-29yrs,13990,11340
2021-10-07,30-39yrs,9958,9344
2021-10-07,40-49yrs,9699,8622
2021-10-07,50-59yrs,11842,9904
2021-10-07,60-69yrs,11530,10567
2021-10-07,70-79yrs,6718,6266
2021-10-07,80+,3618,3244
2021-10-08,12-17yrs,6670,5301
2021-10-08,18-29yrs,13990,11356
2021-10-08,30-39yrs,9958,9357
2021-10-08,40-49yrs,9699,8625
2021-10-08,50-59yrs,11842,9906
2021-10-08,60-69yrs,11530,10572
2021-10-08,70-79yrs,6718,6268
2021-10-08,80+,3618,3245
2021-10-09,12-17yrs,6670,5316
2021-10-09,18-29yrs,13990,11388
2021-10-09,30-39yrs,9958,9371
2021-10-09,40-49yrs,9699,8642
2021-10-09,50-59yrs,11842,9919
2021-10-09,60-69yrs,11530,10582
2021-10-09,70-79yrs,6718,6269
2021-10-09,80+,3618,3245
2021-10-10,12-17yrs,6670,5323
2021-10-10,18-29yrs,13990,11391
2021-10-10,30-39yrs,9958,9377
2021-10-10,40-49yrs,9699,8643
2021-10-10,50-59yrs,11842,9922
2021-10-10,60-69yrs,11530,10586
2021-10-10,70-79yrs,6718,6269
2021-10-10,80+,3618,3245
2021-10-11,12-17yrs,6670,5324
2021-10-11,18-29yrs,13990,11394
2021-10-11,30-39yrs,9958,9377
2021-10-11,40-49yrs,9699,8644
2021-10-11,50-59yrs,11842,9922
2021-10-11,60-69yrs,11530,10587
2021-10-11,70-79yrs,6718,6269
2021-10-11,80+,3618,3245
2021-10-12,12-17yrs,6670,5327
2021-10-12,18-29yrs,13990,11399
2021-10-12,30-39yrs,9958,9377
2021-10-12,40-49yrs,9699,8644
2021-10-12,50-59yrs,11842,9922
2021-10-12,60-69yrs,11530,10587
2021-10-12,70-79yrs,6718,6269
2021-10-12,80+,3618,3245
2021-10-13,12-17yrs,6670,5337
2021-10-13,18-29yrs,13990,11422
2021-10-13,30-39yrs,9958,9396
2021-10-13,40-49yrs,9699,8654
2021-10-13,50-59yrs,11842,9930
2021-10-13,60-69yrs,11530,10595
2021-10-13,70-79yrs,6718,6269
2021-10-13,80+,3618,3246
2021-10-14,12-17yrs,6670,5359
2021-10-14,18-29yrs,13990,11455
2021-10-14,30-39yrs,9958,9416
2021-10-14,40-49yrs,9699,8667
2021-10-14,50-59yrs,11842,9944
2021-10-14,60-69yrs,11530,10603
2021-10-14,70-79yrs,6718,6271
2021-10-14,80+,3618,3246
2021-10-15,12-17yrs,6670,5379
2021-10-15,18-29yrs,13990,11478
2021-10-15,30-39yrs,9958,9434
2021-10-15,40-49yrs,9699,8686
2021-10-15,50-59yrs,11842,9954
2021-10-15,60-69yrs,11530,10612
2021-10-15,70-79yrs,6718,6275
2021-10-15,80+,3618,3245
2021-10-16,12-17yrs,6670,5387
2021-10-16,18-29yrs,13990,11493
2021-10-16,30-39yrs,9958,9452
2021-10-16,40-49yrs,9699,8690
2021-10-16,50-59yrs,11842,9961
2021-10-16,60-69yrs,11530,10613
2021-10-16,70-79yrs,6718,6275
2021-10-16,80+,3618,3245
2021-10-17,12-17yrs,6670,5387
2021-10-17,18-29yrs,13990,11502
2021-10-17,30-39yrs,9958,9464
2021-10-17,40-49yrs,9699,8698
2021-10-17,50-59yrs,11842,9962
2021-10-17,60-69yrs,11530,10613
2021-10-17,70-79yrs,6718,6275
2021-10-17,80+,3618,3245
2021-10-18,12-17yrs,6670,5387
2021-10-18,18-29yrs,13990,11502
2021-10-18,30-39yrs,9958,9463
2021-10-18,40-49yrs,9699,8698
2021-10-18,50-59yrs,11842,9963
2021-10-18,60-69yrs,11530,10613
2021-10-18,70-79yrs,6718,6275
2021-10-18,80+,3618,3245
2021-10-19,12-17yrs,6670,5393
2021-10-19,18-29yrs,13990,11507
2021-10-19,30-39yrs,9958,9471
2021-10-19,40-49yrs,9699,8707
2021-10-19,50-59yrs,11842,9969
2021-10-19,60-69yrs,11530,10614
2021-10-19,70-79yrs,6718,6277
2021-10-19,80+,3618,3245
2021-10-20,12-17yrs,6670,5396
2021-10-20,18-29yrs,13990,11528
2021-10-20,30-39yrs,9958,9478
2021-10-20,40-49yrs,9699,8718
2021-10-20,50-59yrs,11842,9977
2021-10-20,60-69yrs,11530,10619
2021-10-20,70-79yrs,6718,6279
2021-10-20,80+,3618,3245
2021-10-21,12-17yrs,6670,5416
2021-10-21,18-29yrs,13990,11551
2021-10-21,30-39yrs,9958,9496
2021-10-21,40-49yrs,9699,8728
2021-10-21,50-59yrs,11842,9989
2021-10-21,60-69yrs,11530,10628
2021-10-21,70-79yrs,6718,6282
2021-10-21,80+,3618,3246
2021-10-22,12-17yrs,6670,5433
2021-10-22,18-29yrs,13990,11571
2021-10-22,30-39yrs,9958,9513
2021-10-22,40-49yrs,9699,8743
2021-10-22,50-59yrs,11842,9992
2021-10-22,60-69yrs,11530,10633
2021-10-22,70-79yrs,6718,6285
2021-10-22,80+,3618,3246
2021-10-23,12-17yrs,6670,5441
2021-10-23,18-29yrs,13990,11586
2021-10-23,30-39yrs,9958,9522
2021-10-23,40-49yrs,9699,8750
