Date,one dose cumulative
2021-08-13,78.58
2021-08-14,78.66
2021-08-15,78.68
2021-08-16,78.74
2021-08-17,78.84
2021-08-18,78.91
2021-08-19,79.14
2021-08-20,79.39
2021-08-21,79.65
2021-08-22,79.72
2021-08-23,79.78
2021-08-24,79.91
2021-08-25,80.11
2021-08-26,80.2
2021-08-27,80.28
2021-08-28,80.37
2021-08-29,80.42
2021-08-30,80.44
2021-08-31,80.52
2021-09-01,80.66
2021-09-02,80.81
2021-09-03,80.96
2021-09-04,81.04
2021-09-05,81.13
2021-09-06,81.22
2021-09-07,81.31
2021-09-08,81.44
2021-09-09,81.63
2021-09-10,82.02
2021-09-11,82.25
2021-09-12,82.31
2021-09-13,82.42
2021-09-14,82.65
2021-09-15,82.93
2021-09-16,83.14
2021-09-17,83.45
2021-09-18,83.77
2021-09-19,83.84
2021-09-20,83.91
2021-09-21,84.06
2021-09-22,84.33
2021-09-23,84.54
2021-09-24,84.91
2021-09-25,85.15
2021-09-26,85.21
2021-09-27,85.26
2021-09-28,85.41
2021-09-29,85.66
2021-09-30,85.89
2021-10-01,86.02
2021-10-02,86.33
2021-10-03,86.39
2021-10-04,86.43
2021-10-05,86.62
2021-10-06,86.79
2021-10-07,87.03
2021-10-08,87.32
2021-10-09,87.59
2021-10-10,87.71
2021-10-11,87.75
2021-10-12,87.8
2021-10-13,87.99
2021-10-14,88.24
2021-10-15,88.4
2021-10-16,88.58
2021-10-17,88.62
2021-10-18,88.64
2021-10-19,88.79
2021-10-20,88.89
2021-10-21,89.08
2021-10-22,89.18
2021-10-23,89.25
2021-10-24,89.3
2021-10-25,89.34
2021-10-26,89.43
2021-10-27,89.56
2021-10-28,89.62
2021-10-29,89.71
2021-10-30,89.77
2021-10-31,89.8
2021-11-01,89.82
2021-11-02,89.85
2021-11-03,89.93
2021-11-04,90.0
2021-11-05,90.06
2021-11-06,90.09
2021-11-07,90.11
2021-11-08,90.16
2021-11-09,90.22
2021-11-10,90.27
2021-11-11,90.32
2021-11-12,90.35
2021-11-13,90.42
2021-11-14,90.43
2021-11-15,90.47
2021-11-16,90.5
2021-11-17,90.55
2021-11-18,90.59
2021-11-19,90.63
2021-11-20,90.68
2021-11-21,90.69
2021-11-22,90.73
2021-11-23,90.75
2021-11-24,90.81
2021-11-25,90.9
2021-11-26,90.96
2021-11-27,91.02
2021-11-28,91.07
2021-11-29,91.09
2021-11-30,91.13
2021-12-01,82.03
2021-12-02,82.31
2021-12-03,82.33
2021-12-04,82.43
2021-12-05,82.7
2021-12-06,82.94
2021-12-07,83.06
2021-12-08,83.15
2021-12-09,83.37
2021-12-10,83.67
2021-12-11,83.85
2021-12-12,84.01
2021-12-13,84.06
2021-12-14,84.11
2021-12-15,84.18
2021-12-16,84.3
2021-12-17,84.41
2021-12-18,84.52
2021-12-19,84.64
2021-12-20,84.73
2021-12-21,84.78
2021-12-22,84.93
2021-12-23,85.01
2021-12-24,85.09
2021-12-25,85.12
2021-12-26,85.13
2021-12-27,85.14
2021-12-28,85.21
2021-12-29,85.26
2021-12-30,85.33
2021-12-31,85.41
2022-01-01,85.45
2022-01-02,85.46
2022-01-03,85.5
2022-01-04,85.59
2022-01-05,85.67
2022-01-06,85.8
2022-01-07,85.9
2022-01-08,86.02
2022-01-09,86.09
2022-01-10,86.18
2022-01-11,86.24
2022-01-12,86.34
2022-01-13,86.44
2022-01-14,86.51
2022-01-15,86.7
2022-01-16,86.79
2022-01-17,86.82
2022-01-18,86.87
2022-01-19,86.96
2022-01-20,87.01
2022-01-21,87.1
2022-01-22,87.14
2022-01-23,87.18
2022-01-24,87.21
2022-01-25,87.25
2022-01-26,87.31
2022-01-27,87.39
2022-01-28,87.42
2022-01-29,87.48
2022-01-30,87.52
2022-01-31,87.53
2022-02-01,87.57
2022-02-02,87.59
2022-02-03,87.67
2022-02-04,87.7
2022-02-05,87.78
2022-02-06,87.78
2022-02-07,87.79
2022-02-08,87.81
2022-02-09,87.82
2022-02-10,87.85
2022-02-11,87.9
2022-02-12,87.92
2022-02-13,87.93
2022-02-14,87.96
2022-02-15,87.98
2022-02-16,88.0
2022-02-17,88.03
2022-02-18,88.03
2022-02-19,88.06
2022-02-20,88.06
2022-02-21,88.06
2022-02-22,88.07
2022-02-23,88.08
2022-02-24,88.09
2022-02-25,88.11
2022-02-26,88.11
2022-02-27,88.12
2022-02-28,88.12
2022-03-01,88.12
2022-03-02,88.14
2022-03-03,88.15
2022-03-04,88.15
2022-03-05,88.16
2022-03-06,88.16
2022-03-07,88.16
2022-03-08,88.17
2022-03-09,88.2
2022-03-10,88.21
2022-03-11,88.22
2022-03-12,88.23
2022-03-13,88.23
