Date,one dose cumulative
2021-08-13,78.54
2021-08-14,78.59
2021-08-15,78.61
2021-08-16,78.61
2021-08-17,78.64
2021-08-18,78.82
2021-08-19,78.89
2021-08-20,79.0
2021-08-21,79.02
2021-08-22,79.02
2021-08-23,79.02
2021-08-24,79.08
2021-08-25,79.39
2021-08-26,79.53
2021-08-27,79.56
2021-08-28,79.64
2021-08-29,79.66
2021-08-30,79.68
2021-08-31,79.71
2021-09-01,80.03
2021-09-02,80.16
2021-09-03,80.22
2021-09-04,80.36
2021-09-05,80.39
2021-09-06,80.39
2021-09-07,80.4
2021-09-08,80.75
2021-09-09,81.23
2021-09-10,81.44
2021-09-11,81.64
2021-09-12,81.68
2021-09-13,81.69
2021-09-14,81.77
2021-09-15,82.21
2021-09-16,82.37
2021-09-17,82.47
2021-09-18,82.62
2021-09-19,82.65
2021-09-20,82.68
2021-09-21,82.77
2021-09-22,83.2
2021-09-23,83.35
2021-09-24,83.45
2021-09-25,83.58
2021-09-26,83.62
2021-09-27,83.63
2021-09-28,84.03
2021-09-29,84.11
2021-09-30,84.49
2021-10-01,84.57
2021-10-02,84.75
2021-10-03,84.76
2021-10-04,84.81
2021-10-05,84.87
2021-10-06,85.24
2021-10-07,85.39
2021-10-08,85.44
2021-10-09,85.56
2021-10-10,85.58
2021-10-11,85.58
2021-10-12,85.58
2021-10-13,86.0
2021-10-14,86.24
2021-10-15,86.28
2021-10-16,86.36
2021-10-17,86.4
2021-10-18,86.41
2021-10-19,86.46
2021-10-20,86.68
2021-10-21,86.72
2021-10-22,86.76
2021-10-23,86.82
2021-10-24,86.82
2021-10-25,86.84
2021-10-26,86.9
2021-10-27,87.11
2021-10-28,87.26
2021-10-29,87.28
2021-10-30,87.31
2021-10-31,87.34
2021-11-01,87.35
2021-11-02,87.46
2021-11-03,87.55
2021-11-04,87.6
2021-11-05,87.64
2021-11-06,87.64
2021-11-07,87.66
2021-11-08,87.66
2021-11-09,87.7
2021-11-10,87.74
2021-11-11,87.8
2021-11-12,87.82
2021-11-13,87.85
2021-11-14,87.86
2021-11-15,87.87
2021-11-16,87.92
2021-11-17,87.94
2021-11-18,87.97
2021-11-19,88.03
2021-11-20,88.1
2021-11-21,88.11
2021-11-22,88.11
2021-11-23,88.21
2021-11-24,88.28
2021-11-25,88.35
2021-11-26,88.42
2021-11-27,88.45
2021-11-28,88.48
2021-11-29,88.49
2021-11-30,88.51
2021-12-01,80.29
2021-12-02,80.75
2021-12-03,81.21
2021-12-04,81.31
2021-12-05,81.32
2021-12-06,81.35
2021-12-07,81.67
2021-12-08,81.86
2021-12-09,81.93
2021-12-10,82.05
2021-12-11,82.06
2021-12-12,82.08
2021-12-13,82.11
2021-12-14,82.2
2021-12-15,82.34
2021-12-16,82.55
2021-12-17,82.8
2021-12-18,82.88
2021-12-19,82.92
2021-12-20,82.92
2021-12-21,83.05
2021-12-22,83.16
2021-12-23,83.26
2021-12-24,83.33
2021-12-25,83.33
2021-12-26,83.33
2021-12-27,83.33
2021-12-28,83.34
2021-12-29,83.37
2021-12-30,83.55
2021-12-31,83.71
2022-01-01,83.77
2022-01-02,83.77
2022-01-03,83.77
2022-01-04,83.78
2022-01-05,83.8
2022-01-06,83.94
2022-01-07,84.04
2022-01-08,84.13
2022-01-09,84.13
2022-01-10,84.14
2022-01-11,84.24
2022-01-12,84.31
2022-01-13,84.41
2022-01-14,84.54
2022-01-15,84.58
2022-01-16,84.58
2022-01-17,84.59
2022-01-18,84.76
2022-01-19,84.87
2022-01-20,84.95
2022-01-21,85.04
2022-01-22,85.04
2022-01-23,85.05
2022-01-24,85.07
2022-01-25,85.09
2022-01-26,85.11
2022-01-27,85.16
2022-01-28,85.19
2022-01-29,85.19
2022-01-30,85.2
2022-01-31,85.2
2022-02-01,85.26
2022-02-02,85.3
2022-02-03,85.31
2022-02-04,85.35
2022-02-05,85.36
2022-02-06,85.36
2022-02-07,85.36
2022-02-08,85.4
2022-02-09,85.42
2022-02-10,85.43
2022-02-11,85.46
2022-02-12,85.46
2022-02-13,85.46
2022-02-14,85.48
2022-02-15,85.5
2022-02-16,85.51
2022-02-17,85.5
2022-02-18,85.51
2022-02-19,85.51
2022-02-20,85.52
2022-02-21,85.51
2022-02-22,85.51
2022-02-23,85.51
2022-02-24,85.51
2022-02-25,85.52
2022-02-26,85.53
2022-02-27,85.53
2022-02-28,85.53
2022-03-01,85.53
2022-03-02,85.53
2022-03-03,85.54
2022-03-04,85.54
2022-03-05,85.55
2022-03-06,85.55
2022-03-07,85.55
2022-03-08,85.55
2022-03-09,85.55
2022-03-10,85.55
2022-03-11,85.55
2022-03-12,85.55
2022-03-13,85.55
