Date,one dose cumulative
2021-08-13,76.79
2021-08-14,76.83
2021-08-15,76.86
2021-08-16,76.87
2021-08-17,76.91
2021-08-18,77.09
2021-08-19,77.2
2021-08-20,77.25
2021-08-21,77.29
2021-08-22,77.31
2021-08-23,77.32
2021-08-24,77.35
2021-08-25,77.52
2021-08-26,77.62
2021-08-27,77.86
2021-08-28,77.93
2021-08-29,77.95
2021-08-30,77.97
2021-08-31,78.01
2021-09-01,78.15
2021-09-02,78.27
2021-09-03,78.6
2021-09-04,78.69
2021-09-05,78.74
2021-09-06,78.77
2021-09-07,78.79
2021-09-08,79.04
2021-09-09,79.31
2021-09-10,79.57
2021-09-11,79.69
2021-09-12,79.73
2021-09-13,79.76
2021-09-14,79.81
2021-09-15,80.09
2021-09-16,80.23
2021-09-17,80.49
2021-09-18,80.72
2021-09-19,80.76
2021-09-20,80.79
2021-09-21,80.86
2021-09-22,81.12
2021-09-23,81.31
2021-09-24,81.53
2021-09-25,81.63
2021-09-26,81.73
2021-09-27,81.74
2021-09-28,81.8
2021-09-29,82.02
2021-09-30,82.12
2021-10-01,82.17
2021-10-02,82.34
2021-10-03,82.36
2021-10-04,82.39
2021-10-05,82.44
2021-10-06,82.6
2021-10-07,82.68
2021-10-08,82.77
2021-10-09,82.83
2021-10-10,82.9
2021-10-11,82.92
2021-10-12,82.93
2021-10-13,83.04
2021-10-14,83.11
2021-10-15,83.23
2021-10-16,83.27
2021-10-17,83.34
2021-10-18,83.35
2021-10-19,83.38
2021-10-20,83.48
2021-10-21,83.53
2021-10-22,83.66
2021-10-23,83.69
2021-10-24,83.75
2021-10-25,83.76
2021-10-26,83.78
2021-10-27,83.87
2021-10-28,83.93
2021-10-29,84.02
2021-10-30,84.09
2021-10-31,84.15
2021-11-01,84.17
2021-11-02,84.22
2021-11-03,84.25
2021-11-04,84.3
2021-11-05,84.33
2021-11-06,84.37
2021-11-07,84.38
2021-11-08,84.43
2021-11-09,84.49
2021-11-10,84.53
2021-11-11,84.57
2021-11-12,84.61
2021-11-13,84.69
2021-11-14,84.7
2021-11-15,84.7
2021-11-16,84.75
2021-11-17,84.76
2021-11-18,84.78
2021-11-19,84.82
2021-11-20,84.87
2021-11-21,84.88
2021-11-22,84.89
2021-11-23,84.93
2021-11-24,84.94
2021-11-25,84.99
2021-11-26,85.0
2021-11-27,85.06
2021-11-28,85.09
2021-11-29,85.09
2021-11-30,85.13
2021-12-01,78.0
2021-12-02,78.12
2021-12-03,78.22
2021-12-04,78.28
2021-12-05,78.69
2021-12-06,78.69
2021-12-07,78.77
2021-12-08,78.97
2021-12-09,79.17
2021-12-10,79.3
2021-12-11,79.36
2021-12-12,79.67
2021-12-13,79.67
2021-12-14,79.72
2021-12-15,79.91
2021-12-16,79.96
2021-12-17,80.0
2021-12-18,80.06
2021-12-19,80.18
2021-12-20,80.19
2021-12-21,80.34
2021-12-22,80.39
2021-12-23,80.46
2021-12-24,80.5
2021-12-25,80.51
2021-12-26,80.51
2021-12-27,80.51
2021-12-28,80.53
2021-12-29,80.61
2021-12-30,80.69
2021-12-31,80.79
2022-01-01,80.81
2022-01-02,80.81
2022-01-03,80.82
2022-01-04,80.89
2022-01-05,80.96
2022-01-06,81.04
2022-01-07,81.13
2022-01-08,81.17
2022-01-09,81.24
2022-01-10,81.25
2022-01-11,81.41
2022-01-12,81.49
2022-01-13,81.59
2022-01-14,81.67
2022-01-15,81.75
2022-01-16,81.87
2022-01-17,81.87
2022-01-18,81.94
2022-01-19,82.03
2022-01-20,82.09
2022-01-21,82.17
2022-01-22,82.28
2022-01-23,82.35
2022-01-24,82.36
2022-01-25,82.42
2022-01-26,82.48
2022-01-27,82.54
2022-01-28,82.59
2022-01-29,82.65
2022-01-30,82.68
2022-01-31,82.69
2022-02-01,82.72
2022-02-02,82.75
2022-02-03,82.77
2022-02-04,82.78
2022-02-05,82.83
2022-02-06,82.83
2022-02-07,82.83
2022-02-08,82.85
2022-02-09,82.88
2022-02-10,82.86
2022-02-11,82.88
2022-02-12,82.93
2022-02-13,82.95
2022-02-14,82.97
2022-02-15,82.99
2022-02-16,83.0
2022-02-17,83.01
2022-02-18,83.02
2022-02-19,83.03
2022-02-20,83.05
2022-02-21,83.05
2022-02-22,83.05
2022-02-23,83.06
2022-02-24,83.07
2022-02-25,83.07
2022-02-26,83.08
2022-02-27,83.11
2022-02-28,83.11
2022-03-01,83.11
2022-03-02,83.12
2022-03-03,83.12
2022-03-04,83.13
2022-03-05,83.13
2022-03-06,83.14
2022-03-07,83.14
2022-03-08,83.14
2022-03-09,83.15
2022-03-10,83.16
2022-03-11,83.16
2022-03-12,83.16
2022-03-13,83.16
