Date,one dose cumulative
2021-08-13,80.2
2021-08-14,80.35
2021-08-15,80.38
2021-08-16,80.39
2021-08-17,80.49
2021-08-18,80.6
2021-08-19,80.73
2021-08-20,80.85
2021-08-21,81.02
2021-08-22,81.08
2021-08-23,81.09
2021-08-24,81.23
2021-08-25,81.37
2021-08-26,81.47
2021-08-27,81.57
2021-08-28,81.73
2021-08-29,81.79
2021-08-30,81.81
2021-08-31,81.92
2021-09-01,82.04
2021-09-02,82.24
2021-09-03,82.46
2021-09-04,82.78
2021-09-05,82.83
2021-09-06,82.86
2021-09-07,82.92
2021-09-08,83.09
2021-09-09,83.27
2021-09-10,83.47
2021-09-11,83.66
2021-09-12,83.73
2021-09-13,83.76
2021-09-14,83.89
2021-09-15,84.0
2021-09-16,84.15
2021-09-17,84.27
2021-09-18,84.45
2021-09-19,84.52
2021-09-20,84.54
2021-09-21,84.71
2021-09-22,84.85
2021-09-23,85.04
2021-09-24,85.22
2021-09-25,85.31
2021-09-26,85.38
2021-09-27,85.42
2021-09-28,85.56
2021-09-29,85.68
2021-09-30,85.69
2021-10-01,85.76
2021-10-02,85.87
2021-10-03,85.91
2021-10-04,85.96
2021-10-05,86.02
2021-10-06,85.97
2021-10-07,86.04
2021-10-08,85.91
2021-10-09,86.0
2021-10-10,86.05
2021-10-11,86.07
2021-10-12,86.07
2021-10-13,86.22
2021-10-14,86.27
2021-10-15,86.36
2021-10-16,86.49
2021-10-17,86.53
2021-10-18,86.55
2021-10-19,86.61
2021-10-20,86.43
2021-10-21,86.23
2021-10-22,86.0
2021-10-23,86.11
2021-10-24,86.15
2021-10-25,86.16
2021-10-26,86.14
2021-10-27,86.05
2021-10-28,86.39
2021-10-29,86.45
2021-10-30,86.53
2021-10-31,86.56
2021-11-01,86.58
2021-11-02,86.64
2021-11-03,86.75
2021-11-04,86.73
2021-11-05,86.7
2021-11-06,86.67
2021-11-07,86.69
2021-11-08,86.74
2021-11-09,86.79
2021-11-10,86.82
2021-11-11,86.86
2021-11-12,86.89
2021-11-13,86.95
2021-11-14,86.97
2021-11-15,87.0
2021-11-16,87.02
2021-11-17,87.06
2021-11-18,87.11
2021-11-19,87.13
2021-11-20,87.19
2021-11-21,87.22
2021-11-22,87.24
2021-11-23,87.28
2021-11-24,87.32
2021-11-25,87.35
2021-11-26,87.38
2021-11-27,87.47
2021-11-28,87.49
2021-11-29,87.5
2021-11-30,87.52
2021-12-01,77.9
2021-12-02,78.26
2021-12-03,78.51
2021-12-04,78.73
2021-12-05,79.06
2021-12-06,79.09
2021-12-07,79.1
2021-12-08,79.3
2021-12-09,79.57
2021-12-10,79.66
2021-12-11,79.82
2021-12-12,80.01
2021-12-13,80.02
2021-12-14,80.08
2021-12-15,80.2
2021-12-16,80.33
2021-12-17,80.43
2021-12-18,80.57
2021-12-19,80.6
2021-12-20,80.63
2021-12-21,80.8
2021-12-22,80.82
2021-12-23,80.94
2021-12-24,80.99
2021-12-25,81.0
2021-12-26,81.0
2021-12-27,81.01
2021-12-28,81.02
2021-12-29,81.05
2021-12-30,81.11
2021-12-31,81.15
2022-01-01,81.16
2022-01-02,81.16
2022-01-03,81.17
2022-01-04,81.24
2022-01-05,81.29
2022-01-06,81.38
2022-01-07,81.46
2022-01-08,81.55
2022-01-09,81.57
2022-01-10,81.58
2022-01-11,81.65
2022-01-12,81.75
2022-01-13,81.82
2022-01-14,81.93
2022-01-15,82.01
2022-01-16,82.04
2022-01-17,82.05
2022-01-18,82.1
2022-01-19,82.23
2022-01-20,82.37
2022-01-21,82.51
2022-01-22,82.63
2022-01-23,82.65
2022-01-24,82.65
2022-01-25,82.63
2022-01-26,82.69
2022-01-27,82.74
2022-01-28,82.83
2022-01-29,82.89
2022-01-30,82.96
2022-01-31,82.95
2022-02-01,83.1
2022-02-02,83.11
2022-02-03,83.15
2022-02-04,83.18
2022-02-05,83.22
2022-02-06,83.25
2022-02-07,83.26
2022-02-08,83.29
2022-02-09,83.31
2022-02-10,83.32
2022-02-11,83.35
2022-02-12,83.37
2022-02-13,83.38
2022-02-14,83.42
2022-02-15,83.43
2022-02-16,83.45
2022-02-17,83.47
2022-02-18,83.52
2022-02-19,83.54
2022-02-20,83.54
2022-02-21,83.54
2022-02-22,83.54
2022-02-23,83.55
2022-02-24,83.57
2022-02-25,83.57
2022-02-26,83.59
2022-02-27,83.6
2022-02-28,83.6
2022-03-01,83.61
2022-03-02,83.61
2022-03-03,83.61
2022-03-04,83.62
2022-03-05,83.63
2022-03-06,83.64
2022-03-07,83.64
2022-03-08,83.64
2022-03-09,83.65
2022-03-10,83.66
2022-03-11,83.66
2022-03-12,83.67
2022-03-13,83.67
