Date,one dose cumulative
2021-08-13,81.13
2021-08-14,81.21
2021-08-15,81.3
2021-08-16,81.37
2021-08-17,81.46
2021-08-18,81.53
2021-08-19,81.63
2021-08-20,81.74
2021-08-21,81.84
2021-08-22,81.94
2021-08-23,82.01
2021-08-24,82.11
2021-08-25,82.2
2021-08-26,82.29
2021-08-27,82.38
2021-08-28,82.48
2021-08-29,82.57
2021-08-30,82.64
2021-08-31,82.73
2021-09-01,82.82
2021-09-02,82.92
2021-09-03,83.06
2021-09-04,83.17
2021-09-05,83.31
2021-09-06,83.43
2021-09-07,83.5
2021-09-08,83.61
2021-09-09,83.72
2021-09-10,83.82
2021-09-11,83.93
2021-09-12,84.04
2021-09-13,84.11
2021-09-14,84.18
2021-09-15,84.26
2021-09-16,84.35
2021-09-17,84.43
2021-09-18,84.52
2021-09-19,84.61
2021-09-20,84.69
2021-09-21,84.76
2021-09-22,84.87
2021-09-23,85.0
2021-09-24,85.14
2021-09-25,85.27
2021-09-26,85.4
2021-09-27,85.49
2021-09-28,85.57
2021-09-29,85.7
2021-09-30,85.8
2021-10-01,85.88
2021-10-02,85.97
2021-10-03,86.06
2021-10-04,86.13
2021-10-05,86.19
2021-10-06,86.27
2021-10-07,86.33
2021-10-08,86.41
2021-10-09,86.51
2021-10-10,86.63
2021-10-11,86.68
2021-10-12,86.7
2021-10-13,86.78
2021-10-14,86.85
2021-10-15,86.92
2021-10-16,86.98
2021-10-17,87.06
2021-10-18,87.11
2021-10-19,87.16
2021-10-20,87.24
2021-10-21,87.3
2021-10-22,87.36
2021-10-23,87.43
2021-10-24,87.49
2021-10-25,87.53
2021-10-26,87.58
2021-10-27,87.63
2021-10-28,87.69
2021-10-29,87.74
2021-10-30,87.8
2021-10-31,87.85
2021-11-01,87.87
2021-11-02,87.91
2021-11-03,87.96
2021-11-04,88.0
2021-11-05,88.02
2021-11-06,88.05
2021-11-07,88.1
2021-11-08,88.15
2021-11-09,88.18
2021-11-10,88.23
2021-11-11,88.28
2021-11-12,88.32
2021-11-13,88.37
2021-11-14,88.41
2021-11-15,88.44
2021-11-16,88.46
2021-11-17,88.5
2021-11-18,88.53
2021-11-19,88.57
2021-11-20,88.6
2021-11-21,88.65
2021-11-22,88.67
2021-11-23,88.7
2021-11-24,88.73
2021-11-25,88.77
2021-11-26,88.8
2021-11-27,88.84
2021-11-28,88.87
2021-11-29,88.89
2021-11-30,88.91
2021-12-01,84.04
2021-12-02,84.14
2021-12-03,84.23
2021-12-04,84.37
2021-12-05,84.56
2021-12-06,84.67
2021-12-07,84.72
2021-12-08,84.84
2021-12-09,84.95
2021-12-10,85.06
2021-12-11,85.21
2021-12-12,85.38
2021-12-13,85.44
2021-12-14,85.48
2021-12-15,85.56
2021-12-16,85.65
2021-12-17,85.75
2021-12-18,85.87
2021-12-19,86.07
2021-12-20,86.16
2021-12-21,86.21
2021-12-22,86.33
2021-12-23,86.44
2021-12-24,86.53
2021-12-25,86.61
2021-12-26,86.62
2021-12-27,86.62
2021-12-28,86.66
2021-12-29,86.78
2021-12-30,86.86
2021-12-31,86.95
2022-01-01,87.04
2022-01-02,87.05
2022-01-03,87.08
2022-01-04,87.11
2022-01-05,87.2
2022-01-06,87.27
2022-01-07,87.33
2022-01-08,87.41
2022-01-09,87.51
2022-01-10,87.57
2022-01-11,87.6
2022-01-12,87.67
2022-01-13,87.74
2022-01-14,87.82
2022-01-15,87.91
2022-01-16,88.02
2022-01-17,88.11
2022-01-18,88.13
2022-01-19,88.18
2022-01-20,88.25
2022-01-21,88.32
2022-01-22,88.4
2022-01-23,88.48
2022-01-24,88.54
2022-01-25,88.59
2022-01-26,88.64
2022-01-27,88.68
2022-01-28,88.73
2022-01-29,88.79
2022-01-30,88.85
2022-01-31,88.89
2022-02-01,88.93
2022-02-02,88.98
2022-02-03,89.03
2022-02-04,89.07
2022-02-05,89.13
2022-02-06,89.18
2022-02-07,89.22
2022-02-08,89.24
2022-02-09,89.28
2022-02-10,89.32
2022-02-11,89.37
2022-02-12,89.41
2022-02-13,89.46
2022-02-14,89.51
2022-02-15,89.54
2022-02-16,89.57
2022-02-17,89.61
2022-02-18,89.64
2022-02-19,89.68
2022-02-20,89.71
2022-02-21,89.72
2022-02-22,89.73
2022-02-23,89.75
2022-02-24,89.78
2022-02-25,89.8
2022-02-26,89.84
2022-02-27,89.86
2022-02-28,89.87
2022-03-01,89.89
2022-03-02,89.92
2022-03-03,89.94
2022-03-04,89.96
2022-03-05,89.98
2022-03-06,89.99
2022-03-07,90.0
2022-03-08,90.01
2022-03-09,90.02
2022-03-10,90.03
2022-03-11,90.04
2022-03-12,90.05
2022-03-13,90.07
