Date,one dose cumulative
2021-08-13,84.85
2021-08-14,84.97
2021-08-15,85.05
2021-08-16,85.09
2021-08-17,85.18
2021-08-18,85.27
2021-08-19,85.41
2021-08-20,85.53
2021-08-21,85.64
2021-08-22,85.74
2021-08-23,85.8
2021-08-24,85.89
2021-08-25,86.0
2021-08-26,86.09
2021-08-27,86.18
2021-08-28,86.28
2021-08-29,86.37
2021-08-30,86.42
2021-08-31,86.51
2021-09-01,86.62
2021-09-02,86.73
2021-09-03,86.89
2021-09-04,87.02
2021-09-05,87.2
2021-09-06,87.29
2021-09-07,87.35
2021-09-08,87.44
2021-09-09,87.58
2021-09-10,87.67
2021-09-11,87.79
2021-09-12,87.91
2021-09-13,87.96
2021-09-14,88.06
2021-09-15,88.15
2021-09-16,88.29
2021-09-17,88.39
2021-09-18,88.5
2021-09-19,88.6
2021-09-20,88.66
2021-09-21,88.76
2021-09-22,88.87
2021-09-23,89.03
2021-09-24,89.15
2021-09-25,89.29
2021-09-26,89.41
2021-09-27,89.47
2021-09-28,89.57
2021-09-29,89.67
2021-09-30,89.78
2021-10-01,89.87
2021-10-02,89.95
2021-10-03,90.02
2021-10-04,90.07
2021-10-05,90.15
2021-10-06,90.24
2021-10-07,90.31
2021-10-08,90.39
2021-10-09,90.51
2021-10-10,90.61
2021-10-11,90.65
2021-10-12,90.66
2021-10-13,90.73
2021-10-14,90.8
2021-10-15,90.88
2021-10-16,90.97
2021-10-17,91.03
2021-10-18,91.06
2021-10-19,91.14
2021-10-20,91.21
2021-10-21,91.29
2021-10-22,91.34
2021-10-23,91.42
2021-10-24,91.47
2021-10-25,91.49
2021-10-26,91.54
2021-10-27,91.58
2021-10-28,91.63
2021-10-29,91.67
2021-10-30,91.73
2021-10-31,91.77
2021-11-01,91.79
2021-11-02,91.83
2021-11-03,91.88
2021-11-04,91.93
2021-11-05,91.99
2021-11-06,92.05
2021-11-07,92.08
2021-11-08,92.13
2021-11-09,92.17
2021-11-10,92.22
2021-11-11,92.26
2021-11-12,92.32
2021-11-13,92.37
2021-11-14,92.4
2021-11-15,92.42
2021-11-16,92.48
2021-11-17,92.52
2021-11-18,92.57
2021-11-19,92.6
2021-11-20,92.65
2021-11-21,92.68
2021-11-22,92.7
2021-11-23,92.73
2021-11-24,92.77
2021-11-25,92.8
2021-11-26,92.84
2021-11-27,92.87
2021-11-28,92.89
2021-11-29,92.9
2021-11-30,92.93
2021-12-01,83.26
2021-12-02,83.5
2021-12-03,83.69
2021-12-04,83.93
2021-12-05,84.29
2021-12-06,84.48
2021-12-07,84.58
2021-12-08,84.67
2021-12-09,84.78
2021-12-10,84.89
2021-12-11,85.03
2021-12-12,85.22
2021-12-13,85.34
2021-12-14,85.4
2021-12-15,85.44
2021-12-16,85.52
2021-12-17,85.58
2021-12-18,85.65
2021-12-19,85.77
2021-12-20,85.86
2021-12-21,85.91
2021-12-22,85.98
2021-12-23,86.11
2021-12-24,86.2
2021-12-25,86.26
2021-12-26,86.26
2021-12-27,86.33
2021-12-28,86.39
2021-12-29,86.46
2021-12-30,86.56
2021-12-31,86.66
2022-01-01,86.74
2022-01-02,86.79
2022-01-03,86.86
2022-01-04,86.89
2022-01-05,86.96
2022-01-06,87.06
2022-01-07,87.14
2022-01-08,87.22
2022-01-09,87.33
2022-01-10,87.42
2022-01-11,87.47
2022-01-12,87.54
2022-01-13,87.63
2022-01-14,87.72
2022-01-15,87.84
2022-01-16,87.96
2022-01-17,88.06
2022-01-18,88.08
2022-01-19,88.13
2022-01-20,88.22
2022-01-21,88.28
2022-01-22,88.36
2022-01-23,88.44
2022-01-24,88.47
2022-01-25,88.5
2022-01-26,88.54
2022-01-27,88.6
2022-01-28,88.65
2022-01-29,88.7
2022-01-30,88.76
2022-01-31,88.8
2022-02-01,88.82
2022-02-02,88.86
2022-02-03,88.9
2022-02-04,88.93
2022-02-05,88.97
2022-02-06,89.01
2022-02-07,89.03
2022-02-08,89.05
2022-02-09,89.07
2022-02-10,89.1
2022-02-11,89.15
2022-02-12,89.19
2022-02-13,89.22
2022-02-14,89.28
2022-02-15,89.3
2022-02-16,89.32
2022-02-17,89.35
2022-02-18,89.37
2022-02-19,89.39
2022-02-20,89.4
2022-02-21,89.41
2022-02-22,89.42
2022-02-23,89.43
2022-02-24,89.46
2022-02-25,89.5
2022-02-26,89.53
2022-02-27,89.55
2022-02-28,89.56
2022-03-01,89.58
2022-03-02,89.61
2022-03-03,89.64
2022-03-04,89.66
2022-03-05,89.68
2022-03-06,89.7
2022-03-07,89.71
2022-03-08,89.72
2022-03-09,89.74
2022-03-10,89.76
2022-03-11,89.78
2022-03-12,89.79
2022-03-13,89.81
