Date,age group,Total population, one dose cumulative
2021-08-12,70-79yrs,54104,52531
2021-08-12,80+,30142,30254
2021-08-13,12-17yrs,37614,24768
2021-08-13,18-29yrs,87904,59430
2021-08-13,30-39yrs,74380,55064
2021-08-13,40-49yrs,72346,56238
2021-08-13,50-59yrs,92219,71213
2021-08-13,60-69yrs,79793,75477
2021-08-13,70-79yrs,54104,52060
2021-08-13,80+,30142,30083
2021-08-14,12-17yrs,37614,24858
2021-08-14,18-29yrs,87904,59544
2021-08-14,30-39yrs,74380,55166
2021-08-14,40-49yrs,72346,56320
2021-08-14,50-59yrs,92219,71274
2021-08-14,60-69yrs,79793,75515
2021-08-14,70-79yrs,54104,52076
2021-08-14,80+,30142,30091
2021-08-15,12-17yrs,37614,24946
2021-08-15,18-29yrs,87904,59668
2021-08-15,30-39yrs,74380,55254
2021-08-15,40-49yrs,72346,56377
2021-08-15,50-59yrs,92219,71339
2021-08-15,60-69yrs,79793,75545
2021-08-15,70-79yrs,54104,52088
2021-08-15,80+,30142,30095
2021-08-16,12-17yrs,37614,25001
2021-08-16,18-29yrs,87904,59749
2021-08-16,30-39yrs,74380,55295
2021-08-16,40-49yrs,72346,56416
2021-08-16,50-59yrs,92219,71373
2021-08-16,60-69yrs,79793,75551
2021-08-16,70-79yrs,54104,52092
2021-08-16,80+,30142,30095
2021-08-17,12-17yrs,37614,25069
2021-08-17,18-29yrs,87904,59872
2021-08-17,30-39yrs,74380,55359
2021-08-17,40-49yrs,72346,56479
2021-08-17,50-59yrs,92219,71441
2021-08-17,60-69yrs,79793,75556
2021-08-17,70-79yrs,54104,52087
2021-08-17,80+,30142,30094
2021-08-18,12-17yrs,37614,25140
2021-08-18,18-29yrs,87904,59997
2021-08-18,30-39yrs,74380,55445
2021-08-18,40-49yrs,72346,56527
2021-08-18,50-59yrs,92219,71477
2021-08-18,60-69yrs,79793,75575
2021-08-18,70-79yrs,54104,52096
2021-08-18,80+,30142,30094
2021-08-19,12-17yrs,37614,25439
2021-08-19,18-29yrs,87904,60158
2021-08-19,30-39yrs,74380,55558
2021-08-19,40-49yrs,72346,56627
2021-08-19,50-59yrs,92219,71538
2021-08-19,60-69yrs,79793,75593
2021-08-19,70-79yrs,54104,52110
2021-08-19,80+,30142,30096
2021-08-20,12-17yrs,37614,25683
2021-08-20,18-29yrs,87904,60315
2021-08-20,30-39yrs,74380,55711
2021-08-20,40-49yrs,72346,56722
2021-08-20,50-59yrs,92219,71624
2021-08-20,60-69yrs,79793,75634
2021-08-20,70-79yrs,54104,52146
2021-08-20,80+,30142,30101
2021-08-21,12-17yrs,37614,25876
2021-08-21,18-29yrs,87904,60503
2021-08-21,30-39yrs,74380,55881
2021-08-21,40-49yrs,72346,56867
2021-08-21,50-59yrs,92219,71757
2021-08-21,60-69yrs,79793,75771
2021-08-21,70-79yrs,54104,52208
2021-08-21,80+,30142,30098
2021-08-22,12-17yrs,37614,26000
2021-08-22,18-29yrs,87904,60585
2021-08-22,30-39yrs,74380,55951
2021-08-22,40-49yrs,72346,56907
2021-08-22,50-59yrs,92219,71796
2021-08-22,60-69yrs,79793,75786
2021-08-22,70-79yrs,54104,52217
2021-08-22,80+,30142,30098
2021-08-23,12-17yrs,37614,26114
2021-08-23,18-29yrs,87904,60672
2021-08-23,30-39yrs,74380,56023
