Date,one dose cumulative
2021-08-13,82.94
2021-08-14,82.85
2021-08-15,82.9
2021-08-16,82.94
2021-08-17,82.99
2021-08-18,82.87
2021-08-19,82.98
2021-08-20,83.03
2021-08-21,83.14
2021-08-22,83.2
2021-08-23,83.23
2021-08-24,83.3
2021-08-25,83.39
2021-08-26,83.46
2021-08-27,83.63
2021-08-28,83.71
2021-08-29,83.77
2021-08-30,83.81
2021-08-31,84.01
2021-09-01,84.18
2021-09-02,84.27
2021-09-03,84.41
2021-09-04,84.59
2021-09-05,84.69
2021-09-06,84.72
2021-09-07,84.75
2021-09-08,84.86
2021-09-09,85.03
2021-09-10,85.2
2021-09-11,85.36
2021-09-12,85.42
2021-09-13,85.49
2021-09-14,85.56
2021-09-15,85.69
2021-09-16,85.82
2021-09-17,85.93
2021-09-18,86.04
2021-09-19,86.09
2021-09-20,86.14
2021-09-21,86.31
2021-09-22,86.47
2021-09-23,86.62
2021-09-24,86.77
2021-09-25,86.99
2021-09-26,87.05
2021-09-27,87.13
2021-09-28,87.23
2021-09-29,87.34
2021-09-30,87.47
2021-10-01,87.53
2021-10-02,87.66
2021-10-03,87.73
2021-10-04,87.79
2021-10-05,87.85
2021-10-06,87.94
2021-10-07,88.01
2021-10-08,88.1
2021-10-09,88.22
2021-10-10,88.28
2021-10-11,88.32
2021-10-12,88.33
2021-10-13,88.41
2021-10-14,88.5
2021-10-15,88.57
2021-10-16,88.66
2021-10-17,88.7
2021-10-18,88.73
2021-10-19,88.78
2021-10-20,88.84
2021-10-21,88.91
2021-10-22,89.0
2021-10-23,89.08
2021-10-24,89.11
2021-10-25,89.12
2021-10-26,89.18
2021-10-27,89.23
2021-10-28,89.3
2021-10-29,89.34
2021-10-30,89.39
2021-10-31,89.41
2021-11-01,89.42
2021-11-02,89.45
2021-11-03,89.49
2021-11-04,89.53
2021-11-05,89.58
2021-11-06,89.6
2021-11-07,89.62
2021-11-08,89.69
2021-11-09,89.74
2021-11-10,89.78
2021-11-11,89.85
2021-11-12,89.93
2021-11-13,90.0
2021-11-14,90.04
2021-11-15,90.05
2021-11-16,90.11
2021-11-17,90.16
2021-11-18,90.22
2021-11-19,90.28
2021-11-20,90.33
2021-11-21,90.34
2021-11-22,90.36
2021-11-23,90.38
2021-11-24,90.41
2021-11-25,90.45
2021-11-26,90.47
2021-11-27,90.49
2021-11-28,90.51
2021-11-29,90.52
2021-11-30,90.54
2021-12-01,86.71
2021-12-02,86.92
2021-12-03,87.11
2021-12-04,87.4
2021-12-05,87.92
2021-12-06,88.08
2021-12-07,88.24
2021-12-08,88.43
2021-12-09,88.66
2021-12-10,88.88
2021-12-11,89.12
2021-12-12,89.26
2021-12-13,89.36
2021-12-14,89.5
2021-12-15,89.6
2021-12-16,89.73
2021-12-17,89.84
2021-12-18,89.94
2021-12-19,90.06
2021-12-20,90.17
2021-12-21,90.33
2021-12-22,90.4
2021-12-23,90.53
2021-12-24,90.63
2021-12-25,90.66
2021-12-26,90.66
2021-12-27,90.68
2021-12-28,90.78
2021-12-29,90.88
2021-12-30,90.99
2021-12-31,91.14
2022-01-01,91.2
2022-01-02,91.2
2022-01-03,91.29
2022-01-04,91.38
2022-01-05,91.45
2022-01-06,91.52
2022-01-07,91.6
2022-01-08,91.67
2022-01-09,91.72
2022-01-10,91.76
2022-01-11,91.85
2022-01-12,91.92
2022-01-13,92.0
2022-01-14,92.05
2022-01-15,92.16
2022-01-16,92.23
2022-01-17,92.28
2022-01-18,92.29
2022-01-19,92.32
2022-01-20,92.39
2022-01-21,92.45
2022-01-22,92.51
2022-01-23,92.53
2022-01-24,92.54
2022-01-25,92.59
2022-01-26,92.62
2022-01-27,92.65
2022-01-28,92.69
2022-01-29,92.75
2022-01-30,92.79
2022-01-31,92.8
2022-02-01,92.82
2022-02-02,92.85
2022-02-03,92.89
2022-02-04,92.93
2022-02-05,92.99
2022-02-06,93.0
2022-02-07,93.01
2022-02-08,93.05
2022-02-09,93.07
2022-02-10,93.11
2022-02-11,93.13
2022-02-12,93.18
2022-02-13,93.2
2022-02-14,93.26
2022-02-15,93.27
2022-02-16,93.29
2022-02-17,93.31
2022-02-18,93.33
2022-02-19,93.34
2022-02-20,93.35
2022-02-21,93.35
2022-02-22,93.36
2022-02-23,93.38
2022-02-24,93.39
2022-02-25,93.41
2022-02-26,93.43
2022-02-27,93.44
2022-02-28,93.45
2022-03-01,93.46
2022-03-02,93.49
2022-03-03,93.52
2022-03-04,93.54
2022-03-05,93.55
2022-03-06,93.55
2022-03-07,93.56
2022-03-08,93.57
2022-03-09,93.58
2022-03-10,93.59
2022-03-11,93.62
2022-03-12,93.63
2022-03-13,93.64
