Date,one dose cumulative
2021-08-13,78.88
2021-08-14,79.06
2021-08-15,79.09
2021-08-16,79.1
2021-08-17,79.22
2021-08-18,79.38
2021-08-19,79.5
2021-08-20,79.71
2021-08-21,79.82
2021-08-22,79.83
2021-08-23,79.85
2021-08-24,80.02
2021-08-25,80.21
2021-08-26,80.33
2021-08-27,80.52
2021-08-28,80.64
2021-08-29,80.75
2021-08-30,80.78
2021-08-31,80.91
2021-09-01,81.03
2021-09-02,81.12
2021-09-03,81.37
2021-09-04,81.54
2021-09-05,81.57
2021-09-06,81.59
2021-09-07,81.6
2021-09-08,81.83
2021-09-09,82.03
2021-09-10,82.22
2021-09-11,82.33
2021-09-12,82.35
2021-09-13,82.4
2021-09-14,82.51
2021-09-15,82.82
2021-09-16,82.93
2021-09-17,83.23
2021-09-18,83.34
2021-09-19,83.37
2021-09-20,83.4
2021-09-21,83.5
2021-09-22,83.79
2021-09-23,83.88
2021-09-24,84.17
2021-09-25,84.29
2021-09-26,84.45
2021-09-27,84.45
2021-09-28,84.54
2021-09-29,84.72
2021-09-30,84.86
2021-10-01,85.07
2021-10-02,85.17
2021-10-03,85.19
2021-10-04,85.2
2021-10-05,85.31
2021-10-06,85.46
2021-10-07,85.55
2021-10-08,85.71
2021-10-09,85.81
2021-10-10,85.83
2021-10-11,85.84
2021-10-12,85.84
2021-10-13,85.98
2021-10-14,86.06
2021-10-15,86.19
2021-10-16,86.27
2021-10-17,86.35
2021-10-18,86.36
2021-10-19,86.4
2021-10-20,86.5
2021-10-21,86.56
2021-10-22,86.7
2021-10-23,86.77
2021-10-24,86.8
2021-10-25,86.81
2021-10-26,86.9
2021-10-27,86.98
2021-10-28,87.05
2021-10-29,87.16
2021-10-30,87.19
2021-10-31,87.2
2021-11-01,87.2
2021-11-02,87.24
2021-11-03,87.31
2021-11-04,87.34
2021-11-05,87.4
2021-11-06,87.4
2021-11-07,87.41
2021-11-08,87.43
2021-11-09,87.48
2021-11-10,87.55
2021-11-11,87.59
2021-11-12,87.61
2021-11-13,87.65
2021-11-14,87.67
2021-11-15,87.68
2021-11-16,87.72
2021-11-17,87.82
2021-11-18,87.84
2021-11-19,87.87
2021-11-20,87.9
2021-11-21,87.94
2021-11-22,87.94
2021-11-23,87.99
2021-11-24,88.05
2021-11-25,88.08
2021-11-26,88.12
2021-11-27,88.17
2021-11-28,88.18
2021-11-29,88.18
2021-11-30,88.22
2021-12-01,80.69
2021-12-02,80.91
2021-12-03,81.17
2021-12-04,81.19
2021-12-05,81.44
2021-12-06,81.45
2021-12-07,81.65
2021-12-08,81.83
2021-12-09,81.99
2021-12-10,82.24
2021-12-11,82.29
2021-12-12,82.46
2021-12-13,82.48
2021-12-14,82.52
2021-12-15,82.62
2021-12-16,82.68
2021-12-17,82.95
2021-12-18,82.99
2021-12-19,83.11
2021-12-20,83.12
2021-12-21,83.24
2021-12-22,83.3
2021-12-23,83.33
2021-12-24,83.41
2021-12-25,83.42
2021-12-26,83.42
2021-12-27,83.42
2021-12-28,83.43
2021-12-29,83.46
2021-12-30,83.47
2021-12-31,83.53
2022-01-01,83.55
2022-01-02,83.55
2022-01-03,83.61
2022-01-04,83.62
2022-01-05,83.75
2022-01-06,83.8
2022-01-07,83.93
2022-01-08,83.97
2022-01-09,84.23
2022-01-10,84.24
2022-01-11,84.34
2022-01-12,84.43
2022-01-13,84.48
2022-01-14,84.56
2022-01-15,84.63
2022-01-16,84.68
2022-01-17,84.69
2022-01-18,84.69
2022-01-19,84.74
2022-01-20,84.81
2022-01-21,84.91
2022-01-22,84.98
2022-01-23,85.03
2022-01-24,85.04
2022-01-25,85.09
2022-01-26,85.15
2022-01-27,85.18
2022-01-28,85.24
2022-01-29,85.27
2022-01-30,85.31
2022-01-31,85.31
2022-02-01,85.34
2022-02-02,85.36
2022-02-03,85.4
2022-02-04,85.41
2022-02-05,85.45
2022-02-06,85.48
2022-02-07,85.49
2022-02-08,85.54
2022-02-09,85.58
2022-02-10,85.6
2022-02-11,85.62
2022-02-12,85.65
2022-02-13,85.65
2022-02-14,85.69
2022-02-15,85.7
2022-02-16,85.71
2022-02-17,85.72
2022-02-18,85.74
2022-02-19,85.76
2022-02-20,85.76
2022-02-21,85.76
2022-02-22,85.76
2022-02-23,85.77
2022-02-24,85.78
2022-02-25,85.78
2022-02-26,85.8
2022-02-27,85.81
2022-02-28,85.81
2022-03-01,85.91
2022-03-02,86.04
2022-03-03,86.06
2022-03-04,86.06
2022-03-05,86.07
2022-03-06,86.08
2022-03-07,86.08
2022-03-08,86.08
2022-03-09,86.09
2022-03-10,86.09
2022-03-11,86.1
2022-03-12,86.11
2022-03-13,86.11
