Date,age group,Total population, one dose cumulative
2021-08-12,70-79yrs,10814,10655
2021-08-12,80+,6453,6090
2021-08-13,12-17yrs,6329,4024
2021-08-13,18-29yrs,14861,8729
2021-08-13,30-39yrs,13489,8158
2021-08-13,40-49yrs,11851,8330
2021-08-13,50-59yrs,15489,12065
2021-08-13,60-69yrs,15644,15319
2021-08-13,70-79yrs,10814,10799
2021-08-13,80+,6453,6155
2021-08-14,12-17yrs,6329,4028
2021-08-14,18-29yrs,14861,8750
2021-08-14,30-39yrs,13489,8167
2021-08-14,40-49yrs,11851,8338
2021-08-14,50-59yrs,15489,12077
2021-08-14,60-69yrs,15644,15332
2021-08-14,70-79yrs,10814,10800
2021-08-14,80+,6453,6156
2021-08-15,12-17yrs,6329,4032
2021-08-15,18-29yrs,14861,8757
2021-08-15,30-39yrs,13489,8171
2021-08-15,40-49yrs,11851,8342
2021-08-15,50-59yrs,15489,12080
2021-08-15,60-69yrs,15644,15335
2021-08-15,70-79yrs,10814,10804
2021-08-15,80+,6453,6156
2021-08-16,12-17yrs,6329,4032
2021-08-16,18-29yrs,14861,8762
2021-08-16,30-39yrs,13489,8174
2021-08-16,40-49yrs,11851,8343
2021-08-16,50-59yrs,15489,12083
2021-08-16,60-69yrs,15644,15334
2021-08-16,70-79yrs,10814,10804
2021-08-16,80+,6453,6156
2021-08-17,12-17yrs,6329,4039
2021-08-17,18-29yrs,14861,8780
2021-08-17,30-39yrs,13489,8181
2021-08-17,40-49yrs,11851,8354
2021-08-17,50-59yrs,15489,12091
2021-08-17,60-69yrs,15644,15337
2021-08-17,70-79yrs,10814,10805
2021-08-17,80+,6453,6156
2021-08-18,12-17yrs,6329,4049
2021-08-18,18-29yrs,14861,8798
2021-08-18,30-39yrs,13489,8187
2021-08-18,40-49yrs,11851,8361
2021-08-18,50-59yrs,15489,12098
2021-08-18,60-69yrs,15644,15340
2021-08-18,70-79yrs,10814,10809
2021-08-18,80+,6453,6156
2021-08-19,12-17yrs,6329,4060
2021-08-19,18-29yrs,14861,8814
2021-08-19,30-39yrs,13489,8201
2021-08-19,40-49yrs,11851,8368
2021-08-19,50-59yrs,15489,12112
2021-08-19,60-69yrs,15644,15347
2021-08-19,70-79yrs,10814,10811
