Date,age group,Total population, one dose cumulative
2021-08-15,40-49yrs,14923,11983
2021-08-15,50-59yrs,20821,15413
2021-08-15,60-69yrs,22051,20799
2021-08-15,70-79yrs,15695,15892
2021-08-15,80+,9476,9279
2021-08-16,12-17yrs,8041,5316
2021-08-16,18-29yrs,21688,14955
2021-08-16,30-39yrs,18338,12994
2021-08-16,40-49yrs,14923,11985
2021-08-16,50-59yrs,20821,15414
2021-08-16,60-69yrs,22051,20798
2021-08-16,70-79yrs,15695,15892
2021-08-16,80+,9476,9279
2021-08-17,12-17yrs,8041,5342
2021-08-17,18-29yrs,21688,14992
2021-08-17,30-39yrs,18338,13023
2021-08-17,40-49yrs,14923,12006
2021-08-17,50-59yrs,20821,15429
2021-08-17,60-69yrs,22051,20804
2021-08-17,70-79yrs,15695,15898
2021-08-17,80+,9476,9279
2021-08-18,12-17yrs,8041,5381
2021-08-18,18-29yrs,21688,15055
2021-08-18,30-39yrs,18338,13077
2021-08-18,40-49yrs,14923,12035
2021-08-18,50-59yrs,20821,15450
2021-08-18,60-69yrs,22051,20824
2021-08-18,70-79yrs,15695,15902
2021-08-18,80+,9476,9282
2021-08-19,12-17yrs,8041,5485
2021-08-19,18-29yrs,21688,15111
2021-08-19,30-39yrs,18338,13102
2021-08-19,40-49yrs,14923,12068
2021-08-19,50-59yrs,20821,15482
2021-08-19,60-69yrs,22051,20841
2021-08-19,70-79yrs,15695,15911
2021-08-19,80+,9476,9290
2021-08-20,12-17yrs,8041,5534
2021-08-20,18-29yrs,21688,15163
2021-08-20,30-39yrs,18338,13135
2021-08-20,40-49yrs,14923,12095
2021-08-20,50-59yrs,20821,15500
2021-08-20,60-69yrs,22051,20854
2021-08-20,70-79yrs,15695,15918
2021-08-20,80+,9476,9293
2021-08-21,12-17yrs,8041,5549
2021-08-21,18-29yrs,21688,15179
2021-08-21,30-39yrs,18338,13155
2021-08-21,40-49yrs,14923,12107
2021-08-21,50-59yrs,20821,15515
2021-08-21,60-69yrs,22051,20861
2021-08-21,70-79yrs,15695,15919
2021-08-21,80+,9476,9293
2021-08-22,12-17yrs,8041,5556
2021-08-22,18-29yrs,21688,15192
2021-08-22,30-39yrs,18338,13159
2021-08-22,40-49yrs,14923,12113
2021-08-22,50-59yrs,20821,15516
2021-08-22,60-69yrs,22051,20862
2021-08-22,70-79yrs,15695,15920
2021-08-22,80+,9476,9293
2021-08-23,12-17yrs,8041,5561
2021-08-23,18-29yrs,21688,15198
2021-08-23,30-39yrs,18338,13166
2021-08-23,40-49yrs,14923,12113
2021-08-23,50-59yrs,20821,15518
2021-08-23,60-69yrs,22051,20864
2021-08-23,70-79yrs,15695,15921
2021-08-23,80+,9476,9293
2021-08-24,12-17yrs,8041,5620
2021-08-24,18-29yrs,21688,15255
2021-08-24,30-39yrs,18338,13206
2021-08-24,40-49yrs,14923,12149
2021-08-24,50-59yrs,20821,15541
2021-08-24,60-69yrs,22051,20872
2021-08-24,70-79yrs,15695,15924
2021-08-24,80+,9476,9294
2021-08-25,12-17yrs,8041,5646
2021-08-25,18-29yrs,21688,15292
2021-08-25,30-39yrs,18338,13237
2021-08-25,40-49yrs,14923,12165
2021-08-25,50-59yrs,20821,15559
2021-08-25,60-69yrs,22051,20880
2021-08-25,70-79yrs,15695,15927
2021-08-25,80+,9476,9296
2021-08-26,12-17yrs,8041,5677
2021-08-26,18-29yrs,21688,15317
2021-08-26,30-39yrs,18338,13261
2021-08-26,40-49yrs,14923,12176
2021-08-26,50-59yrs,20821,15569
2021-08-26,60-69yrs,22051,20885
2021-08-26,70-79yrs,15695,15929
2021-08-26,80+,9476,9297
2021-08-27,12-17yrs,8041,5694
2021-08-27,18-29yrs,21688,15362
2021-08-27,30-39yrs,18338,13284
2021-08-27,40-49yrs,14923,12193
2021-08-27,50-59yrs,20821,15585
2021-08-27,60-69yrs,22051,20896
2021-08-27,70-79yrs,15695,15939
2021-08-27,80+,9476,9297
2021-08-28,12-17yrs,8041,5714
2021-08-28,18-29yrs,21688,15395
2021-08-28,30-39yrs,18338,13314
2021-08-28,40-49yrs,14923,12208
2021-08-28,50-59yrs,20821,15594
2021-08-28,60-69yrs,22051,20906
2021-08-28,70-79yrs,15695,15940
2021-08-28,80+,9476,9297
2021-08-29,12-17yrs,8041,5732
2021-08-29,18-29yrs,21688,15425
2021-08-29,30-39yrs,18338,13342
2021-08-29,40-49yrs,14923,12219
2021-08-29,50-59yrs,20821,15604
2021-08-29,60-69yrs,22051,20910
2021-08-29,70-79yrs,15695,15940
2021-08-29,80+,9476,9298
2021-08-30,12-17yrs,8041,5731
2021-08-30,18-29yrs,21688,15427
2021-08-30,30-39yrs,18338,13342
2021-08-30,40-49yrs,14923,12222
2021-08-30,50-59yrs,20821,15604
2021-08-30,60-69yrs,22051,20912
2021-08-30,70-79yrs,15695,15940
2021-08-30,80+,9476,9298
2021-08-31,12-17yrs,8041,5758
2021-08-31,18-29yrs,21688,15471
2021-08-31,30-39yrs,18338,13379
2021-08-31,40-49yrs,14923,12238
2021-08-31,50-59yrs,20821,15622
2021-08-31,60-69yrs,22051,20924
2021-08-31,70-79yrs,15695,15944
2021-08-31,80+,9476,9303
2021-09-01,12-17yrs,8041,5776
2021-09-01,18-29yrs,21688,15505
2021-09-01,30-39yrs,18338,13394
2021-09-01,40-49yrs,14923,12248
2021-09-01,50-59yrs,20821,15637
2021-09-01,60-69yrs,22051,20929
2021-09-01,70-79yrs,15695,15945
2021-09-01,80+,9476,9304
2021-09-02,12-17yrs,8041,5810
2021-09-02,18-29yrs,21688,15541
2021-09-02,30-39yrs,18338,13424
2021-09-02,40-49yrs,14923,12267
2021-09-02,50-59yrs,20821,15647
2021-09-02,60-69yrs,22051,20934
2021-09-02,70-79yrs,15695,15948
2021-09-02,80+,9476,9305
2021-09-03,12-17yrs,8041,5861
2021-09-03,18-29yrs,21688,15599
2021-09-03,30-39yrs,18338,13481
2021-09-03,40-49yrs,14923,12308
2021-09-03,50-59yrs,20821,15671
2021-09-03,60-69yrs,22051,20950
2021-09-03,70-79yrs,15695,15953
2021-09-03,80+,9476,9306
2021-09-04,12-17yrs,8041,5891
2021-09-04,18-29yrs,21688,15650
2021-09-04,30-39yrs,18338,13526
2021-09-04,40-49yrs,14923,12330
2021-09-04,50-59yrs,20821,15645
2021-09-04,60-69yrs,22051,20952
2021-09-04,70-79yrs,15695,15952
2021-09-04,80+,9476,9307
2021-09-05,12-17yrs,8041,5899
2021-09-05,18-29yrs,21688,15696
2021-09-05,30-39yrs,18338,13547
2021-09-05,40-49yrs,14923,12340
2021-09-05,50-59yrs,20821,15654
2021-09-05,60-69yrs,22051,20960
2021-09-05,70-79yrs,15695,15954
2021-09-05,80+,9476,9308
2021-09-06,12-17yrs,8041,5919
2021-09-06,18-29yrs,21688,15715
2021-09-06,30-39yrs,18338,13556
2021-09-06,40-49yrs,14923,12345
2021-09-06,50-59yrs,20821,15655
2021-09-06,60-69yrs,22051,20962
2021-09-06,70-79yrs,15695,15954
2021-09-06,80+,9476,9308
2021-09-07,12-17yrs,8041,5952
2021-09-07,18-29yrs,21688,15763
2021-09-07,30-39yrs,18338,13594
2021-09-07,40-49yrs,14923,12367
2021-09-07,50-59yrs,20821,15668
2021-09-07,60-69yrs,22051,20966
2021-09-07,70-79yrs,15695,15956
2021-09-07,80+,9476,9308
2021-09-08,12-17yrs,8041,5995
2021-09-08,18-29yrs,21688,15819
2021-09-08,30-39yrs,18338,13624
2021-09-08,40-49yrs,14923,12402
2021-09-08,50-59yrs,20821,15688
2021-09-08,60-69yrs,22051,20981
2021-09-08,70-79yrs,15695,15959
2021-09-08,80+,9476,9310
2021-09-09,12-17yrs,8041,6012
2021-09-09,18-29yrs,21688,15846
2021-09-09,30-39yrs,18338,13648
2021-09-09,40-49yrs,14923,12420
2021-09-09,50-59yrs,20821,15703
2021-09-09,60-69yrs,22051,20990
2021-09-09,70-79yrs,15695,15964
2021-09-09,80+,9476,9311
2021-09-10,12-17yrs,8041,6043
2021-09-10,18-29yrs,21688,15915
2021-09-10,30-39yrs,18338,13691
2021-09-10,40-49yrs,14923,12450
2021-09-10,50-59yrs,20821,15739
2021-09-10,60-69yrs,22051,21005
2021-09-10,70-79yrs,15695,15968
2021-09-10,80+,9476,9312
2021-09-11,12-17yrs,8041,6096
2021-09-11,18-29yrs,21688,15995
2021-09-11,30-39yrs,18338,13752
2021-09-11,40-49yrs,14923,12486
2021-09-11,50-59yrs,20821,15771
2021-09-11,60-69yrs,22051,21021
2021-09-11,70-79yrs,15695,15972
2021-09-11,80+,9476,9315
2021-09-12,12-17yrs,8041,6113
2021-09-12,18-29yrs,21688,16035
2021-09-12,30-39yrs,18338,13774
2021-09-12,40-49yrs,14923,12508
2021-09-12,50-59yrs,20821,15783
2021-09-12,60-69yrs,22051,21028
2021-09-12,70-79yrs,15695,15975
2021-09-12,80+,9476,9317
2021-09-13,12-17yrs,8041,6114
2021-09-13,18-29yrs,21688,16038
2021-09-13,30-39yrs,18338,13782
2021-09-13,40-49yrs,14923,12515
2021-09-13,50-59yrs,20821,15788
2021-09-13,60-69yrs,22051,21028
2021-09-13,70-79yrs,15695,15975
2021-09-13,80+,9476,9317
2021-09-14,12-17yrs,8041,6151
2021-09-14,18-29yrs,21688,16086
2021-09-14,30-39yrs,18338,13837
2021-09-14,40-49yrs,14923,12554
2021-09-14,50-59yrs,20821,15809
2021-09-14,60-69yrs,22051,21037
2021-09-14,70-79yrs,15695,15980
2021-09-14,80+,9476,9320
2021-09-15,12-17yrs,8041,6162
2021-09-15,18-29yrs,21688,16136
2021-09-15,30-39yrs,18338,13869
2021-09-15,40-49yrs,14923,12575
2021-09-15,50-59yrs,20821,15825
2021-09-15,60-69yrs,22051,21048
2021-09-15,70-79yrs,15695,15984
2021-09-15,80+,9476,9320
2021-09-16,12-17yrs,8041,6173
2021-09-16,18-29yrs,21688,16169
2021-09-16,30-39yrs,18338,13892
2021-09-16,40-49yrs,14923,12600
2021-09-16,50-59yrs,20821,15836
2021-09-16,60-69yrs,22051,21062
2021-09-16,70-79yrs,15695,15987
2021-09-16,80+,9476,9320
2021-09-17,12-17yrs,8041,6209
2021-09-17,18-29yrs,21688,16208
2021-09-17,30-39yrs,18338,13934
2021-09-17,40-49yrs,14923,12625
2021-09-17,50-59yrs,20821,15853
2021-09-17,60-69yrs,22051,21071
2021-09-17,70-79yrs,15695,15992
2021-09-17,80+,9476,9320
2021-09-18,12-17yrs,8041,6230
2021-09-18,18-29yrs,21688,16261
2021-09-18,30-39yrs,18338,14002
2021-09-18,40-49yrs,14923,12663
2021-09-18,50-59yrs,20821,15881
2021-09-18,60-69yrs,22051,21088
2021-09-18,70-79yrs,15695,15993
2021-09-18,80+,9476,9320
2021-09-19,12-17yrs,8041,6240
2021-09-19,18-29yrs,21688,16275
2021-09-19,30-39yrs,18338,14019
2021-09-19,40-49yrs,14923,12671
2021-09-19,50-59yrs,20821,15892
2021-09-19,60-69yrs,22051,21094
2021-09-19,70-79yrs,15695,15995
2021-09-19,80+,9476,9322
2021-09-20,12-17yrs,8041,6241
2021-09-20,18-29yrs,21688,16280
2021-09-20,30-39yrs,18338,14026
2021-09-20,40-49yrs,14923,12677
2021-09-20,50-59yrs,20821,15893
2021-09-20,60-69yrs,22051,21094
2021-09-20,70-79yrs,15695,15995
2021-09-20,80+,9476,9322
2021-09-21,12-17yrs,8041,6277
2021-09-21,18-29yrs,21688,16353
2021-09-21,30-39yrs,18338,14080
2021-09-21,40-49yrs,14923,12704
2021-09-21,50-59yrs,20821,15920
2021-09-21,60-69yrs,22051,21114
2021-09-21,70-79yrs,15695,16000
2021-09-21,80+,9476,9322
2021-09-22,12-17yrs,8041,6295
2021-09-22,18-29yrs,21688,16379
2021-09-22,30-39yrs,18338,14108
2021-09-22,40-49yrs,14923,12730
2021-09-22,50-59yrs,20821,15932
2021-09-22,60-69yrs,22051,21123
2021-09-22,70-79yrs,15695,16002
2021-09-22,80+,9476,9321
2021-09-23,12-17yrs,8041,6312
2021-09-23,18-29yrs,21688,16431
2021-09-23,30-39yrs,18338,14147
2021-09-23,40-49yrs,14923,12759
2021-09-23,50-59yrs,20821,15949
2021-09-23,60-69yrs,22051,21127
2021-09-23,70-79yrs,15695,16005
2021-09-23,80+,9476,9321
2021-09-24,12-17yrs,8041,6321
2021-09-24,18-29yrs,21688,16495
2021-09-24,30-39yrs,18338,14183
2021-09-24,40-49yrs,14923,12781
2021-09-24,50-59yrs,20821,15967
2021-09-24,60-69yrs,22051,21141
2021-09-24,70-79yrs,15695,16007
2021-09-24,80+,9476,9324
2021-09-25,12-17yrs,8041,6347
2021-09-25,18-29yrs,21688,16553
2021-09-25,30-39yrs,18338,14234
2021-09-25,40-49yrs,14923,12811
2021-09-25,50-59yrs,20821,15985
2021-09-25,60-69yrs,22051,21161
2021-09-25,70-79yrs,15695,16020
2021-09-25,80+,9476,9325
2021-09-26,12-17yrs,8041,6359
2021-09-26,18-29yrs,21688,16571
2021-09-26,30-39yrs,18338,14247
2021-09-26,40-49yrs,14923,12823
2021-09-26,50-59yrs,20821,15999
2021-09-26,60-69yrs,22051,21167
2021-09-26,70-79yrs,15695,16020
2021-09-26,80+,9476,9325
2021-09-27,12-17yrs,8041,6359
2021-09-27,18-29yrs,21688,16580
2021-09-27,30-39yrs,18338,14248
2021-09-27,40-49yrs,14923,12823
2021-09-27,50-59yrs,20821,16004
2021-09-27,60-69yrs,22051,21168
2021-09-27,70-79yrs,15695,16020
2021-09-27,80+,9476,9325
2021-09-28,12-17yrs,8041,6390
2021-09-28,18-29yrs,21688,16645
2021-09-28,30-39yrs,18338,14291
2021-09-28,40-49yrs,14923,12849
2021-09-28,50-59yrs,20821,16029
2021-09-28,60-69yrs,22051,21178
2021-09-28,70-79yrs,15695,16022
2021-09-28,80+,9476,9326
2021-09-29,12-17yrs,8041,6395
2021-09-29,18-29yrs,21688,16674
2021-09-29,30-39yrs,18338,14303
2021-09-29,40-49yrs,14923,12862
2021-09-29,50-59yrs,20821,16042
2021-09-29,60-69yrs,22051,21189
2021-09-29,70-79yrs,15695,16025
2021-09-29,80+,9476,9327
2021-09-30,12-17yrs,8041,6414
2021-09-30,18-29yrs,21688,16698
2021-09-30,30-39yrs,18338,14329
2021-09-30,40-49yrs,14923,12877
2021-09-30,50-59yrs,20821,16055
2021-09-30,60-69yrs,22051,21195
2021-09-30,70-79yrs,15695,16028
2021-09-30,80+,9476,9326
