Date,age group,Total population, one dose cumulative
2021-08-12,70-79yrs,35970,33781
2021-08-12,80+,20462,19794
2021-08-13,12-17yrs,29770,18081
2021-08-13,18-29yrs,72405,49045
2021-08-13,30-39yrs,48477,36759
2021-08-13,40-49yrs,50811,39873
2021-08-13,50-59yrs,60800,48582
2021-08-13,60-69yrs,54082,48712
2021-08-13,70-79yrs,35970,33892
2021-08-13,80+,20462,19847
2021-08-14,12-17yrs,29770,18147
2021-08-14,18-29yrs,72405,49125
2021-08-14,30-39yrs,48477,36838
2021-08-14,40-49yrs,50811,39920
2021-08-14,50-59yrs,60800,48624
2021-08-14,60-69yrs,54082,48735
2021-08-14,70-79yrs,35970,33901
2021-08-14,80+,20462,19851
2021-08-15,12-17yrs,29770,18216
2021-08-15,18-29yrs,72405,49255
2021-08-15,30-39yrs,48477,36912
2021-08-15,40-49yrs,50811,39970
2021-08-15,50-59yrs,60800,48648
2021-08-15,60-69yrs,54082,48747
2021-08-15,70-79yrs,35970,33904
2021-08-15,80+,20462,19855
2021-08-16,12-17yrs,29770,18257
2021-08-16,18-29yrs,72405,49310
2021-08-16,30-39yrs,48477,36949
2021-08-16,40-49yrs,50811,40001
2021-08-16,50-59yrs,60800,48670
2021-08-16,60-69yrs,54082,48753
2021-08-16,70-79yrs,35970,33907
2021-08-16,80+,20462,19855
2021-08-17,12-17yrs,29770,18347
2021-08-17,18-29yrs,72405,49460
2021-08-17,30-39yrs,48477,37032
2021-08-17,40-49yrs,50811,40055
2021-08-17,50-59yrs,60800,48739
2021-08-17,60-69yrs,54082,48775
2021-08-17,70-79yrs,35970,33916
2021-08-17,80+,20462,19859
2021-08-18,12-17yrs,29770,18408
2021-08-18,18-29yrs,72405,49611
2021-08-18,30-39yrs,48477,37126
2021-08-18,40-49yrs,50811,40138
2021-08-18,50-59yrs,60800,48797
2021-08-18,60-69yrs,54082,48810
2021-08-18,70-79yrs,35970,33936
2021-08-18,80+,20462,19864
2021-08-19,12-17yrs,29770,18625
2021-08-19,18-29yrs,72405,49822
2021-08-19,30-39yrs,48477,37268
2021-08-19,40-49yrs,50811,40218
2021-08-19,50-59yrs,60800,48850
2021-08-19,60-69yrs,54082,48835
2021-08-19,70-79yrs,35970,33956
2021-08-19,80+,20462,19868
2021-08-20,12-17yrs,29770,18779
2021-08-20,18-29yrs,72405,49966
2021-08-20,30-39yrs,48477,37363
