Date,one dose cumulative
2021-08-13,83.19
2021-08-14,83.31
2021-08-15,83.38
2021-08-16,83.42
2021-08-17,83.51
2021-08-18,83.61
2021-08-19,83.76
2021-08-20,83.88
2021-08-21,83.98
2021-08-22,84.05
2021-08-23,84.09
2021-08-24,84.2
2021-08-25,84.31
2021-08-26,84.42
2021-08-27,84.52
2021-08-28,84.67
2021-08-29,84.75
2021-08-30,84.79
2021-08-31,84.92
2021-09-01,85.04
2021-09-02,85.19
2021-09-03,85.43
2021-09-04,85.64
2021-09-05,85.8
2021-09-06,85.9
2021-09-07,85.96
2021-09-08,86.1
2021-09-09,86.23
2021-09-10,86.41
2021-09-11,86.55
2021-09-12,86.65
2021-09-13,86.7
2021-09-14,86.82
2021-09-15,86.92
2021-09-16,87.02
2021-09-17,87.17
2021-09-18,87.32
2021-09-19,87.43
2021-09-20,87.49
2021-09-21,87.67
2021-09-22,87.82
2021-09-23,87.96
2021-09-24,88.13
2021-09-25,88.34
2021-09-26,88.44
2021-09-27,88.5
2021-09-28,88.66
2021-09-29,88.76
2021-09-30,88.89
2021-10-01,88.97
2021-10-02,89.11
2021-10-03,89.18
2021-10-04,89.22
2021-10-05,89.35
2021-10-06,89.5
2021-10-07,89.58
2021-10-08,89.76
2021-10-09,89.91
2021-10-10,90.0
2021-10-11,90.04
2021-10-12,90.06
2021-10-13,90.14
2021-10-14,90.21
2021-10-15,90.31
2021-10-16,90.4
2021-10-17,90.45
2021-10-18,90.48
2021-10-19,90.56
2021-10-20,90.67
2021-10-21,90.8
2021-10-22,90.9
2021-10-23,90.97
2021-10-24,91.02
2021-10-25,91.04
2021-10-26,91.14
2021-10-27,91.25
2021-10-28,91.18
2021-10-29,91.25
2021-10-30,91.31
2021-10-31,91.34
2021-11-01,91.36
2021-11-02,91.41
2021-11-03,91.44
2021-11-04,91.5
2021-11-05,91.56
2021-11-06,91.61
2021-11-07,91.65
2021-11-08,91.69
2021-11-09,91.72
2021-11-10,91.76
2021-11-11,91.8
2021-11-12,91.85
2021-11-13,91.89
2021-11-14,91.92
2021-11-15,91.94
2021-11-16,91.99
2021-11-17,92.03
2021-11-18,92.07
2021-11-19,92.11
2021-11-20,92.14
2021-11-21,92.17
2021-11-22,92.18
2021-11-23,92.22
2021-11-24,92.25
2021-11-25,92.29
2021-11-26,92.33
2021-11-27,92.35
2021-11-28,92.37
2021-11-29,92.39
2021-11-30,92.45
2021-12-01,85.37
2021-12-02,85.7
2021-12-03,85.9
2021-12-04,86.17
2021-12-05,86.49
2021-12-06,86.7
2021-12-07,86.86
2021-12-08,87.03
2021-12-09,87.2
2021-12-10,87.32
2021-12-11,87.49
2021-12-12,87.68
2021-12-13,87.8
2021-12-14,87.91
2021-12-15,88.02
2021-12-16,88.15
2021-12-17,88.24
2021-12-18,88.34
2021-12-19,88.46
2021-12-20,88.54
2021-12-21,88.66
2021-12-22,88.82
2021-12-23,88.9
2021-12-24,88.98
2021-12-25,89.03
2021-12-26,89.04
2021-12-27,89.06
2021-12-28,89.12
2021-12-29,89.19
2021-12-30,89.27
2021-12-31,89.34
2022-01-01,89.4
2022-01-02,89.42
2022-01-03,89.46
2022-01-04,89.52
2022-01-05,89.61
2022-01-06,89.7
2022-01-07,89.79
2022-01-08,89.88
2022-01-09,89.98
2022-01-10,90.04
2022-01-11,90.13
2022-01-12,90.21
2022-01-13,90.29
2022-01-14,90.37
2022-01-15,90.46
2022-01-16,90.56
2022-01-17,90.62
2022-01-18,90.68
2022-01-19,90.73
2022-01-20,90.77
2022-01-21,90.8
2022-01-22,90.88
2022-01-23,90.94
2022-01-24,90.96
2022-01-25,91.0
2022-01-26,91.06
2022-01-27,91.12
2022-01-28,91.15
2022-01-29,91.2
2022-01-30,91.23
2022-01-31,91.25
2022-02-01,91.26
2022-02-02,91.3
2022-02-03,91.34
2022-02-04,91.37
2022-02-05,91.41
2022-02-06,91.44
2022-02-07,91.46
2022-02-08,91.49
2022-02-09,91.52
2022-02-10,91.56
2022-02-11,91.59
2022-02-12,91.62
2022-02-13,91.66
2022-02-14,91.7
2022-02-15,91.73
2022-02-16,91.76
2022-02-17,91.79
2022-02-18,91.81
2022-02-19,91.84
2022-02-20,91.85
2022-02-21,91.86
2022-02-22,91.87
2022-02-23,91.89
2022-02-24,91.91
2022-02-25,91.92
2022-02-26,91.94
2022-02-27,91.95
2022-02-28,91.96
2022-03-01,91.97
2022-03-02,91.99
2022-03-03,92.0
2022-03-04,92.01
2022-03-05,92.02
2022-03-06,92.03
2022-03-07,92.03
2022-03-08,92.04
2022-03-09,92.05
2022-03-10,92.06
2022-03-11,92.07
2022-03-12,92.08
2022-03-13,92.08
