Date,age group,Total population, one dose cumulative
2021-08-08,70-79yrs,13660,13592
2021-08-08,80+,7894,7998
2021-08-09,12-17yrs,9043,6136
2021-08-09,18-29yrs,22251,18019
2021-08-09,30-39yrs,18511,14804
2021-08-09,40-49yrs,17224,14119
2021-08-09,50-59yrs,20955,18047
2021-08-09,60-69yrs,22248,20678
2021-08-09,70-79yrs,13660,13592
2021-08-09,80+,7894,7998
2021-08-10,12-17yrs,9043,6159
2021-08-10,18-29yrs,22251,18049
2021-08-10,30-39yrs,18511,14822
2021-08-10,40-49yrs,17224,14143
2021-08-10,50-59yrs,20955,18062
2021-08-10,60-69yrs,22248,20694
2021-08-10,70-79yrs,13660,13596
2021-08-10,80+,7894,8000
2021-08-11,12-17yrs,9043,6188
2021-08-11,18-29yrs,22251,18075
2021-08-11,30-39yrs,18511,14838
2021-08-11,40-49yrs,17224,14164
2021-08-11,50-59yrs,20955,18072
2021-08-11,60-69yrs,22248,20701
2021-08-11,70-79yrs,13660,13599
2021-08-11,80+,7894,8003
2021-08-12,12-17yrs,9043,6204
2021-08-12,18-29yrs,22251,18100
2021-08-12,30-39yrs,18511,14856
2021-08-12,40-49yrs,17224,14183
2021-08-12,50-59yrs,20955,18087
2021-08-12,60-69yrs,22248,20709
2021-08-12,70-79yrs,13660,13604
2021-08-12,80+,7894,8003
2021-08-13,12-17yrs,9043,6243
2021-08-13,18-29yrs,22251,18142
2021-08-13,30-39yrs,18511,14891
2021-08-13,40-49yrs,17224,14207
2021-08-13,50-59yrs,20955,18108
2021-08-13,60-69yrs,22248,20721
2021-08-13,70-79yrs,13660,13610
2021-08-13,80+,7894,8010
2021-08-14,12-17yrs,9043,6255
2021-08-14,18-29yrs,22251,18164
2021-08-14,30-39yrs,18511,14907
2021-08-14,40-49yrs,17224,14218
2021-08-14,50-59yrs,20955,18126
2021-08-14,60-69yrs,22248,20729
2021-08-14,70-79yrs,13660,13610
2021-08-14,80+,7894,8012
2021-08-15,12-17yrs,9043,6256
2021-08-15,18-29yrs,22251,18174
2021-08-15,30-39yrs,18511,14912
2021-08-15,40-49yrs,17224,14220
2021-08-15,50-59yrs,20955,18129
2021-08-15,60-69yrs,22248,20732
2021-08-15,70-79yrs,13660,13611
2021-08-15,80+,7894,8013
2021-08-16,12-17yrs,9043,6256
2021-08-16,18-29yrs,22251,18178
2021-08-16,30-39yrs,18511,14915
2021-08-16,40-49yrs,17224,14221
2021-08-16,50-59yrs,20955,18131
2021-08-16,60-69yrs,22248,20733
2021-08-16,70-79yrs,13660,13611
2021-08-16,80+,7894,8013
2021-08-17,12-17yrs,9043,6275
2021-08-17,18-29yrs,22251,18203
2021-08-17,30-39yrs,18511,14928
2021-08-17,40-49yrs,17224,14235
2021-08-17,50-59yrs,20955,18138
2021-08-17,60-69yrs,22248,20739
2021-08-17,70-79yrs,13660,13616
2021-08-17,80+,7894,8014
2021-08-18,12-17yrs,9043,6293
2021-08-18,18-29yrs,22251,18234
2021-08-18,30-39yrs,18511,14954
2021-08-18,40-49yrs,17224,14244
2021-08-18,50-59yrs,20955,18153
2021-08-18,60-69yrs,22248,20745
