Date,one dose cumulative
2021-08-13,80.42
2021-08-14,80.47
2021-08-15,80.51
2021-08-16,80.53
2021-08-17,80.6
2021-08-18,80.73
2021-08-19,80.83
2021-08-20,80.95
2021-08-21,81.06
2021-08-22,81.09
2021-08-23,81.1
2021-08-24,81.17
2021-08-25,81.27
2021-08-26,81.35
2021-08-27,81.43
2021-08-28,81.53
2021-08-29,81.57
2021-08-30,81.58
2021-08-31,81.64
2021-09-01,81.73
2021-09-02,81.82
2021-09-03,81.94
2021-09-04,82.02
2021-09-05,82.07
2021-09-06,82.09
2021-09-07,82.1
2021-09-08,82.22
2021-09-09,82.36
2021-09-10,82.49
2021-09-11,82.63
2021-09-12,82.65
2021-09-13,82.68
2021-09-14,82.76
2021-09-15,82.86
2021-09-16,82.97
2021-09-17,83.06
2021-09-18,83.15
2021-09-19,83.18
2021-09-20,83.2
2021-09-21,83.28
2021-09-22,83.4
2021-09-23,83.51
2021-09-24,83.58
2021-09-25,83.69
2021-09-26,83.74
2021-09-27,83.77
2021-09-28,83.86
2021-09-29,83.97
2021-09-30,84.05
2021-10-01,84.09
2021-10-02,84.17
2021-10-03,84.2
2021-10-04,84.21
2021-10-05,84.27
2021-10-06,84.33
2021-10-07,84.4
2021-10-08,84.45
2021-10-09,84.57
2021-10-10,84.6
2021-10-11,84.61
2021-10-12,84.62
2021-10-13,84.69
2021-10-14,84.76
2021-10-15,84.82
2021-10-16,84.98
2021-10-17,85.02
2021-10-18,85.04
2021-10-19,85.08
2021-10-20,85.12
2021-10-21,85.19
2021-10-22,85.25
2021-10-23,85.3
2021-10-24,85.45
2021-10-25,85.49
2021-10-26,85.53
2021-10-27,85.57
2021-10-28,85.64
2021-10-29,85.68
2021-10-30,85.73
2021-10-31,85.75
2021-11-01,85.75
2021-11-02,85.78
2021-11-03,85.81
2021-11-04,85.84
2021-11-05,85.86
2021-11-06,85.9
2021-11-07,85.91
2021-11-08,85.94
2021-11-09,85.95
2021-11-10,85.99
2021-11-11,86.02
2021-11-12,86.04
2021-11-13,86.1
2021-11-14,86.11
2021-11-15,86.2
2021-11-16,86.23
2021-11-17,86.26
2021-11-18,86.29
2021-11-19,86.31
2021-11-20,86.37
2021-11-21,86.38
2021-11-22,86.39
2021-11-23,86.4
2021-11-24,86.42
2021-11-25,86.44
2021-11-26,86.46
2021-11-27,86.48
2021-11-28,86.49
2021-11-29,86.49
2021-11-30,86.52
2021-12-01,77.74
2021-12-02,77.87
2021-12-03,78.0
2021-12-04,78.21
2021-12-05,78.38
2021-12-06,78.45
2021-12-07,78.57
2021-12-08,78.64
2021-12-09,78.69
2021-12-10,78.81
2021-12-11,78.89
2021-12-12,78.96
2021-12-13,78.97
2021-12-14,79.04
2021-12-15,79.19
2021-12-16,79.32
2021-12-17,79.38
2021-12-18,79.49
2021-12-19,79.52
2021-12-20,79.53
2021-12-21,79.67
2021-12-22,79.8
2021-12-23,79.85
2021-12-24,79.89
2021-12-25,79.91
2021-12-26,79.91
2021-12-27,79.91
2021-12-28,79.92
2021-12-29,79.96
2021-12-30,80.1
2021-12-31,80.23
2022-01-01,80.27
2022-01-02,80.27
2022-01-03,80.28
2022-01-04,80.34
2022-01-05,80.38
2022-01-06,80.44
2022-01-07,80.51
2022-01-08,80.61
2022-01-09,80.63
2022-01-10,80.63
2022-01-11,80.71
2022-01-12,80.8
2022-01-13,80.89
2022-01-14,80.98
2022-01-15,81.06
2022-01-16,81.08
2022-01-17,81.08
2022-01-18,81.13
2022-01-19,81.19
2022-01-20,81.23
2022-01-21,81.25
2022-01-22,81.51
2022-01-23,81.51
2022-01-24,81.52
2022-01-25,81.55
2022-01-26,81.78
2022-01-27,81.97
2022-01-28,81.99
2022-01-29,82.03
2022-01-30,82.04
2022-01-31,82.04
2022-02-01,82.06
2022-02-02,82.14
2022-02-03,82.3
2022-02-04,82.32
2022-02-05,82.33
2022-02-06,82.35
2022-02-07,82.35
2022-02-08,82.37
2022-02-09,82.37
2022-02-10,82.38
2022-02-11,82.38
2022-02-12,82.39
2022-02-13,82.4
2022-02-14,82.42
2022-02-15,82.43
2022-02-16,82.44
2022-02-17,82.44
2022-02-18,82.45
2022-02-19,82.45
2022-02-20,82.45
2022-02-21,82.45
2022-02-22,82.45
2022-02-23,82.46
2022-02-24,82.46
2022-02-25,82.46
2022-02-26,82.47
2022-02-27,82.47
2022-02-28,82.47
2022-03-01,82.47
2022-03-02,82.47
2022-03-03,82.47
2022-03-04,82.48
2022-03-05,82.48
2022-03-06,82.48
2022-03-07,82.48
2022-03-08,82.49
2022-03-09,82.48
2022-03-10,82.5
2022-03-11,82.5
2022-03-12,82.5
2022-03-13,82.51
