Date,age group,Total population, one dose cumulative
2021-08-25,12-17yrs,49248,41008
2021-08-25,18-29yrs,95648,69749
2021-08-25,30-39yrs,80648,63030
2021-08-25,40-49yrs,88209,79123
2021-08-25,50-59yrs,85689,77552
2021-08-25,60-69yrs,64619,58560
2021-08-25,70-79yrs,43839,41674
2021-08-25,80+,25542,26991
2021-08-26,12-17yrs,49248,41209
2021-08-26,18-29yrs,95648,69868
2021-08-26,30-39yrs,80648,63099
2021-08-26,40-49yrs,88209,79183
2021-08-26,50-59yrs,85689,77593
2021-08-26,60-69yrs,64619,58583
2021-08-26,70-79yrs,43839,41685
2021-08-26,80+,25542,26994
2021-08-27,12-17yrs,49248,41353
2021-08-27,18-29yrs,95648,69951
2021-08-27,30-39yrs,80648,63175
2021-08-27,40-49yrs,88209,79244
2021-08-27,50-59yrs,85689,77637
2021-08-27,60-69yrs,64619,58593
2021-08-27,70-79yrs,43839,41697
2021-08-27,80+,25542,26996
2021-08-28,12-17yrs,49248,41492
2021-08-28,18-29yrs,95648,70036
2021-08-28,30-39yrs,80648,63251
2021-08-28,40-49yrs,88209,79316
2021-08-28,50-59yrs,85689,77682
2021-08-28,60-69yrs,64619,58617
2021-08-28,70-79yrs,43839,41706
2021-08-28,80+,25542,26998
2021-08-29,12-17yrs,49248,41636
2021-08-29,18-29yrs,95648,70113
2021-08-29,30-39yrs,80648,63319
2021-08-29,40-49yrs,88209,79378
2021-08-29,50-59yrs,85689,77728
2021-08-29,60-69yrs,64619,58627
2021-08-29,70-79yrs,43839,41711
2021-08-29,80+,25542,26997
2021-08-30,12-17yrs,49248,41752
2021-08-30,18-29yrs,95648,70182
2021-08-30,30-39yrs,80648,63355
2021-08-30,40-49yrs,88209,79421
2021-08-30,50-59yrs,85689,77757
2021-08-30,60-69yrs,64619,58638
2021-08-30,70-79yrs,43839,41719
2021-08-30,80+,25542,26999
2021-08-31,12-17yrs,49248,41930
2021-08-31,18-29yrs,95648,70306
2021-08-31,30-39yrs,80648,63419
2021-08-31,40-49yrs,88209,79500
2021-08-31,50-59yrs,85689,77801
2021-08-31,60-69yrs,64619,58654
2021-08-31,70-79yrs,43839,41724
2021-08-31,80+,25542,27003
2021-09-01,12-17yrs,49248,42099
2021-09-01,18-29yrs,95648,70427
2021-09-01,30-39yrs,80648,63494
2021-09-01,40-49yrs,88209,79559
2021-09-01,50-59yrs,85689,77839
2021-09-01,60-69yrs,64619,58676
2021-09-01,70-79yrs,43839,41738
2021-09-01,80+,25542,27007
2021-09-02,12-17yrs,49248,42196
2021-09-02,18-29yrs,95648,70540
2021-09-02,30-39yrs,80648,63583
2021-09-02,40-49yrs,88209,79632
2021-09-02,50-59yrs,85689,77888
2021-09-02,60-69yrs,64619,58691
2021-09-02,70-79yrs,43839,41755
2021-09-02,80+,25542,27013
2021-09-03,12-17yrs,49248,42353
2021-09-03,18-29yrs,95648,70742
2021-09-03,30-39yrs,80648,63729
2021-09-03,40-49yrs,88209,79740
2021-09-03,50-59yrs,85689,77963
2021-09-03,60-69yrs,64619,58725
2021-09-03,70-79yrs,43839,41762
2021-09-03,80+,25542,27017
2021-09-04,12-17yrs,49248,42535
2021-09-04,18-29yrs,95648,70935
2021-09-04,30-39yrs,80648,63891
2021-09-04,40-49yrs,88209,79894
2021-09-04,50-59yrs,85689,78059
2021-09-04,60-69yrs,64619,58779
2021-09-04,70-79yrs,43839,41777
2021-09-04,80+,25542,27025
2021-09-05,12-17yrs,49248,42649
2021-09-05,18-29yrs,95648,71050
2021-09-05,30-39yrs,80648,63989
2021-09-05,40-49yrs,88209,79961
2021-09-05,50-59yrs,85689,78118
2021-09-05,60-69yrs,64619,58795
2021-09-05,70-79yrs,43839,41782
2021-09-05,80+,25542,27027
2021-09-06,12-17yrs,49248,42717
2021-09-06,18-29yrs,95648,71131
2021-09-06,30-39yrs,80648,64033
2021-09-06,40-49yrs,88209,80004
2021-09-06,50-59yrs,85689,78143
2021-09-06,60-69yrs,64619,58799
2021-09-06,70-79yrs,43839,41785
2021-09-06,80+,25542,27031
2021-09-07,12-17yrs,49248,42745
2021-09-07,18-29yrs,95648,71162
2021-09-07,30-39yrs,80648,64052
2021-09-07,40-49yrs,88209,80019
2021-09-07,50-59yrs,85689,78150
2021-09-07,60-69yrs,64619,58805
2021-09-07,70-79yrs,43839,41786
2021-09-07,80+,25542,27031
2021-09-08,12-17yrs,49248,42873
2021-09-08,18-29yrs,95648,71357
2021-09-08,30-39yrs,80648,64154
2021-09-08,40-49yrs,88209,80103
2021-09-08,50-59yrs,85689,78207
2021-09-08,60-69yrs,64619,58827
2021-09-08,70-79yrs,43839,41797
2021-09-08,80+,25542,27040
2021-09-09,12-17yrs,49248,42950
2021-09-09,18-29yrs,95648,71489
2021-09-09,30-39yrs,80648,64244
2021-09-09,40-49yrs,88209,80195
2021-09-09,50-59yrs,85689,78256
2021-09-09,60-69yrs,64619,58860
2021-09-09,70-79yrs,43839,41810
2021-09-09,80+,25542,27041
2021-09-10,12-17yrs,49248,43012
2021-09-10,18-29yrs,95648,71619
2021-09-10,30-39yrs,80648,64332
2021-09-10,40-49yrs,88209,80262
2021-09-10,50-59yrs,85689,78307
2021-09-10,60-69yrs,64619,58880
2021-09-10,70-79yrs,43839,41821
2021-09-10,80+,25542,27052
2021-09-11,12-17yrs,49248,43113
2021-09-11,18-29yrs,95648,71724
2021-09-11,30-39yrs,80648,64430
2021-09-11,40-49yrs,88209,80325
2021-09-11,50-59yrs,85689,78352
2021-09-11,60-69yrs,64619,58887
2021-09-11,70-79yrs,43839,41822
2021-09-11,80+,25542,27049
2021-09-12,12-17yrs,49248,43210
2021-09-12,18-29yrs,95648,71832
2021-09-12,30-39yrs,80648,64503
2021-09-12,40-49yrs,88209,80398
2021-09-12,50-59yrs,85689,78395
2021-09-12,60-69yrs,64619,58905
2021-09-12,70-79yrs,43839,41827
2021-09-12,80+,25542,27059
2021-09-13,12-17yrs,49248,43246
2021-09-13,18-29yrs,95648,71880
2021-09-13,30-39yrs,80648,64536
2021-09-13,40-49yrs,88209,80418
2021-09-13,50-59yrs,85689,78414
2021-09-13,60-69yrs,64619,58911
2021-09-13,70-79yrs,43839,41832
2021-09-13,80+,25542,27062
2021-09-14,12-17yrs,49248,43286
2021-09-14,18-29yrs,95648,71952
2021-09-14,30-39yrs,80648,64593
2021-09-14,40-49yrs,88209,80458
2021-09-14,50-59yrs,85689,78442
2021-09-14,60-69yrs,64619,58911
2021-09-14,70-79yrs,43839,41838
2021-09-14,80+,25542,27063
2021-09-15,12-17yrs,49248,43385
2021-09-15,18-29yrs,95648,72088
2021-09-15,30-39yrs,80648,64700
2021-09-15,40-49yrs,88209,80538
2021-09-15,50-59yrs,85689,78503
2021-09-15,60-69yrs,64619,58944
2021-09-15,70-79yrs,43839,41842
2021-09-15,80+,25542,27067
2021-09-16,12-17yrs,49248,43454
2021-09-16,18-29yrs,95648,72179
2021-09-16,30-39yrs,80648,64788
2021-09-16,40-49yrs,88209,80608
2021-09-16,50-59yrs,85689,78545
2021-09-16,60-69yrs,64619,58952
2021-09-16,70-79yrs,43839,41848
2021-09-16,80+,25542,27071
2021-09-17,12-17yrs,49248,43516
2021-09-17,18-29yrs,95648,72264
2021-09-17,30-39yrs,80648,64873
2021-09-17,40-49yrs,88209,80681
2021-09-17,50-59yrs,85689,78603
2021-09-17,60-69yrs,64619,58974
2021-09-17,70-79yrs,43839,41858
2021-09-17,80+,25542,27078
2021-09-18,12-17yrs,49248,43617
2021-09-18,18-29yrs,95648,72355
2021-09-18,30-39yrs,80648,64971
2021-09-18,40-49yrs,88209,80753
2021-09-18,50-59yrs,85689,78660
2021-09-18,60-69yrs,64619,58993
2021-09-18,70-79yrs,43839,41876
2021-09-18,80+,25542,27083
2021-09-19,12-17yrs,49248,43690
2021-09-19,18-29yrs,95648,72432
2021-09-19,30-39yrs,80648,65037
2021-09-19,40-49yrs,88209,80808
2021-09-19,50-59yrs,85689,78692
2021-09-19,60-69yrs,64619,59015
2021-09-19,70-79yrs,43839,41883
2021-09-19,80+,25542,27085
2021-09-20,12-17yrs,49248,43718
2021-09-20,18-29yrs,95648,72478
2021-09-20,30-39yrs,80648,65083
2021-09-20,40-49yrs,88209,80837
2021-09-20,50-59yrs,85689,78709
2021-09-20,60-69yrs,64619,59021
2021-09-20,70-79yrs,43839,41890
2021-09-20,80+,25542,27088
2021-09-21,12-17yrs,49248,43766
2021-09-21,18-29yrs,95648,72585
2021-09-21,30-39yrs,80648,65175
2021-09-21,40-49yrs,88209,80902
2021-09-21,50-59yrs,85689,78748
2021-09-21,60-69yrs,64619,59038
2021-09-21,70-79yrs,43839,41913
2021-09-21,80+,25542,27096
2021-09-22,12-17yrs,49248,43858
2021-09-22,18-29yrs,95648,72711
2021-09-22,30-39yrs,80648,65284
2021-09-22,40-49yrs,88209,80991
2021-09-22,50-59yrs,85689,78809
2021-09-22,60-69yrs,64619,59069
2021-09-22,70-79yrs,43839,41919
2021-09-22,80+,25542,27102
2021-09-23,12-17yrs,49248,43948
2021-09-23,18-29yrs,95648,72865
2021-09-23,30-39yrs,80648,65391
2021-09-23,40-49yrs,88209,81074
2021-09-23,50-59yrs,85689,78869
2021-09-23,60-69yrs,64619,59099
2021-09-23,70-79yrs,43839,41937
2021-09-23,80+,25542,27108
2021-09-24,12-17yrs,49248,44025
2021-09-24,18-29yrs,95648,72990
2021-09-24,30-39yrs,80648,65494
2021-09-24,40-49yrs,88209,81155
2021-09-24,50-59yrs,85689,78932
2021-09-24,60-69yrs,64619,59119
2021-09-24,70-79yrs,43839,41954
