Date,age group,Total population, one dose cumulative
2021-08-15,40-49yrs,23893,18058
2021-08-15,50-59yrs,28981,23328
2021-08-15,60-69yrs,28512,26143
2021-08-15,70-79yrs,18552,17962
2021-08-15,80+,10028,10488
2021-08-16,12-17yrs,11889,7805
2021-08-16,18-29yrs,29436,19479
2021-08-16,30-39yrs,24368,16326
2021-08-16,40-49yrs,23893,18063
2021-08-16,50-59yrs,28981,23332
2021-08-16,60-69yrs,28512,26147
2021-08-16,70-79yrs,18552,17963
2021-08-16,80+,10028,10488
2021-08-17,12-17yrs,11889,7814
2021-08-17,18-29yrs,29436,19499
2021-08-17,30-39yrs,24368,16335
2021-08-17,40-49yrs,23893,18071
2021-08-17,50-59yrs,28981,23340
2021-08-17,60-69yrs,28512,26156
2021-08-17,70-79yrs,18552,17965
2021-08-17,80+,10028,10487
2021-08-18,12-17yrs,11889,7887
2021-08-18,18-29yrs,29436,19625
2021-08-18,30-39yrs,24368,16396
2021-08-18,40-49yrs,23893,18110
2021-08-18,50-59yrs,28981,23361
2021-08-18,60-69yrs,28512,26154
2021-08-18,70-79yrs,18552,17946
2021-08-18,80+,10028,10490
2021-08-19,12-17yrs,11889,7982
2021-08-19,18-29yrs,29436,19690
2021-08-19,30-39yrs,24368,16443
2021-08-19,40-49yrs,23893,18145
2021-08-19,50-59yrs,28981,23373
2021-08-19,60-69yrs,28512,26166
2021-08-19,70-79yrs,18552,17951
2021-08-19,80+,10028,10493
2021-08-20,12-17yrs,11889,8046
2021-08-20,18-29yrs,29436,19764
2021-08-20,30-39yrs,24368,16478
2021-08-20,40-49yrs,23893,18186
2021-08-20,50-59yrs,28981,23395
2021-08-20,60-69yrs,28512,26178
2021-08-20,70-79yrs,18552,17953
2021-08-20,80+,10028,10495
2021-08-21,12-17yrs,11889,8108
2021-08-21,18-29yrs,29436,19802
2021-08-21,30-39yrs,24368,16533
2021-08-21,40-49yrs,23893,18214
2021-08-21,50-59yrs,28981,23422
2021-08-21,60-69yrs,28512,26188
2021-08-21,70-79yrs,18552,17959
2021-08-21,80+,10028,10496
2021-08-22,12-17yrs,11889,8122
2021-08-22,18-29yrs,29436,19822
2021-08-22,30-39yrs,24368,16542
2021-08-22,40-49yrs,23893,18219
2021-08-22,50-59yrs,28981,23431
2021-08-22,60-69yrs,28512,26191
2021-08-22,70-79yrs,18552,17959
2021-08-22,80+,10028,10496
2021-08-23,12-17yrs,11889,8147
2021-08-23,18-29yrs,29436,19854
2021-08-23,30-39yrs,24368,16560
2021-08-23,40-49yrs,23893,18234
2021-08-23,50-59yrs,28981,23441
2021-08-23,60-69yrs,28512,26193
2021-08-23,70-79yrs,18552,17959
2021-08-23,80+,10028,10496
2021-08-24,12-17yrs,11889,8181
2021-08-24,18-29yrs,29436,19907
2021-08-24,30-39yrs,24368,16587
2021-08-24,40-49yrs,23893,18262
2021-08-24,50-59yrs,28981,23451
2021-08-24,60-69yrs,28512,26199
2021-08-24,70-79yrs,18552,17961
2021-08-24,80+,10028,10496
2021-08-25,12-17yrs,11889,8311
2021-08-25,18-29yrs,29436,20027
2021-08-25,30-39yrs,24368,16642
2021-08-25,40-49yrs,23893,18309
2021-08-25,50-59yrs,28981,23489
2021-08-25,60-69yrs,28512,26214
2021-08-25,70-79yrs,18552,17968
2021-08-25,80+,10028,10495
2021-08-26,12-17yrs,11889,8375
2021-08-26,18-29yrs,29436,20094
2021-08-26,30-39yrs,24368,16690
2021-08-26,40-49yrs,23893,18355
2021-08-26,50-59yrs,28981,23518
2021-08-26,60-69yrs,28512,26229
2021-08-26,70-79yrs,18552,17970
2021-08-26,80+,10028,10496
2021-08-27,12-17yrs,11889,8412
2021-08-27,18-29yrs,29436,20148
2021-08-27,30-39yrs,24368,16714
2021-08-27,40-49yrs,23893,18379
2021-08-27,50-59yrs,28981,23534
2021-08-27,60-69yrs,28512,26245
2021-08-27,70-79yrs,18552,17974
2021-08-27,80+,10028,10499
2021-08-28,12-17yrs,11889,8443
2021-08-28,18-29yrs,29436,20202
2021-08-28,30-39yrs,24368,16751
2021-08-28,40-49yrs,23893,18406
2021-08-28,50-59yrs,28981,23561
2021-08-28,60-69yrs,28512,26258
2021-08-28,70-79yrs,18552,17977
2021-08-28,80+,10028,10500
2021-08-29,12-17yrs,11889,8462
2021-08-29,18-29yrs,29436,20236
2021-08-29,30-39yrs,24368,16775
2021-08-29,40-49yrs,23893,18421
2021-08-29,50-59yrs,28981,23575
2021-08-29,60-69yrs,28512,26263
2021-08-29,70-79yrs,18552,17980
2021-08-29,80+,10028,10501
2021-08-30,12-17yrs,11889,8465
2021-08-30,18-29yrs,29436,20240
2021-08-30,30-39yrs,24368,16775
2021-08-30,40-49yrs,23893,18425
2021-08-30,50-59yrs,28981,23575
2021-08-30,60-69yrs,28512,26264
2021-08-30,70-79yrs,18552,17982
2021-08-30,80+,10028,10501
2021-08-31,12-17yrs,11889,8511
2021-08-31,18-29yrs,29436,20302
2021-08-31,30-39yrs,24368,16814
2021-08-31,40-49yrs,23893,18457
2021-08-31,50-59yrs,28981,23601
2021-08-31,60-69yrs,28512,26273
2021-08-31,70-79yrs,18552,17983
2021-08-31,80+,10028,10501
2021-09-01,12-17yrs,11889,8584
2021-09-01,18-29yrs,29436,20411
2021-09-01,30-39yrs,24368,16859
2021-09-01,40-49yrs,23893,18515
2021-09-01,50-59yrs,28981,23637
2021-09-01,60-69yrs,28512,26292
2021-09-01,70-79yrs,18552,17992
2021-09-01,80+,10028,10506
2021-09-02,12-17yrs,11889,8614
2021-09-02,18-29yrs,29436,20493
2021-09-02,30-39yrs,24368,16928
2021-09-02,40-49yrs,23893,18567
2021-09-02,50-59yrs,28981,23676
2021-09-02,60-69yrs,28512,26330
2021-09-02,70-79yrs,18552,18026
2021-09-02,80+,10028,10512
2021-09-03,12-17yrs,11889,8660
2021-09-03,18-29yrs,29436,20607
2021-09-03,30-39yrs,24368,17018
2021-09-03,40-49yrs,23893,18617
2021-09-03,50-59yrs,28981,23722
2021-09-03,60-69yrs,28512,26362
2021-09-03,70-79yrs,18552,18048
2021-09-03,80+,10028,10515
2021-09-04,12-17yrs,11889,8688
2021-09-04,18-29yrs,29436,20710
2021-09-04,30-39yrs,24368,17085
2021-09-04,40-49yrs,23893,18653
2021-09-04,50-59yrs,28981,23783
2021-09-04,60-69yrs,28512,26396
2021-09-04,70-79yrs,18552,18063
