Date,age group,Total population, one dose cumulative
2021-08-15,40-49yrs,59863,50427
2021-08-15,50-59yrs,66854,55613
2021-08-15,60-69yrs,60813,55343
2021-08-15,70-79yrs,40094,38265
2021-08-15,80+,23219,23595
2021-08-16,12-17yrs,31735,24147
2021-08-16,18-29yrs,88180,68128
2021-08-16,30-39yrs,73436,54976
2021-08-16,40-49yrs,59863,50449
2021-08-16,50-59yrs,66854,55629
2021-08-16,60-69yrs,60813,55344
2021-08-16,70-79yrs,40094,38266
2021-08-16,80+,23219,23596
2021-08-17,12-17yrs,31735,24204
2021-08-17,18-29yrs,88180,68252
2021-08-17,30-39yrs,73436,55070
2021-08-17,40-49yrs,59863,50517
2021-08-17,50-59yrs,66854,55676
2021-08-17,60-69yrs,60813,55365
2021-08-17,70-79yrs,40094,38272
2021-08-17,80+,23219,23599
2021-08-18,12-17yrs,31735,24291
2021-08-18,18-29yrs,88180,68368
2021-08-18,30-39yrs,73436,55156
2021-08-18,40-49yrs,59863,50583
2021-08-18,50-59yrs,66854,55719
2021-08-18,60-69yrs,60813,55392
2021-08-18,70-79yrs,40094,38280
2021-08-18,80+,23219,23604
2021-08-19,12-17yrs,31735,24530
2021-08-19,18-29yrs,88180,68521
2021-08-19,30-39yrs,73436,55252
2021-08-19,40-49yrs,59863,50654
2021-08-19,50-59yrs,66854,55772
2021-08-19,60-69yrs,60813,55421
2021-08-19,70-79yrs,40094,38286
2021-08-19,80+,23219,23615
2021-08-20,12-17yrs,31735,24681
2021-08-20,18-29yrs,88180,68658
2021-08-20,30-39yrs,73436,55315
2021-08-20,40-49yrs,59863,50725
2021-08-20,50-59yrs,66854,55823
2021-08-20,60-69yrs,60813,55456
2021-08-20,70-79yrs,40094,38300
2021-08-20,80+,23219,23618
2021-08-21,12-17yrs,31735,24797
2021-08-21,18-29yrs,88180,68764
2021-08-21,30-39yrs,73436,55405
2021-08-21,40-49yrs,59863,50784
2021-08-21,50-59yrs,66854,55862
2021-08-21,60-69yrs,60813,55477
2021-08-21,70-79yrs,40094,38307
2021-08-21,80+,23219,23620
2021-08-22,12-17yrs,31735,24898
2021-08-22,18-29yrs,88180,68851
2021-08-22,30-39yrs,73436,55464
2021-08-22,40-49yrs,59863,50826
2021-08-22,50-59yrs,66854,55894
2021-08-22,60-69yrs,60813,55494
2021-08-22,70-79yrs,40094,38315
2021-08-22,80+,23219,23620
2021-08-23,12-17yrs,31735,24933
2021-08-23,18-29yrs,88180,68906
2021-08-23,30-39yrs,73436,55501
2021-08-23,40-49yrs,59863,50843
2021-08-23,50-59yrs,66854,55911
2021-08-23,60-69yrs,60813,55499
2021-08-23,70-79yrs,40094,38316
2021-08-23,80+,23219,23620
2021-08-24,12-17yrs,31735,25042
2021-08-24,18-29yrs,88180,69021
2021-08-24,30-39yrs,73436,55605
2021-08-24,40-49yrs,59863,50910
2021-08-24,50-59yrs,66854,55948
2021-08-24,60-69yrs,60813,55522
2021-08-24,70-79yrs,40094,38330
2021-08-24,80+,23219,23625
2021-08-25,12-17yrs,31735,25174
2021-08-25,18-29yrs,88180,69139
2021-08-25,30-39yrs,73436,55712
2021-08-25,40-49yrs,59863,50977
2021-08-25,50-59yrs,66854,55999
2021-08-25,60-69yrs,60813,55546
2021-08-25,70-79yrs,40094,38337
2021-08-25,80+,23219,23633
2021-08-26,12-17yrs,31735,25281
2021-08-26,18-29yrs,88180,69275
2021-08-26,30-39yrs,73436,55810
2021-08-26,40-49yrs,59863,51043
2021-08-26,50-59yrs,66854,56048
2021-08-26,60-69yrs,60813,55571
2021-08-26,70-79yrs,40094,38347
2021-08-26,80+,23219,23634
2021-08-27,12-17yrs,31735,25372
2021-08-27,18-29yrs,88180,69409
2021-08-27,30-39yrs,73436,55862
2021-08-27,40-49yrs,59863,51118
2021-08-27,50-59yrs,66854,56093
2021-08-27,60-69yrs,60813,55601
2021-08-27,70-79yrs,40094,38356
2021-08-27,80+,23219,23637
2021-08-28,12-17yrs,31735,25482
2021-08-28,18-29yrs,88180,69597
2021-08-28,30-39yrs,73436,56005
2021-08-28,40-49yrs,59863,51203
2021-08-28,50-59yrs,66854,56156
2021-08-28,60-69yrs,60813,55631
2021-08-28,70-79yrs,40094,38366
2021-08-28,80+,23219,23644
2021-08-29,12-17yrs,31735,25540
2021-08-29,18-29yrs,88180,69720
2021-08-29,30-39yrs,73436,56076
2021-08-29,40-49yrs,59863,51263
2021-08-29,50-59yrs,66854,56204
2021-08-29,60-69yrs,60813,55642
2021-08-29,70-79yrs,40094,38372
2021-08-29,80+,23219,23646
2021-08-30,12-17yrs,31735,25563
2021-08-30,18-29yrs,88180,69775
2021-08-30,30-39yrs,73436,56104
2021-08-30,40-49yrs,59863,51291
2021-08-30,50-59yrs,66854,56217
2021-08-30,60-69yrs,60813,55650
2021-08-30,70-79yrs,40094,38373
2021-08-30,80+,23219,23647
2021-08-31,12-17yrs,31735,25684
2021-08-31,18-29yrs,88180,69951
2021-08-31,30-39yrs,73436,56230
2021-08-31,40-49yrs,59863,51364
2021-08-31,50-59yrs,66854,56280
2021-08-31,60-69yrs,60813,55679
2021-08-31,70-79yrs,40094,38384
2021-08-31,80+,23219,23645
2021-09-01,12-17yrs,31735,25783
2021-09-01,18-29yrs,88180,70147
2021-09-01,30-39yrs,73436,56326
2021-09-01,40-49yrs,59863,51433
2021-09-01,50-59yrs,66854,56328
2021-09-01,60-69yrs,60813,55697
2021-09-01,70-79yrs,40094,38391
2021-09-01,80+,23219,23648
2021-09-02,12-17yrs,31735,25881
2021-09-02,18-29yrs,88180,70383
2021-09-02,30-39yrs,73436,56456
2021-09-02,40-49yrs,59863,51512
2021-09-02,50-59yrs,66854,56392
2021-09-02,60-69yrs,60813,55735
2021-09-02,70-79yrs,40094,38403
2021-09-02,80+,23219,23652
2021-09-03,12-17yrs,31735,26054
2021-09-03,18-29yrs,88180,70719
2021-09-03,30-39yrs,73436,56665
2021-09-03,40-49yrs,59863,51668
2021-09-03,50-59yrs,66854,56494
2021-09-03,60-69yrs,60813,55779
2021-09-03,70-79yrs,40094,38428
2021-09-03,80+,23219,23655
2021-09-04,12-17yrs,31735,26248
2021-09-04,18-29yrs,88180,70992
2021-09-04,30-39yrs,73436,56878
2021-09-04,40-49yrs,59863,51796
2021-09-04,50-59yrs,66854,56572
2021-09-04,60-69yrs,60813,55824
2021-09-04,70-79yrs,40094,38438
2021-09-04,80+,23219,23654
2021-09-05,12-17yrs,31735,26384
2021-09-05,18-29yrs,88180,71235
2021-09-05,30-39yrs,73436,57038
2021-09-05,40-49yrs,59863,51878
2021-09-05,50-59yrs,66854,56622
2021-09-05,60-69yrs,60813,55867
2021-09-05,70-79yrs,40094,38444
2021-09-05,80+,23219,23656
2021-09-06,12-17yrs,31735,26451
2021-09-06,18-29yrs,88180,71419
2021-09-06,30-39yrs,73436,57127
2021-09-06,40-49yrs,59863,51944
2021-09-06,50-59yrs,66854,56655
2021-09-06,60-69yrs,60813,55871
2021-09-06,70-79yrs,40094,38448
2021-09-06,80+,23219,23656
2021-09-07,12-17yrs,31735,26488
2021-09-07,18-29yrs,88180,71527
2021-09-07,30-39yrs,73436,57181
2021-09-07,40-49yrs,59863,51964
2021-09-07,50-59yrs,66854,56676
2021-09-07,60-69yrs,60813,55876
2021-09-07,70-79yrs,40094,38452
2021-09-07,80+,23219,23658
2021-09-08,12-17yrs,31735,26543
2021-09-08,18-29yrs,88180,71776
2021-09-08,30-39yrs,73436,57327
2021-09-08,40-49yrs,59863,52055
2021-09-08,50-59yrs,66854,56737
2021-09-08,60-69yrs,60813,55895
2021-09-08,70-79yrs,40094,38458
2021-09-08,80+,23219,23662
2021-09-09,12-17yrs,31735,26583
2021-09-09,18-29yrs,88180,71989
2021-09-09,30-39yrs,73436,57467
2021-09-09,40-49yrs,59863,52141
2021-09-09,50-59yrs,66854,56787
2021-09-09,60-69yrs,60813,55927
2021-09-09,70-79yrs,40094,38469
2021-09-09,80+,23219,23667
2021-09-10,12-17yrs,31735,26678
2021-09-10,18-29yrs,88180,72242
2021-09-10,30-39yrs,73436,57655
2021-09-10,40-49yrs,59863,52256
2021-09-10,50-59yrs,66854,56856
2021-09-10,60-69yrs,60813,55966
2021-09-10,70-79yrs,40094,38484
2021-09-10,80+,23219,23669
2021-09-11,12-17yrs,31735,26754
2021-09-11,18-29yrs,88180,72484
2021-09-11,30-39yrs,73436,57786
2021-09-11,40-49yrs,59863,52351
2021-09-11,50-59yrs,66854,56915
2021-09-11,60-69yrs,60813,56008
2021-09-11,70-79yrs,40094,38494
2021-09-11,80+,23219,23673
2021-09-12,12-17yrs,31735,26855
2021-09-12,18-29yrs,88180,72610
2021-09-12,30-39yrs,73436,57866
2021-09-12,40-49yrs,59863,52413
2021-09-12,50-59yrs,66854,56942
2021-09-12,60-69yrs,60813,56022
2021-09-12,70-79yrs,40094,38497
2021-09-12,80+,23219,23679
2021-09-13,12-17yrs,31735,26898
2021-09-13,18-29yrs,88180,72679
2021-09-13,30-39yrs,73436,57923
2021-09-13,40-49yrs,59863,52447
2021-09-13,50-59yrs,66854,56964
2021-09-13,60-69yrs,60813,56029
2021-09-13,70-79yrs,40094,38501
2021-09-13,80+,23219,23680
2021-09-14,12-17yrs,31735,26962
2021-09-14,18-29yrs,88180,72886
2021-09-14,30-39yrs,73436,58032
2021-09-14,40-49yrs,59863,52528
2021-09-14,50-59yrs,66854,57001
2021-09-14,60-69yrs,60813,56052
2021-09-14,70-79yrs,40094,38507
2021-09-14,80+,23219,23683
2021-09-15,12-17yrs,31735,27020
2021-09-15,18-29yrs,88180,73026
2021-09-15,30-39yrs,73436,58126
2021-09-15,40-49yrs,59863,52596
2021-09-15,50-59yrs,66854,57036
2021-09-15,60-69yrs,60813,56070
2021-09-15,70-79yrs,40094,38512
2021-09-15,80+,23219,23686
2021-09-16,12-17yrs,31735,27084
2021-09-16,18-29yrs,88180,73176
2021-09-16,30-39yrs,73436,58238
2021-09-16,40-49yrs,59863,52660
2021-09-16,50-59yrs,66854,57075
2021-09-16,60-69yrs,60813,56082
2021-09-16,70-79yrs,40094,38525
2021-09-16,80+,23219,23693
2021-09-17,12-17yrs,31735,27164
2021-09-17,18-29yrs,88180,73403
2021-09-17,30-39yrs,73436,58394
2021-09-17,40-49yrs,59863,52761
2021-09-17,50-59yrs,66854,57131
2021-09-17,60-69yrs,60813,56111
2021-09-17,70-79yrs,40094,38543
2021-09-17,80+,23219,23699
2021-09-18,12-17yrs,31735,27258
2021-09-18,18-29yrs,88180,73668
2021-09-18,30-39yrs,73436,58533
2021-09-18,40-49yrs,59863,52832
2021-09-18,50-59yrs,66854,57185
2021-09-18,60-69yrs,60813,56144
2021-09-18,70-79yrs,40094,38560
2021-09-18,80+,23219,23706
2021-09-19,12-17yrs,31735,27357
2021-09-19,18-29yrs,88180,73826
2021-09-19,30-39yrs,73436,58637
2021-09-19,40-49yrs,59863,52887
2021-09-19,50-59yrs,66854,57229
2021-09-19,60-69yrs,60813,56165
2021-09-19,70-79yrs,40094,38564
2021-09-19,80+,23219,23707
2021-09-20,12-17yrs,31735,27398
