Date,one dose cumulative
2021-08-13,84.76
2021-08-14,84.85
2021-08-15,84.91
2021-08-16,84.96
2021-08-17,85.05
2021-08-18,85.12
2021-08-19,85.25
2021-08-20,85.36
2021-08-21,85.46
2021-08-22,85.54
2021-08-23,85.59
2021-08-24,85.7
2021-08-25,85.8
2021-08-26,85.9
2021-08-27,85.98
2021-08-28,86.06
2021-08-29,86.14
2021-08-30,86.2
2021-08-31,86.3
2021-09-01,86.39
2021-09-02,86.48
2021-09-03,86.61
2021-09-04,86.78
2021-09-05,86.86
2021-09-06,86.92
2021-09-07,86.94
2021-09-08,87.05
2021-09-09,87.14
2021-09-10,87.22
2021-09-11,87.3
2021-09-12,87.38
2021-09-13,87.41
2021-09-14,87.46
2021-09-15,87.56
2021-09-16,87.63
2021-09-17,87.7
2021-09-18,87.79
2021-09-19,87.85
2021-09-20,87.89
2021-09-21,87.96
2021-09-22,88.06
2021-09-23,88.16
2021-09-24,88.25
2021-09-25,88.36
2021-09-26,88.45
2021-09-27,88.49
2021-09-28,88.55
2021-09-29,88.64
2021-09-30,88.7
2021-10-01,88.77
2021-10-02,88.84
2021-10-03,88.9
2021-10-04,88.93
2021-10-05,88.99
2021-10-06,89.06
2021-10-07,89.11
2021-10-08,89.16
2021-10-09,89.23
2021-10-10,89.29
2021-10-11,89.32
2021-10-12,89.33
2021-10-13,89.39
2021-10-14,89.45
2021-10-15,89.5
2021-10-16,89.56
2021-10-17,89.61
2021-10-18,89.64
2021-10-19,89.68
2021-10-20,89.74
2021-10-21,89.79
2021-10-22,89.84
2021-10-23,89.9
2021-10-24,89.95
2021-10-25,89.97
2021-10-26,90.01
2021-10-27,90.05
2021-10-28,90.1
2021-10-29,90.14
2021-10-30,90.18
2021-10-31,90.22
2021-11-01,90.23
2021-11-02,90.26
2021-11-03,90.31
2021-11-04,90.35
2021-11-05,90.39
2021-11-06,90.41
2021-11-07,90.44
2021-11-08,90.47
2021-11-09,90.5
2021-11-10,90.54
2021-11-11,90.59
2021-11-12,90.63
2021-11-13,90.68
2021-11-14,90.72
2021-11-15,90.73
2021-11-16,90.76
2021-11-17,90.81
2021-11-18,90.85
2021-11-19,90.89
2021-11-20,90.93
2021-11-21,90.95
2021-11-22,90.96
2021-11-23,90.99
2021-11-24,91.04
2021-11-25,91.08
2021-11-26,91.12
2021-11-27,91.14
2021-11-28,91.15
2021-11-29,91.16
2021-11-30,91.17
2021-12-01,84.75
2021-12-02,84.9
2021-12-03,85.2
2021-12-04,85.57
2021-12-05,85.91
2021-12-06,85.94
2021-12-07,85.98
2021-12-08,86.16
2021-12-09,86.34
2021-12-10,86.7
2021-12-11,87.07
2021-12-12,87.44
2021-12-13,87.45
2021-12-14,87.47
2021-12-15,87.65
2021-12-16,87.82
2021-12-17,87.99
2021-12-18,88.16
2021-12-19,88.36
2021-12-20,88.36
2021-12-21,88.55
2021-12-22,88.72
2021-12-23,88.85
2021-12-24,88.96
2021-12-25,88.97
2021-12-26,88.97
2021-12-27,88.97
2021-12-28,89.14
2021-12-29,89.25
2021-12-30,89.36
2021-12-31,89.49
2022-01-01,89.5
2022-01-02,89.5
2022-01-03,89.5
2022-01-04,89.5
2022-01-05,89.53
2022-01-06,89.56
2022-01-07,89.6
2022-01-08,89.64
2022-01-09,89.78
2022-01-10,89.78
2022-01-11,89.79
2022-01-12,89.83
2022-01-13,89.88
2022-01-14,89.92
2022-01-15,89.97
2022-01-16,90.03
2022-01-17,90.04
2022-01-18,90.05
2022-01-19,90.1
2022-01-20,90.13
2022-01-21,90.19
2022-01-22,90.41
2022-01-23,90.56
2022-01-24,90.57
2022-01-25,90.6
2022-01-26,90.69
2022-01-27,90.76
2022-01-28,90.81
2022-01-29,90.87
2022-01-30,90.92
2022-01-31,90.92
2022-02-01,90.95
2022-02-02,91.0
2022-02-03,91.05
2022-02-04,91.09
2022-02-05,91.13
2022-02-06,91.16
2022-02-07,91.17
2022-02-08,91.19
2022-02-09,91.24
2022-02-10,91.29
2022-02-11,91.32
2022-02-12,91.37
2022-02-13,91.39
2022-02-14,91.43
2022-02-15,91.46
2022-02-16,91.49
2022-02-17,91.53
2022-02-18,91.55
2022-02-19,91.59
2022-02-20,91.62
2022-02-21,91.62
2022-02-22,91.62
2022-02-23,91.65
2022-02-24,91.67
2022-02-25,91.69
2022-02-26,91.71
2022-02-27,91.73
2022-02-28,91.74
2022-03-01,91.76
2022-03-02,91.79
2022-03-03,91.81
2022-03-04,91.83
2022-03-05,91.84
2022-03-06,91.85
2022-03-07,91.86
2022-03-08,91.86
2022-03-09,91.87
2022-03-10,91.87
2022-03-11,91.88
2022-03-12,91.89
2022-03-13,91.9
