Date,one dose cumulative
2021-08-13,81.51
2021-08-14,81.64
2021-08-15,81.73
2021-08-16,81.77
2021-08-17,81.85
2021-08-18,81.94
2021-08-19,82.06
2021-08-20,82.2
2021-08-21,82.3
2021-08-22,82.37
2021-08-23,82.42
2021-08-24,82.55
2021-08-25,82.69
2021-08-26,82.8
2021-08-27,82.9
2021-08-28,83.04
2021-08-29,83.11
2021-08-30,83.18
2021-08-31,83.3
2021-09-01,83.4
2021-09-02,83.56
2021-09-03,83.77
2021-09-04,84.03
2021-09-05,84.17
2021-09-06,84.26
2021-09-07,84.3
2021-09-08,84.43
2021-09-09,84.61
2021-09-10,84.77
2021-09-11,84.94
2021-09-12,85.01
2021-09-13,85.07
2021-09-14,85.25
2021-09-15,85.38
2021-09-16,85.51
2021-09-17,85.63
2021-09-18,85.77
2021-09-19,85.86
2021-09-20,85.94
2021-09-21,86.09
2021-09-22,86.22
2021-09-23,86.39
2021-09-24,86.55
2021-09-25,86.68
2021-09-26,86.79
2021-09-27,86.88
2021-09-28,86.98
2021-09-29,87.07
2021-09-30,87.16
2021-10-01,87.25
2021-10-02,87.36
2021-10-03,87.4
2021-10-04,87.47
2021-10-05,87.53
2021-10-06,87.58
2021-10-07,87.64
2021-10-08,87.7
2021-10-09,87.82
2021-10-10,87.89
2021-10-11,87.92
2021-10-12,87.95
2021-10-13,87.97
2021-10-14,88.03
2021-10-15,88.11
2021-10-16,88.16
2021-10-17,88.22
2021-10-18,88.27
2021-10-19,88.33
2021-10-20,88.39
2021-10-21,88.45
2021-10-22,88.52
2021-10-23,88.58
2021-10-24,88.62
2021-10-25,88.64
2021-10-26,88.67
2021-10-27,88.71
2021-10-28,88.77
2021-10-29,88.81
2021-10-30,88.86
2021-10-31,88.91
2021-11-01,88.92
2021-11-02,88.94
2021-11-03,88.97
2021-11-04,89.02
2021-11-05,89.11
2021-11-06,89.16
2021-11-07,89.19
2021-11-08,89.23
2021-11-09,89.27
2021-11-10,89.29
2021-11-11,89.33
2021-11-12,89.39
2021-11-13,89.45
2021-11-14,89.49
2021-11-15,89.51
2021-11-16,89.57
2021-11-17,89.61
2021-11-18,89.65
2021-11-19,89.67
2021-11-20,89.67
2021-11-21,89.69
2021-11-22,89.71
2021-11-23,89.75
2021-11-24,89.77
2021-11-25,89.8
2021-11-26,89.83
2021-11-27,89.83
2021-11-28,89.85
2021-11-29,89.86
2021-11-30,89.86
2021-12-01,82.43
2021-12-02,82.58
2021-12-03,82.73
2021-12-04,82.91
2021-12-05,83.08
2021-12-06,83.21
2021-12-07,83.36
2021-12-08,83.46
2021-12-09,83.55
2021-12-10,83.68
2021-12-11,83.82
2021-12-12,83.95
2021-12-13,84.04
2021-12-14,84.15
2021-12-15,84.27
2021-12-16,84.41
2021-12-17,84.53
2021-12-18,84.68
2021-12-19,84.81
2021-12-20,84.89
2021-12-21,84.92
2021-12-22,84.99
2021-12-23,85.04
2021-12-24,85.13
2021-12-25,85.14
2021-12-26,85.14
2021-12-27,85.15
2021-12-28,85.17
2021-12-29,85.29
2021-12-30,85.32
2021-12-31,85.39
2022-01-01,85.41
2022-01-02,85.43
2022-01-03,85.48
2022-01-04,85.53
2022-01-05,85.58
2022-01-06,85.63
2022-01-07,85.74
2022-01-08,85.84
2022-01-09,85.87
2022-01-10,85.91
2022-01-11,85.97
2022-01-12,85.98
2022-01-13,86.08
2022-01-14,86.19
2022-01-15,86.26
2022-01-16,86.32
2022-01-17,86.36
2022-01-18,86.31
2022-01-19,86.32
2022-01-20,86.37
2022-01-21,86.46
2022-01-22,86.57
2022-01-23,86.63
2022-01-24,86.66
2022-01-25,86.72
2022-01-26,86.76
2022-01-27,86.81
2022-01-28,86.87
2022-01-29,86.93
2022-01-30,86.97
2022-01-31,86.99
2022-02-01,87.03
2022-02-02,87.08
2022-02-03,87.13
2022-02-04,87.15
2022-02-05,87.19
2022-02-06,87.23
2022-02-07,87.24
2022-02-08,87.27
2022-02-09,87.29
2022-02-10,87.33
2022-02-11,87.34
2022-02-12,87.37
2022-02-13,87.39
2022-02-14,87.43
2022-02-15,87.44
2022-02-16,87.45
2022-02-17,87.48
2022-02-18,87.49
2022-02-19,87.51
2022-02-20,87.53
2022-02-21,87.54
2022-02-22,87.55
2022-02-23,87.56
2022-02-24,87.59
2022-02-25,87.6
2022-02-26,87.62
2022-02-27,87.64
2022-02-28,87.64
2022-03-01,87.65
2022-03-02,87.66
2022-03-03,87.67
2022-03-04,87.69
2022-03-05,87.7
2022-03-06,87.71
2022-03-07,87.71
2022-03-08,87.72
2022-03-09,87.73
2022-03-10,87.73
2022-03-11,87.74
2022-03-12,87.75
2022-03-13,87.76
