Date,age group,Total population, one dose cumulative
2021-08-12,70-79yrs,10558,10455
2021-08-12,80+,6269,6208
2021-08-13,12-17yrs,7233,3643
2021-08-13,18-29yrs,14984,8478
2021-08-13,30-39yrs,11594,7608
2021-08-13,40-49yrs,11350,8422
2021-08-13,50-59yrs,15450,11615
2021-08-13,60-69yrs,15770,14657
2021-08-13,70-79yrs,10558,10513
2021-08-13,80+,6269,6243
2021-08-14,12-17yrs,7233,3653
2021-08-14,18-29yrs,14984,8485
2021-08-14,30-39yrs,11594,7613
2021-08-14,40-49yrs,11350,8429
2021-08-14,50-59yrs,15450,11621
2021-08-14,60-69yrs,15770,14658
2021-08-14,70-79yrs,10558,10514
2021-08-14,80+,6269,6243
2021-08-15,12-17yrs,7233,3679
2021-08-15,18-29yrs,14984,8513
2021-08-15,30-39yrs,11594,7636
2021-08-15,40-49yrs,11350,8440
2021-08-15,50-59yrs,15450,11632
2021-08-15,60-69yrs,15770,14665
2021-08-15,70-79yrs,10558,10516
2021-08-15,80+,6269,6243
2021-08-16,12-17yrs,7233,3679
2021-08-16,18-29yrs,14984,8516
2021-08-16,30-39yrs,11594,7638
2021-08-16,40-49yrs,11350,8441
2021-08-16,50-59yrs,15450,11633
2021-08-16,60-69yrs,15770,14665
2021-08-16,70-79yrs,10558,10516
2021-08-16,80+,6269,6243
2021-08-17,12-17yrs,7233,3680
2021-08-17,18-29yrs,14984,8521
2021-08-17,30-39yrs,11594,7645
2021-08-17,40-49yrs,11350,8446
2021-08-17,50-59yrs,15450,11641
2021-08-17,60-69yrs,15770,14665
2021-08-17,70-79yrs,10558,10516
2021-08-17,80+,6269,6243
2021-08-18,12-17yrs,7233,3690
2021-08-18,18-29yrs,14984,8560
2021-08-18,30-39yrs,11594,7677
2021-08-18,40-49yrs,11350,8466
2021-08-18,50-59yrs,15450,11654
2021-08-18,60-69yrs,15770,14669
2021-08-18,70-79yrs,10558,10518
2021-08-18,80+,6269,6243
2021-08-19,12-17yrs,7233,3715
2021-08-19,18-29yrs,14984,8570
2021-08-19,30-39yrs,11594,7700
2021-08-19,40-49yrs,11350,8485
2021-08-19,50-59yrs,15450,11668
2021-08-19,60-69yrs,15770,14677
