Date,age group,Total population, one dose cumulative
2021-08-16,70-79yrs,11809,11386
2021-08-16,80+,6382,5998
2021-08-17,12-17yrs,7138,3411
2021-08-17,18-29yrs,15900,8558
2021-08-17,30-39yrs,11852,8473
2021-08-17,40-49yrs,11715,8794
2021-08-17,50-59yrs,17361,12445
2021-08-17,60-69yrs,18117,15675
2021-08-17,70-79yrs,11809,11396
2021-08-17,80+,6382,5998
2021-08-18,12-17yrs,7138,3429
2021-08-18,18-29yrs,15900,8605
2021-08-18,30-39yrs,11852,8514
2021-08-18,40-49yrs,11715,8812
2021-08-18,50-59yrs,17361,12464
2021-08-18,60-69yrs,18117,15686
2021-08-18,70-79yrs,11809,11398
2021-08-18,80+,6382,5998
2021-08-19,12-17yrs,7138,3474
2021-08-19,18-29yrs,15900,8650
2021-08-19,30-39yrs,11852,8547
2021-08-19,40-49yrs,11715,8839
2021-08-19,50-59yrs,17361,12494
2021-08-19,60-69yrs,18117,15697
2021-08-19,70-79yrs,11809,11402
2021-08-19,80+,6382,6000
2021-08-20,12-17yrs,7138,3498
2021-08-20,18-29yrs,15900,8675
2021-08-20,30-39yrs,11852,8568
2021-08-20,40-49yrs,11715,8870
2021-08-20,50-59yrs,17361,12507
2021-08-20,60-69yrs,18117,15702
2021-08-20,70-79yrs,11809,11402
2021-08-20,80+,6382,6001
2021-08-21,12-17yrs,7138,3529
2021-08-21,18-29yrs,15900,8703
2021-08-21,30-39yrs,11852,8587
2021-08-21,40-49yrs,11715,8896
2021-08-21,50-59yrs,17361,12526
2021-08-21,60-69yrs,18117,15712
2021-08-21,70-79yrs,11809,11402
2021-08-21,80+,6382,6002
2021-08-22,12-17yrs,7138,3534
2021-08-22,18-29yrs,15900,8711
2021-08-22,30-39yrs,11852,8596
2021-08-22,40-49yrs,11715,8899
2021-08-22,50-59yrs,17361,12528
2021-08-22,60-69yrs,18117,15713
2021-08-22,70-79yrs,11809,11402
2021-08-22,80+,6382,6002
2021-08-23,12-17yrs,7138,3537
2021-08-23,18-29yrs,15900,8714
2021-08-23,30-39yrs,11852,8598
2021-08-23,40-49yrs,11715,8900
2021-08-23,50-59yrs,17361,12528
2021-08-23,60-69yrs,18117,15714
2021-08-23,70-79yrs,11809,11402
2021-08-23,80+,6382,6002
2021-08-24,12-17yrs,7138,3581
2021-08-24,18-29yrs,15900,8736
2021-08-24,30-39yrs,11852,8627
2021-08-24,40-49yrs,11715,8919
2021-08-24,50-59yrs,17361,12548
2021-08-24,60-69yrs,18117,15715
2021-08-24,70-79yrs,11809,11402
2021-08-24,80+,6382,6002
2021-08-25,12-17yrs,7138,3593
2021-08-25,18-29yrs,15900,8747
2021-08-25,30-39yrs,11852,8637
2021-08-25,40-49yrs,11715,8932
2021-08-25,50-59yrs,17361,12551
2021-08-25,60-69yrs,18117,15726
2021-08-25,70-79yrs,11809,11402
2021-08-25,80+,6382,6002
2021-08-26,12-17yrs,7138,3617
2021-08-26,18-29yrs,15900,8791
2021-08-26,30-39yrs,11852,8682
2021-08-26,40-49yrs,11715,8970
2021-08-26,50-59yrs,17361,12577
2021-08-26,60-69yrs,18117,15738
2021-08-26,70-79yrs,11809,11404
2021-08-26,80+,6382,6003
2021-08-27,12-17yrs,7138,3634
2021-08-27,18-29yrs,15900,8805
2021-08-27,30-39yrs,11852,8699
2021-08-27,40-49yrs,11715,8985
2021-08-27,50-59yrs,17361,12592
2021-08-27,60-69yrs,18117,15746
2021-08-27,70-79yrs,11809,11409
2021-08-27,80+,6382,6006
2021-08-28,12-17yrs,7138,3662
2021-08-28,18-29yrs,15900,8845
2021-08-28,30-39yrs,11852,8728
2021-08-28,40-49yrs,11715,9009
2021-08-28,50-59yrs,17361,12613
2021-08-28,60-69yrs,18117,15757
2021-08-28,70-79yrs,11809,11409
2021-08-28,80+,6382,6005
2021-08-29,12-17yrs,7138,3666
2021-08-29,18-29yrs,15900,8852
2021-08-29,30-39yrs,11852,8739
2021-08-29,40-49yrs,11715,9020
2021-08-29,50-59yrs,17361,12617
2021-08-29,60-69yrs,18117,15761
2021-08-29,70-79yrs,11809,11409
2021-08-29,80+,6382,6005
2021-08-30,12-17yrs,7138,3666
2021-08-30,18-29yrs,15900,8863
2021-08-30,30-39yrs,11852,8739
2021-08-30,40-49yrs,11715,9024
2021-08-30,50-59yrs,17361,12620
2021-08-30,60-69yrs,18117,15761
2021-08-30,70-79yrs,11809,11409
2021-08-30,80+,6382,6005
2021-08-31,12-17yrs,7138,3689
2021-08-31,18-29yrs,15900,8887
2021-08-31,30-39yrs,11852,8762
2021-08-31,40-49yrs,11715,9038
2021-08-31,50-59yrs,17361,12632
2021-08-31,60-69yrs,18117,15762
2021-08-31,70-79yrs,11809,11410
2021-08-31,80+,6382,6004
2021-09-01,12-17yrs,7138,3724
2021-09-01,18-29yrs,15900,8927
2021-09-01,30-39yrs,11852,8791
2021-09-01,40-49yrs,11715,9056
2021-09-01,50-59yrs,17361,12644
2021-09-01,60-69yrs,18117,15764
2021-09-01,70-79yrs,11809,11410
2021-09-01,80+,6382,6003
2021-09-02,12-17yrs,7138,3754
2021-09-02,18-29yrs,15900,8972
2021-09-02,30-39yrs,11852,8830
2021-09-02,40-49yrs,11715,9102
2021-09-02,50-59yrs,17361,12668
2021-09-02,60-69yrs,18117,15771
2021-09-02,70-79yrs,11809,11411
2021-09-02,80+,6382,6002
2021-09-03,12-17yrs,7138,3812
2021-09-03,18-29yrs,15900,9071
2021-09-03,30-39yrs,11852,8935
2021-09-03,40-49yrs,11715,9184
2021-09-03,50-59yrs,17361,12756
2021-09-03,60-69yrs,18117,15834
2021-09-03,70-79yrs,11809,11435
2021-09-03,80+,6382,6024
2021-09-04,12-17yrs,7138,3872
2021-09-04,18-29yrs,15900,9247
2021-09-04,30-39yrs,11852,9077
2021-09-04,40-49yrs,11715,9329
2021-09-04,50-59yrs,17361,12933
2021-09-04,60-69yrs,18117,16019
2021-09-04,70-79yrs,11809,11532
2021-09-04,80+,6382,6084
2021-09-05,12-17yrs,7138,3889
2021-09-05,18-29yrs,15900,9268
2021-09-05,30-39yrs,11852,9104
2021-09-05,40-49yrs,11715,9342
2021-09-05,50-59yrs,17361,12953
2021-09-05,60-69yrs,18117,16041
2021-09-05,70-79yrs,11809,11538
2021-09-05,80+,6382,6085
2021-09-06,12-17yrs,7138,3929
2021-09-06,18-29yrs,15900,9348
2021-09-06,30-39yrs,11852,9178
2021-09-06,40-49yrs,11715,9411
2021-09-06,50-59yrs,17361,13018
2021-09-06,60-69yrs,18117,16129
2021-09-06,70-79yrs,11809,11567
2021-09-06,80+,6382,6109
2021-09-07,12-17yrs,7138,3930
2021-09-07,18-29yrs,15900,9351
2021-09-07,30-39yrs,11852,9179
2021-09-07,40-49yrs,11715,9412
2021-09-07,50-59yrs,17361,13018
2021-09-07,60-69yrs,18117,16129
2021-09-07,70-79yrs,11809,11567
2021-09-07,80+,6382,6109
2021-09-08,12-17yrs,7138,3939
2021-09-08,18-29yrs,15900,9396
2021-09-08,30-39yrs,11852,9216
2021-09-08,40-49yrs,11715,9433
2021-09-08,50-59yrs,17361,13049
2021-09-08,60-69yrs,18117,16149
2021-09-08,70-79yrs,11809,11619
2021-09-08,80+,6382,6129
2021-09-09,12-17yrs,7138,4001
2021-09-09,18-29yrs,15900,9592
2021-09-09,30-39yrs,11852,9405
2021-09-09,40-49yrs,11715,9603
2021-09-09,50-59yrs,17361,13227
2021-09-09,60-69yrs,18117,16440
2021-09-09,70-79yrs,11809,11759
2021-09-09,80+,6382,6180
2021-09-10,12-17yrs,7138,4095
2021-09-10,18-29yrs,15900,9744
2021-09-10,30-39yrs,11852,9512
2021-09-10,40-49yrs,11715,9709
2021-09-10,50-59yrs,17361,13363
2021-09-10,60-69yrs,18117,16510
2021-09-10,70-79yrs,11809,11788
2021-09-10,80+,6382,6185
2021-09-11,12-17yrs,7138,4137
2021-09-11,18-29yrs,15900,9807
2021-09-11,30-39yrs,11852,9573
2021-09-11,40-49yrs,11715,9745
2021-09-11,50-59yrs,17361,13385
2021-09-11,60-69yrs,18117,16528
2021-09-11,70-79yrs,11809,11798
2021-09-11,80+,6382,6190
2021-09-12,12-17yrs,7138,4145
2021-09-12,18-29yrs,15900,9812
2021-09-12,30-39yrs,11852,9581
2021-09-12,40-49yrs,11715,9749
2021-09-12,50-59yrs,17361,13388
2021-09-12,60-69yrs,18117,16532
2021-09-12,70-79yrs,11809,11799
2021-09-12,80+,6382,6190
2021-09-13,12-17yrs,7138,4147
2021-09-13,18-29yrs,15900,9816
2021-09-13,30-39yrs,11852,9582
2021-09-13,40-49yrs,11715,9753
2021-09-13,50-59yrs,17361,13388
2021-09-13,60-69yrs,18117,16535
2021-09-13,70-79yrs,11809,11799
2021-09-13,80+,6382,6192
2021-09-14,12-17yrs,7138,4178
2021-09-14,18-29yrs,15900,9851
2021-09-14,30-39yrs,11852,9627
2021-09-14,40-49yrs,11715,9787
2021-09-14,50-59yrs,17361,13406
2021-09-14,60-69yrs,18117,16547
2021-09-14,70-79yrs,11809,11804
2021-09-14,80+,6382,6193
2021-09-15,12-17yrs,7138,4192
2021-09-15,18-29yrs,15900,9874
2021-09-15,30-39yrs,11852,9653
2021-09-15,40-49yrs,11715,9804
2021-09-15,50-59yrs,17361,13421
2021-09-15,60-69yrs,18117,16553
2021-09-15,70-79yrs,11809,11806
2021-09-15,80+,6382,6196
2021-09-16,12-17yrs,7138,4213
2021-09-16,18-29yrs,15900,9913
2021-09-16,30-39yrs,11852,9701
2021-09-16,40-49yrs,11715,9830
2021-09-16,50-59yrs,17361,13444
2021-09-16,60-69yrs,18117,16560
2021-09-16,70-79yrs,11809,11812
2021-09-16,80+,6382,6197
2021-09-17,12-17yrs,7138,4250
2021-09-17,18-29yrs,15900,9945
2021-09-17,30-39yrs,11852,9725
2021-09-17,40-49yrs,11715,9860
2021-09-17,50-59yrs,17361,13466
2021-09-17,60-69yrs,18117,16572
2021-09-17,70-79yrs,11809,11816
2021-09-17,80+,6382,6199
2021-09-18,12-17yrs,7138,4273
2021-09-18,18-29yrs,15900,10014
2021-09-18,30-39yrs,11852,9794
2021-09-18,40-49yrs,11715,9896
2021-09-18,50-59yrs,17361,13497
2021-09-18,60-69yrs,18117,16592
2021-09-18,70-79yrs,11809,11819
2021-09-18,80+,6382,6199
2021-09-19,12-17yrs,7138,4297
2021-09-19,18-29yrs,15900,10035
2021-09-19,30-39yrs,11852,9814
2021-09-19,40-49yrs,11715,9910
2021-09-19,50-59yrs,17361,13500
2021-09-19,60-69yrs,18117,16597
2021-09-19,70-79yrs,11809,11821
2021-09-19,80+,6382,6199
2021-09-20,12-17yrs,7138,4299
2021-09-20,18-29yrs,15900,10041
2021-09-20,30-39yrs,11852,9817
2021-09-20,40-49yrs,11715,9911
2021-09-20,50-59yrs,17361,13502
2021-09-20,60-69yrs,18117,16597
2021-09-20,70-79yrs,11809,11821
2021-09-20,80+,6382,6199
2021-09-21,12-17yrs,7138,4311
2021-09-21,18-29yrs,15900,10070
2021-09-21,30-39yrs,11852,9862
2021-09-21,40-49yrs,11715,9927
2021-09-21,50-59yrs,17361,13521
2021-09-21,60-69yrs,18117,16606
2021-09-21,70-79yrs,11809,11828
2021-09-21,80+,6382,6200
2021-09-22,12-17yrs,7138,4335
2021-09-22,18-29yrs,15900,10107
2021-09-22,30-39yrs,11852,9911
2021-09-22,40-49yrs,11715,9948
2021-09-22,50-59yrs,17361,13542
2021-09-22,60-69yrs,18117,16614
2021-09-22,70-79yrs,11809,11833
2021-09-22,80+,6382,6201
2021-09-23,12-17yrs,7138,4359
2021-09-23,18-29yrs,15900,10173
2021-09-23,30-39yrs,11852,9983
2021-09-23,40-49yrs,11715,10013
2021-09-23,50-59yrs,17361,13584
2021-09-23,60-69yrs,18117,16633
2021-09-23,70-79yrs,11809,11841
2021-09-23,80+,6382,6204
2021-09-24,12-17yrs,7138,4398
2021-09-24,18-29yrs,15900,10223
2021-09-24,30-39yrs,11852,10025
2021-09-24,40-49yrs,11715,10052
2021-09-24,50-59yrs,17361,13595
2021-09-24,60-69yrs,18117,16644
2021-09-24,70-79yrs,11809,11849
2021-09-24,80+,6382,6205
2021-09-25,12-17yrs,7138,4439
2021-09-25,18-29yrs,15900,10283
2021-09-25,30-39yrs,11852,10089
2021-09-25,40-49yrs,11715,10087
2021-09-25,50-59yrs,17361,13627
2021-09-25,60-69yrs,18117,16668
2021-09-25,70-79yrs,11809,11855
2021-09-25,80+,6382,6207
2021-09-26,12-17yrs,7138,4445
2021-09-26,18-29yrs,15900,10296
2021-09-26,30-39yrs,11852,10101
2021-09-26,40-49yrs,11715,10102
2021-09-26,50-59yrs,17361,13634
2021-09-26,60-69yrs,18117,16672
2021-09-26,70-79yrs,11809,11856
2021-09-26,80+,6382,6207
2021-09-27,12-17yrs,7138,4448
2021-09-27,18-29yrs,15900,10302
2021-09-27,30-39yrs,11852,10103
2021-09-27,40-49yrs,11715,10107
2021-09-27,50-59yrs,17361,13636
2021-09-27,60-69yrs,18117,16673
2021-09-27,70-79yrs,11809,11856
2021-09-27,80+,6382,6207
2021-09-28,12-17yrs,7138,4494
2021-09-28,18-29yrs,15900,10339
2021-09-28,30-39yrs,11852,10148
2021-09-28,40-49yrs,11715,10142
2021-09-28,50-59yrs,17361,13660
2021-09-28,60-69yrs,18117,16691
2021-09-28,70-79yrs,11809,11863
2021-09-28,80+,6382,6209
2021-09-29,12-17yrs,7138,4511
2021-09-29,18-29yrs,15900,10368
2021-09-29,30-39yrs,11852,10182
2021-09-29,40-49yrs,11715,10160
2021-09-29,50-59yrs,17361,13681
2021-09-29,60-69yrs,18117,16701
2021-09-29,70-79yrs,11809,11866
2021-09-29,80+,6382,6211
2021-09-30,12-17yrs,7138,4550
2021-09-30,18-29yrs,15900,10422
2021-09-30,30-39yrs,11852,10237
2021-09-30,40-49yrs,11715,10205
2021-09-30,50-59yrs,17361,13713
2021-09-30,60-69yrs,18117,16738
2021-09-30,70-79yrs,11809,11882
2021-09-30,80+,6382,6218
2021-10-01,12-17yrs,7138,4557
2021-10-01,18-29yrs,15900,10434
2021-10-01,30-39yrs,11852,10249
2021-10-01,40-49yrs,11715,10215
2021-10-01,50-59yrs,17361,13718
2021-10-01,60-69yrs,18117,16744
2021-10-01,70-79yrs,11809,11885
2021-10-01,80+,6382,6220
2021-10-02,12-17yrs,7138,4578
2021-10-02,18-29yrs,15900,10466
2021-10-02,30-39yrs,11852,10279
2021-10-02,40-49yrs,11715,10241
2021-10-02,50-59yrs,17361,13745
2021-10-02,60-69yrs,18117,16756
2021-10-02,70-79yrs,11809,11892
2021-10-02,80+,6382,6221
2021-10-03,12-17yrs,7138,4579
2021-10-03,18-29yrs,15900,10476
2021-10-03,30-39yrs,11852,10287
2021-10-03,40-49yrs,11715,10248
2021-10-03,50-59yrs,17361,13752
2021-10-03,60-69yrs,18117,16758
2021-10-03,70-79yrs,11809,11892
2021-10-03,80+,6382,6221
2021-10-04,12-17yrs,7138,4582
2021-10-04,18-29yrs,15900,10482
2021-10-04,30-39yrs,11852,10294
2021-10-04,40-49yrs,11715,10253
2021-10-04,50-59yrs,17361,13753
2021-10-04,60-69yrs,18117,16758
2021-10-04,70-79yrs,11809,11893
2021-10-04,80+,6382,6221
2021-10-05,12-17yrs,7138,4597
2021-10-05,18-29yrs,15900,10527
2021-10-05,30-39yrs,11852,10332
2021-10-05,40-49yrs,11715,10297
2021-10-05,50-59yrs,17361,13799
2021-10-05,60-69yrs,18117,16799
2021-10-05,70-79yrs,11809,11914
2021-10-05,80+,6382,6229
2021-10-06,12-17yrs,7138,4597
2021-10-06,18-29yrs,15900,10540
2021-10-06,30-39yrs,11852,10357
2021-10-06,40-49yrs,11715,10315
2021-10-06,50-59yrs,17361,13815
2021-10-06,60-69yrs,18117,16813
2021-10-06,70-79yrs,11809,11915
2021-10-06,80+,6382,6228
2021-10-07,12-17yrs,7138,4606
2021-10-07,18-29yrs,15900,10565
2021-10-07,30-39yrs,11852,10376
2021-10-07,40-49yrs,11715,10328
2021-10-07,50-59yrs,17361,13833
2021-10-07,60-69yrs,18117,16823
2021-10-07,70-79yrs,11809,11922
2021-10-07,80+,6382,6228
2021-10-08,12-17yrs,7138,4628
2021-10-08,18-29yrs,15900,10605
2021-10-08,30-39yrs,11852,10408
2021-10-08,40-49yrs,11715,10359
2021-10-08,50-59yrs,17361,13853
2021-10-08,60-69yrs,18117,16857
2021-10-08,70-79yrs,11809,11943
2021-10-08,80+,6382,6235
2021-10-09,12-17yrs,7138,4641
2021-10-09,18-29yrs,15900,10632
2021-10-09,30-39yrs,11852,10428
2021-10-09,40-49yrs,11715,10384
2021-10-09,50-59yrs,17361,13869
2021-10-09,60-69yrs,18117,16877
2021-10-09,70-79yrs,11809,11945
2021-10-09,80+,6382,6235
2021-10-10,12-17yrs,7138,4649
2021-10-10,18-29yrs,15900,10651
2021-10-10,30-39yrs,11852,10440
2021-10-10,40-49yrs,11715,10395
2021-10-10,50-59yrs,17361,13875
2021-10-10,60-69yrs,18117,16882
2021-10-10,70-79yrs,11809,11945
2021-10-10,80+,6382,6235
2021-10-11,12-17yrs,7138,4649
2021-10-11,18-29yrs,15900,10653
2021-10-11,30-39yrs,11852,10446
2021-10-11,40-49yrs,11715,10401
2021-10-11,50-59yrs,17361,13877
2021-10-11,60-69yrs,18117,16883
2021-10-11,70-79yrs,11809,11945
2021-10-11,80+,6382,6235
2021-10-12,12-17yrs,7138,4649
2021-10-12,18-29yrs,15900,10655
2021-10-12,30-39yrs,11852,10446
2021-10-12,40-49yrs,11715,10401
2021-10-12,50-59yrs,17361,13877
2021-10-12,60-69yrs,18117,16884
2021-10-12,70-79yrs,11809,11946
2021-10-12,80+,6382,6235
2021-10-13,12-17yrs,7138,4659
2021-10-13,18-29yrs,15900,10694
2021-10-13,30-39yrs,11852,10478
2021-10-13,40-49yrs,11715,10427
2021-10-13,50-59yrs,17361,13913
2021-10-13,60-69yrs,18117,16948
2021-10-13,70-79yrs,11809,11984
2021-10-13,80+,6382,6243
2021-10-14,12-17yrs,7138,4673
2021-10-14,18-29yrs,15900,10748
2021-10-14,30-39yrs,11852,10518
2021-10-14,40-49yrs,11715,10466
2021-10-14,50-59yrs,17361,13975
2021-10-14,60-69yrs,18117,16989
2021-10-14,70-79yrs,11809,12007
2021-10-14,80+,6382,6247
2021-10-15,12-17yrs,7138,4680
2021-10-15,18-29yrs,15900,10776
2021-10-15,30-39yrs,11852,10547
2021-10-15,40-49yrs,11715,10484
2021-10-15,50-59yrs,17361,13990
2021-10-15,60-69yrs,18117,17001
2021-10-15,70-79yrs,11809,12015
2021-10-15,80+,6382,6249
2021-10-16,12-17yrs,7138,4693
2021-10-16,18-29yrs,15900,10805
2021-10-16,30-39yrs,11852,10578
2021-10-16,40-49yrs,11715,10502
2021-10-16,50-59yrs,17361,13999
2021-10-16,60-69yrs,18117,17021
2021-10-16,70-79yrs,11809,12022
2021-10-16,80+,6382,6251
2021-10-17,12-17yrs,7138,4693
2021-10-17,18-29yrs,15900,10819
2021-10-17,30-39yrs,11852,10589
2021-10-17,40-49yrs,11715,10507
2021-10-17,50-59yrs,17361,14004
2021-10-17,60-69yrs,18117,17024
2021-10-17,70-79yrs,11809,12022
2021-10-17,80+,6382,6251
2021-10-18,12-17yrs,7138,4694
2021-10-18,18-29yrs,15900,10823
2021-10-18,30-39yrs,11852,10592
2021-10-18,40-49yrs,11715,10508
2021-10-18,50-59yrs,17361,14005
2021-10-18,60-69yrs,18117,17025
2021-10-18,70-79yrs,11809,12023
2021-10-18,80+,6382,6251
2021-10-19,12-17yrs,7138,4710
2021-10-19,18-29yrs,15900,10853
2021-10-19,30-39yrs,11852,10636
2021-10-19,40-49yrs,11715,10529
2021-10-19,50-59yrs,17361,14031
2021-10-19,60-69yrs,18117,17079
2021-10-19,70-79yrs,11809,12051
2021-10-19,80+,6382,6258
2021-10-20,12-17yrs,7138,4720
2021-10-20,18-29yrs,15900,10883
2021-10-20,30-39yrs,11852,10662
2021-10-20,40-49yrs,11715,10555
2021-10-20,50-59yrs,17361,14068
2021-10-20,60-69yrs,18117,17105
2021-10-20,70-79yrs,11809,12064
2021-10-20,80+,6382,6261
2021-10-21,12-17yrs,7138,4745
2021-10-21,18-29yrs,15900,10927
2021-10-21,30-39yrs,11852,10689
2021-10-21,40-49yrs,11715,10594
2021-10-21,50-59yrs,17361,14107
2021-10-21,60-69yrs,18117,17129
2021-10-21,70-79yrs,11809,12076
2021-10-21,80+,6382,6267
2021-10-22,12-17yrs,7138,4771
2021-10-22,18-29yrs,15900,10969
2021-10-22,30-39yrs,11852,10734
2021-10-22,40-49yrs,11715,10640
2021-10-22,50-59yrs,17361,14178
2021-10-22,60-69yrs,18117,17161
2021-10-22,70-79yrs,11809,12085
2021-10-22,80+,6382,6270
2021-10-23,12-17yrs,7138,4777
2021-10-23,18-29yrs,15900,10999
2021-10-23,30-39yrs,11852,10754
2021-10-23,40-49yrs,11715,10665
